#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       6.756145163985e+00       1.424287622685e-05      -1.224626337550e+00       2.042786984546e-06       3.247227439192e-10       8.118068597981e-10       7.261463677567e-17       1.623613719596e-10      -9.184697531626e-01       2.042786984546e-06       6.075274410768e-01       6.938457190845e-01      -9.184697531768e-01       2.042795404382e-06      -1.224626353074e+00       2.042782737777e-06       1.844674535079e-06       3.333333333333e-01      -1.224626337541e+00       2.042782750827e-06       1.842773999908e-06       3.333333333333e-01 
       7.471515020996e+00       1.577188818896e-05      -1.225667343411e+00       2.258078058461e-06       4.401321459441e-10       1.100330364860e-09       1.206886777527e-16       2.200660729721e-10      -9.192505075579e-01       2.258078058444e-06       6.075193168315e-01       6.935859804081e-01      -9.192505075792e-01       2.258089425467e-06      -1.225667362373e+00       2.258072304580e-06       2.255326778767e-06       3.333333333333e-01      -1.225667343397e+00       2.258072322219e-06       2.253003155936e-06       3.333333333333e-01 
       8.186884878006e+00       1.730490515236e-05      -1.226704459294e+00       2.473178667650e-06       5.803007284174e-10       1.450751821044e-09       1.915612326921e-16       2.901503642087e-10      -9.200283444707e-01       2.473178667632e-06       6.075111469277e-01       6.933272655409e-01      -9.200283445013e-01       2.473193595229e-06      -1.226704482035e+00       2.473171084285e-06       2.707072720784e-06       3.333333333333e-01      -1.226704459275e+00       2.473171107477e-06       2.704283672191e-06       3.333333333333e-01 
       8.902254735017e+00       1.884192711702e-05      -1.227737711859e+00       2.688089482406e-06       7.477145638939e-10       1.869286409735e-09       2.926190120883e-16       3.738572819469e-10      -9.208032838940e-01       2.688089482406e-06       6.075029317211e-01       6.930695677729e-01      -9.208032839368e-01       2.688108640250e-06      -1.227737738714e+00       2.688079715100e-06       3.199875721840e-06       3.333333333333e-01      -1.227737711831e+00       2.688079744901e-06       3.196578947132e-06       3.333333333333e-01 
       9.617624592027e+00       2.038295408296e-05      -1.228767091369e+00       2.902811091603e-06       9.448800743206e-10       2.362200185801e-09       4.327399631046e-16       4.724400371603e-10      -9.215753185267e-01       2.902811091635e-06       6.074946741580e-01       6.928128894926e-01      -9.215753185849e-01       2.902835205269e-06      -1.228767122676e+00       2.902798753600e-06       3.733699498529e-06       3.333333333333e-01      -1.228767091331e+00       2.902798791155e-06       3.729852734734e-06       3.333333333333e-01 
       1.033299444904e+01       2.192798605018e-05      -1.229792620171e+00       3.117344145544e-06       1.174324104683e-09       2.935810261707e-09       6.224457826806e-16       5.871620523414e-10      -9.223444651284e-01       3.117344145618e-06       6.074863701373e-01       6.925572250687e-01      -9.223444652059e-01       3.117373996037e-06      -1.229792656264e+00       3.117328817579e-06       4.308507979659e-06       3.333333333333e-01      -1.229792620120e+00       3.117328864125e-06       4.304069000970e-06       3.333333333333e-01 
       1.104836430605e+01       2.347702301868e-05      -1.230814307162e+00       3.331689246650e-06       1.438593930250e-09       3.596484825625e-09       8.740581686022e-16       7.192969651250e-10      -9.231107303714e-01       3.331689246779e-06       6.074780223925e-01       6.923025722321e-01      -9.231107304725e-01       3.331725670006e-06      -1.230814348373e+00       3.331670476737e-06       4.924265015854e-06       3.333333333333e-01      -1.230814307095e+00       3.331670533602e-06       4.919191633707e-06       3.333333333333e-01 
       1.176373416306e+01       2.503006498845e-05      -1.231832206930e+00       3.545847128770e-06       1.740257370450e-09       4.350643426126e-09       1.201858936411e-15       8.701286852251e-10      -9.238741551973e-01       3.545847128975e-06       6.074696233589e-01       6.920489172909e-01      -9.238741553271e-01       3.545891015643e-06      -1.231832253591e+00       3.545824431997e-06       5.580934618249e-06       3.333333333333e-01      -1.231832206843e+00       3.545824500597e-06       5.575184681159e-06       3.333333333333e-01 
       1.247910402007e+01       2.658711195949e-05      -1.232846318447e+00       3.759818365727e-06       2.081902706868e-09       5.204756767170e-09       1.622253872123e-15       1.040951353434e-09      -9.246347388356e-01       3.759818366035e-06       6.074611786674e-01       6.917962604573e-01      -9.246347389997e-01       3.759870660974e-06      -1.232846370890e+00       3.759791224043e-06       6.278480822345e-06       3.333333333333e-01      -1.232846318337e+00       3.759791305886e-06       6.272012215881e-06       3.333333333333e-01 
       1.319447387708e+01       2.814816393181e-05      -1.233856676423e+00       3.973603640235e-06       2.466138840006e-09       6.165347100016e-09       2.153940623477e-15       1.233069420003e-09      -9.253925073171e-01       3.973603640676e-06       6.074526845188e-01       6.915445930100e-01      -9.253925075220e-01       3.973665342506e-06      -1.233856734974e+00       3.973571502242e-06       7.016867946784e-06       3.333333333333e-01      -1.233856676285e+00       3.973571598924e-06       7.009638593275e-06       3.333333333333e-01 
