# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       6.138247553160e+00       9.067077513998e-01       5.692560856421e+03       2.400785239042e-03       8.030229222482e+03       1.124958074468e+03       5.732176409869e+04       9.149374115491e+02       7.144066565140e-09       9.048392096486e-07       4.788226499972e-06       6.583786515368e-09       2.194573468579e-09       5.697620130165e-08       5.763769764003e-06       1.944513556528e-01       9.929983933430e-01 
       6.088538556206e+00       9.162508584435e-01       5.713373935434e+03       2.375980291220e-03       8.009416143469e+03       1.129910782027e+03       5.677505514568e+04       9.161617657139e+02       6.947137515626e-09       8.860673096765e-07       4.688889393508e-06       6.402302261704e-09       2.134079023225e-09       5.697620130165e-08       5.645282344264e-06       1.958053123845e-01       9.928959480044e-01 
       6.039175665199e+00       9.258935943996e-01       5.734257850202e+03       2.351436907490e-03       7.988532228701e+03       1.134867576639e+03       5.623268166492e+04       9.173860460979e+02       6.755636681923e-09       8.676848333006e-07       4.591613038130e-06       6.225820492241e-09       2.075252068360e-09       5.697620130165e-08       5.529255529906e-06       1.971685553627e-01       9.927910535093e-01 
       5.990156469613e+00       9.356369775087e-01       5.755212794602e+03       2.327152381048e-03       7.967577284301e+03       1.139828173938e+03       5.569461190099e+04       9.186102496377e+02       6.569414440653e-09       8.496837019402e-07       4.496354683617e-06       6.054203318555e-09       2.018046641236e-09       5.697620130165e-08       5.415638204619e-06       1.985411438792e-01       9.926836616879e-01 
       5.941478575699e+00       9.454820357418e-01       5.776238961898e+03       2.303124033667e-03       7.946551117005e+03       1.144792284575e+03       5.516081432939e+04       9.198343732174e+02       6.388325292643e-09       8.320560046044e-07       4.403072466604e-06       5.887316652967e-09       1.962418046016e-09       5.697620130165e-08       5.304380314455e-06       1.999231374799e-01       9.925737234002e-01 
       5.893139606373e+00       9.554298068725e-01       5.797336544711e+03       2.279349215400e-03       7.925453534191e+03       1.149759614162e+03       5.463125765500e+04       9.210584136671e+02       6.212227749243e-09       8.147939944151e-07       4.311725392174e-06       5.725030103775e-09       1.908322818857e-09       5.697620130165e-08       5.195432845744e-06       2.013145959624e-01       9.924611885186e-01 
       5.845137201093e+00       9.654813385477e-01       5.818505734987e+03       2.255825304285e-03       7.904284343916e+03       1.154729863216e+03       5.410591081055e+04       9.222823677619e+02       6.040984221785e-09       7.978900852032e-07       4.222273315850e-06       5.567216873382e-09       1.855718693951e-09       5.697620130165e-08       5.088747803450e-06       2.027155793733e-01       9.923460059096e-01 
       5.797469015749e+00       9.756376883592e-01       5.839746723957e+03       2.232549706054e-03       7.883043354946e+03       1.159702727100e+03       5.358474295505e+04       9.235062322208e+02       5.874460914080e-09       7.813368481738e-07       4.134676925951e-06       5.413753659224e-09       1.804564570498e-09       5.697620130165e-08       4.984278190000e-06       2.041261480048e-01       9.922281234158e-01 
       5.750132722549e+00       9.858999239140e-01       5.861059702110e+03       2.209519853844e-03       7.861730376793e+03       1.164677895967e+03       5.306772347224e+04       9.247300037057e+02       5.712527717886e-09       7.651270086422e-07       4.048897726312e-06       5.264520557439e-09       1.754820480599e-09       5.697620130165e-08       4.881977984532e-06       2.055463623925e-01       9.921074878373e-01 
       5.703126009900e+00       9.962691229057e-01       5.882444859150e+03       2.186733207913e-03       7.840345219752e+03       1.169655054697e+03       5.255482196912e+04       9.259536788196e+02       5.555058111253e-09       7.492534428367e-07       3.964898019372e-06       5.119400969183e-09       1.706447558027e-09       5.697620130165e-08       4.781802122590e-06       2.069762833117e-01       9.919840449128e-01 
       5.656446582301e+00       1.006746373184e+00       5.903902383964e+03       2.164187255355e-03       7.818887694939e+03       1.174633882848e+03       5.204600827437e+04       9.271772541061e+02       5.401929059672e-09       7.337091747678e-07       3.882640889601e-06       4.978281509529e-09       1.659408007861e-09       5.697620130165e-08       4.683706476239e-06       2.084159717739e-01       9.918577393006e-01 
       5.610092160227e+00       1.017332772825e+00       5.925432464580e+03       2.141879509820e-03       7.797357614323e+03       1.179614054588e+03       5.154125243692e+04       9.284007260478e+02       5.253020919945e-09       7.184873731628e-07       3.802090187282e-06       4.841051918885e-09       1.613665076955e-09       5.697620130165e-08       4.587647834585e-06       2.098654890240e-01       9.917285145595e-01 
       5.564060480021e+00       1.028029430200e+00       5.947035288132e+03       2.119807511240e-03       7.775754790770e+03       1.184595238639e+03       5.104052472443e+04       9.296240910649e+02       5.108217346710e-09       7.035813484631e-07       3.723210512623e-06       4.707604976842e-09       1.569183025224e-09       5.697620130165e-08       4.493583884711e-06       2.113248965358e-01       9.915963131289e-01 
       5.518349293780e+00       1.038837464047e+00       5.968711040821e+03       2.097968825556e-03       7.754079038082e+03       1.189577098220e+03       5.054379562180e+04       9.308473455145e+02       4.967405201540e-09       6.889845498851e-07       3.645967200197e-06       4.577836418405e-09       1.525927097722e-09       5.697620130165e-08       4.401473193003e-06       2.127942560091e-01       9.914610763091e-01 
       5.472956369247e+00       1.049758003536e+00       5.990459907868e+03       2.076361044441e-03       7.732330171035e+03       1.194559290987e+03       5.005103582972e+04       9.320704856883e+02       4.830474464545e-09       6.746905625406e-07       3.570326303711e-06       4.451644852530e-09       1.483863497485e-09       5.697620130165e-08       4.311275186871e-06       2.142736293650e-01       9.913227442414e-01 
       5.427879489702e+00       1.060792188340e+00       6.012282073481e+03       2.054981785038e-03       7.710508005422e+03       1.199541468967e+03       4.956221626323e+04       9.332935078125e+02       4.697318148416e-09       6.606931046183e-07       3.496254581088e-06       4.328931682908e-09       1.442959359126e-09       5.697620130165e-08       4.222950136839e-06       2.157630787422e-01       9.911812558872e-01 
       5.383116453854e+00       1.071941168701e+00       6.034177720808e+03       2.033828689694e-03       7.688612358095e+03       1.204523278508e+03       4.907730805026e+04       9.345164080452e+02       4.567832214835e-09       6.469860246226e-07       3.423719479854e-06       4.209601030927e-09       1.403182723157e-09       5.697620130165e-08       4.136459139024e-06       2.172626664923e-01       9.910365490077e-01 
       5.338665075732e+00       1.083206105498e+00       6.056147031893e+03       2.012899425695e-03       7.666643047010e+03       1.209504360210e+03       4.859628253019e+04       9.357391824762e+02       4.441915493187e-09       6.335632986708e-07       3.352689122837e-06       4.093559660771e-09       1.364502511020e-09       5.697620130165e-08       4.051764097963e-06       2.187724551758e-01       9.908885601430e-01 
       5.294523184580e+00       1.094588170312e+00       6.078190187633e+03       1.992191685006e-03       7.644599891270e+03       1.214484348870e+03       4.811911125244e+04       9.369618271245e+02       4.319469601517e-09       6.204190278450e-07       3.283132294154e-06       3.980716906562e-09       1.326888500805e-09       5.697620130165e-08       3.968827709809e-06       2.202925075570e-01       9.907372245907e-01 
       5.250688624751e+00       1.106088545493e+00       6.100307367733e+03       1.971703184019e-03       7.622482711169e+03       1.219462873416e+03       4.764576597507e+04       9.381843379379e+02       4.200398869664e-09       6.075474356006e-07       3.215018425497e-06       3.870984601534e-09       1.290311303637e-09       5.697620130165e-08       3.887613445871e-06       2.218228865994e-01       9.905824763846e-01 
       5.207159255600e+00       1.117708424227e+00       6.122498750660e+03       1.951431663292e-03       7.600291328243e+03       1.224439556853e+03       4.717621866336e+04       9.394067107907e+02       4.084610264515e-09       5.949428652270e-07       3.148317582696e-06       3.764277009141e-09       1.254742340712e-09       5.697620130165e-08       3.808085536498e-06       2.233636554605e-01       9.904242482728e-01 
       5.163932951381e+00       1.129449010596e+00       6.144764513590e+03       1.931374887302e-03       7.578025565313e+03       1.229414016195e+03       4.671044148844e+04       9.406289414827e+02       3.972013317312e-09       5.825997773621e-07       3.083000452562e-06       3.660510756072e-09       1.220153820975e-09       5.697620130165e-08       3.730208955299e-06       2.249148774865e-01       9.902624716960e-01 
       5.121007601142e+00       1.141311519643e+00       6.167104832366e+03       1.911530644193e-03       7.555685246536e+03       1.234385862407e+03       4.624840682589e+04       9.418510257377e+02       3.862520052974e-09       5.705127475574e-07       3.019038330011e-06       3.559604767114e-09       1.186518719398e-09       5.697620130165e-08       3.653949403690e-06       2.264766162068e-01       9.900970767651e-01 
       5.078381108624e+00       1.153297177437e+00       6.189519881447e+03       1.891896745534e-03       7.533270197456e+03       1.239354700344e+03       4.579008725438e+04       9.430729592016e+02       3.756044921362e-09       5.586764638950e-07       2.956403105444e-06       3.461480201804e-09       1.153810755871e-09       5.697620130165e-08       3.579273295764e-06       2.280489353285e-01       9.899279922386e-01 
       5.036051392156e+00       1.165407221134e+00       6.212009833851e+03       1.872471026070e-03       7.510780245052e+03       1.244320128687e+03       4.533545555433e+04       9.442947374415e+02       3.652504730432e-09       5.470857246521e-07       2.895067252394e-06       3.366060392832e-09       1.122004374670e-09       5.697620130165e-08       3.506147743471e-06       2.296318987304e-01       9.897551455000e-01 
       4.994016384556e+00       1.177642899035e+00       6.234574861110e+03       1.853251343482e-03       7.488215217793e+03       1.249281739884e+03       4.488448470653e+04       9.455163559435e+02       3.551818581245e-09       5.357354360159e-07       2.835003815431e-06       3.273270786141e-09       1.091074724484e-09       5.697620130165e-08       3.434540542116e-06       2.312255704569e-01       9.895784625347e-01 
       4.952274033028e+00       1.190005470648e+00       6.257215133213e+03       1.834235578149e-03       7.465574945690e+03       1.254239120085e+03       4.443714789085e+04       9.467378101112e+02       3.453907804753e-09       5.246206098446e-07       2.776186398316e-06       3.183038882678e-09       1.060997639006e-09       5.697620130165e-08       3.364420156149e-06       2.328300147114e-01       9.893978679070e-01 
       4.910822299061e+00       1.202496206746e+00       6.279930818552e+03       1.815421632915e-03       7.442859260351e+03       1.259191849082e+03       4.399341848485e+04       9.479590952645e+02       3.358695900340e-09       5.137363614751e-07       2.718589152397e-06       3.095294181748e-09       1.031749618045e-09       5.697620130165e-08       3.295755705256e-06       2.344452958502e-01       9.892132847362e-01 
       4.869659158334e+00       1.215116389426e+00       6.302722083866e+03       1.796807432847e-03       7.420067995036e+03       1.264139500247e+03       4.355327006252e+04       9.491802066375e+02       3.266108476048e-09       5.030779075770e-07       2.662186765255e-06       3.009968125934e-09       1.003307809172e-09       5.697620130165e-08       3.228516950736e-06       2.360714783752e-01       9.890246346731e-01 
       4.828782600611e+00       1.227867312165e+00       6.325589094186e+03       1.778390925012e-03       7.397200984717e+03       1.269081640468e+03       4.311667639294e+04       9.504011393770e+02       3.176073190455e-09       4.926405640496e-07       2.606954449575e-06       2.926994047530e-09       9.756499898583e-10       5.697620130165e-08       3.162674282164e-06       2.377086269271e-01       9.888318378761e-01 
       4.788190629649e+00       1.240750279872e+00       6.348532012770e+03       1.760170078241e-03       7.374258066132e+03       1.274017830090e+03       4.268361143900e+04       9.516218885408e+02       3.088519696157e-09       4.824197439643e-07       2.552867932256e-06       2.846307116458e-09       9.487545501180e-10       5.697620130165e-08       3.098198704334e-06       2.393568062780e-01       9.886348129869e-01 
       4.747881263094e+00       1.253766608945e+00       6.371551001054e+03       1.742142882907e-03       7.351239077849e+03       1.278947622848e+03       4.225404935610e+04       9.528424490959e+02       3.003379584800e-09       4.724109555479e-07       2.499903443740e-06       2.767844289608e-09       9.226004756218e-10       5.697620130165e-08       3.035061824464e-06       2.410160813238e-01       9.884334771060e-01 
       4.707852532392e+00       1.266917627325e+00       6.394646218579e+03       1.724307350700e-03       7.328143860323e+03       1.283870565810e+03       4.182796449088e+04       9.540628159167e+02       2.920586333638e-09       4.626098002093e-07       2.448037707571e-06       2.691544261593e-09       8.971673312791e-10       5.697620130165e-08       2.973235839677e-06       2.426865170765e-01       9.882277457684e-01 
       4.668102482684e+00       1.280204674541e+00       6.417817822940e+03       1.706661514402e-03       7.304972255963e+03       1.288786199311e+03       4.140533137996e+04       9.552829837834e+02       2.840075253553e-09       4.530119706061e-07       2.397247930163e-06       2.617347416839e-09       8.724352452713e-10       5.697620130165e-08       2.912693524741e-06       2.443681786558e-01       9.880175329182e-01 
       4.628629172719e+00       1.293629101766e+00       6.441065969713e+03       1.689203427671e-03       7.281724109190e+03       1.293694056891e+03       4.098612474868e+04       9.565029473801e+02       2.761783438518e-09       4.436132487516e-07       2.347511790781e-06       2.545195783016e-09       8.483848935264e-10       5.697620130165e-08       2.853408220056e-06       2.460611312809e-01       9.878027508842e-01 
       4.589430674753e+00       1.307192271861e+00       6.464390812395e+03       1.671931164821e-03       7.258399266507e+03       1.298593665236e+03       4.057031950982e+04       9.577227012926e+02       2.685649716444e-09       4.344095041615e-07       2.298807431735e-06       2.475032985741e-09       8.249974846207e-10       5.697620130165e-08       2.795353819901e-06       2.477654402617e-01       9.875833103542e-01 
       4.550505074457e+00       1.320895559420e+00       6.487792502337e+03       1.654842820609e-03       7.234997576565e+03       1.303484544111e+03       4.015789076241e+04       9.589422400071e+02       2.611614601388e-09       4.253966920383e-07       2.251113448774e-06       2.406804204529e-09       8.022547450969e-10       5.697620130165e-08       2.738504760920e-06       2.494811709903e-01       9.873591203496e-01 
       4.511850470826e+00       1.334740350821e+00       6.511271188674e+03       1.637936510018e-03       7.211518890229e+03       1.308366206304e+03       3.974881379048e+04       9.601615579079e+02       2.539620247076e-09       4.165708514938e-07       2.204408881676e-06       2.340456129967e-09       7.801389051873e-10       5.697620130165e-08       2.682836010849e-06       2.512083889308e-01       9.871300882002e-01 
       4.473464976082e+00       1.348728044260e+00       6.534827018256e+03       1.621210368051e-03       7.187963060647e+03       1.313238157558e+03       3.934306406183e+04       9.613806492757e+02       2.469610401707e-09       4.079281038087e-07       2.158673205042e-06       2.275936922061e-09       7.586326849295e-10       5.697620130165e-08       2.628323057476e-06       2.529471596108e-01       9.868961195178e-01 
       4.435346715585e+00       1.362860049798e+00       6.558460135578e+03       1.604662549520e-03       7.164329943325e+03       1.318099896513e+03       3.894061722682e+04       9.625995082853e+02       2.401530364004e-09       3.994646507275e-07       2.113886319270e-06       2.213196169731e-09       7.377192806662e-10       5.697620130165e-08       2.574941897833e-06       2.546975486106e-01       9.866571181707e-01 
       4.397493827740e+00       1.377137789398e+00       6.582170682709e+03       1.588291228840e-03       7.140619396194e+03       1.322950914644e+03       3.854144911720e+04       9.638181290041e+02       2.335326940475e-09       3.911767727899e-07       2.070028541726e-06       2.152184851428e-09       7.173823519157e-10       5.697620130165e-08       2.522669027610e-06       2.564596215536e-01       9.864129862578e-01 
       4.359904463905e+00       1.391562696961e+00       6.605958799213e+03       1.572094599823e-03       7.116831279690e+03       1.327790696199e+03       3.814553574487e+04       9.650365053894e+02       2.270948403852e-09       3.830608276956e-07       2.027080598094e-06       2.092855296828e-09       6.976060086056e-10       5.697620130165e-08       2.471481430791e-06       2.582334440956e-01       9.861636240817e-01 
       4.322576788304e+00       1.406136218359e+00       6.629824622078e+03       1.556070875477e-03       7.092965456824e+03       1.332618718139e+03       3.775285330074e+04       9.662546312872e+02       2.208344452676e-09       3.751132487041e-07       1.985023613900e-06       2.035161149595e-09       6.783747986571e-10       5.697620130165e-08       2.421356569508e-06       2.600190819138e-01       9.859089301231e-01 
       4.285508977936e+00       1.420859811473e+00       6.653768285639e+03       1.540218287808e-03       7.069021793264e+03       1.337434450074e+03       3.736337815352e+04       9.674725004292e+02       2.147466171997e-09       3.673305430669e-07       1.943839106226e-06       1.979057331155e-09       6.596736959129e-10       5.697620130165e-08       2.372272374098e-06       2.618166006958e-01       9.856488010139e-01 
       4.248699222483e+00       1.435734946217e+00       6.677789921493e+03       1.524535087617e-03       7.045000157410e+03       1.342237354206e+03       3.697708684859e+04       9.686901064315e+02       2.088265995157e-09       3.597092904928e-07       1.903508975581e-06       1.924500005478e-09       6.414880883964e-10       5.697620130165e-08       2.324207233376e-06       2.636260661279e-01       9.853831315107e-01 
       4.212145724226e+00       1.450763104566e+00       6.701889658426e+03       1.509019544309e-03       7.020900420477e+03       1.347026885270e+03       3.659395610681e+04       9.699074427919e+02       2.030697666625e-09       3.522461416447e-07       1.864015497948e-06       1.871446544832e-09       6.238037668959e-10       5.697620130165e-08       2.277139985105e-06       2.654475438832e-01       9.851118144685e-01 
       4.175846697956e+00       1.465945780587e+00       6.726067622328e+03       1.493669945693e-03       6.996722456575e+03       1.351802490467e+03       3.621396282338e+04       9.711245028879e+02       1.974716205856e-09       3.449378166673e-07       1.825341316995e-06       1.819855496472e-09       6.066069138625e-10       5.697620130165e-08       2.231049906666e-06       2.672810996096e-01       9.848347408136e-01 
       4.139800370885e+00       1.481284480454e+00       6.750323936107e+03       1.478484597796e-03       6.972466142795e+03       1.356563609414e+03       3.583708406673e+04       9.723412799745e+02       1.920277872150e-09       3.377811037464e-07       1.787469436450e-06       1.769686550257e-09       5.898840926143e-10       5.697620130165e-08       2.185916705920e-06       2.691267989168e-01       9.845517995170e-01 
       4.104004982562e+00       1.496780722472e+00       6.774658719608e+03       1.463461824669e-03       6.948131359295e+03       1.361309674076e+03       3.546329707734e+04       9.735577671821e+02       1.867340130474e-09       3.307728576968e-07       1.750383212627e-06       1.720900507154e-09       5.736222368384e-10       5.697620130165e-08       2.141720512263e-06       2.709847073633e-01       9.842628775679e-01 
       4.068458784784e+00       1.512436037092e+00       6.799072089520e+03       1.448599968198e-03       6.923717989383e+03       1.366040108715e+03       3.509257926665e+04       9.747739575140e+02       1.815861618232e-09       3.239099985805e-07       1.714066347115e-06       1.673459248613e-09       5.578086403820e-10       5.697620130165e-08       2.098441867864e-06       2.728548904434e-01       9.839678599466e-01 
       4.033160041515e+00       1.528251966926e+00       6.823564159293e+03       1.433897387922e-03       6.899225919610e+03       1.370754329825e+03       3.472490821597e+04       9.759898438440e+02       1.765802112946e-09       3.171895103527e-07       1.678502879615e-06       1.627325706780e-09       5.424309473249e-10       5.697620130165e-08       2.056061719089e-06       2.747374135728e-01       9.836666295978e-01 
       3.998107028797e+00       1.544230066759e+00       6.848135039041e+03       1.419352460843e-03       6.874655039861e+03       1.375451746082e+03       3.436026167528e+04       9.772054189147e+02       1.717122500833e-09       3.106084395369e-07       1.643677180925e-06       1.582463835542e-09       5.274771423258e-10       5.697620130165e-08       2.014561408100e-06       2.766323420749e-01       9.833590674037e-01 
       3.963298034667e+00       1.560371903552e+00       6.872784835457e+03       1.404963581246e-03       6.850005243446e+03       1.380131758279e+03       3.399861756226e+04       9.784206753342e+02       1.669784746239e-09       3.041638939264e-07       1.609573946070e-06       1.538838582360e-09       5.129355412347e-10       5.697620130165e-08       1.973922664627e-06       2.785397411659e-01       9.830450521579e-01 
       3.928731359078e+00       1.576679056454e+00       6.897513651710e+03       1.390729160519e-03       6.825276427193e+03       1.384793759275e+03       3.363995396108e+04       9.796356055747e+02       1.623751861927e-09       2.978530413136e-07       1.576178187580e-06       1.496415860881e-09       4.987947819637e-10       5.697620130165e-08       1.934127597918e-06       2.804596759397e-01       9.827244605379e-01 
       3.894405313808e+00       1.593153116796e+00       6.922321587355e+03       1.376647626973e-03       6.800468491548e+03       1.389437133938e+03       3.328424912142e+04       9.808502019691e+02       1.578987880178e-09       2.916731082453e-07       1.543475228899e-06       1.455162524311e-09       4.850438156099e-10       5.697620130165e-08       1.895158688851e-06       2.823922113529e-01       9.823971670793e-01 
       3.860318222384e+00       1.609795688092e+00       6.947208738231e+03       1.362717425664e-03       6.775581340671e+03       1.394061259089e+03       3.293148145731e+04       9.820644567095e+02       1.535457824686e-09       2.856213788037e-07       1.511450697940e-06       1.415046339512e-09       4.716718978229e-10       5.697620130165e-08       1.856998782209e-06       2.843374122081e-01       9.820630441488e-01 
       3.826468419998e+00       1.626608386033e+00       6.972175196366e+03       1.348937018219e-03       6.750614882537e+03       1.398665503449e+03       3.258162954613e+04       9.832783618438e+02       1.493127683234e-09       2.796951934129e-07       1.480090520762e-06       1.376035961823e-09       4.586685804099e-10       5.697620130165e-08       1.819631079121e-06       2.862953431383e-01       9.817219619184e-01 
       3.792854253424e+00       1.643592838476e+00       6.997221049866e+03       1.335304882660e-03       6.725569029036e+03       1.403249227583e+03       3.223467212752e+04       9.844919092740e+02       1.451964381117e-09       2.738919476700e-07       1.449380915391e-06       1.338100910564e-09       4.460237031724e-10       5.697620130165e-08       1.783039129655e-06       2.882660685896e-01       9.813737883392e-01 
       3.759474080942e+00       1.660750685432e+00       7.022346382822e+03       1.321819513234e-03       6.700443696081e+03       1.407811783850e+03       3.189058810231e+04       9.857050907530e+02       1.411935755304e-09       2.682090912009e-07       1.419308385763e-06       1.301211545228e-09       4.337273859683e-10       5.697620130165e-08       1.747206825566e-06       2.902496528041e-01       9.810183891149e-01 
       3.726326272252e+00       1.678083579049e+00       7.047551275194e+03       1.308479420244e-03       6.675238803709e+03       1.412352516350e+03       3.154935653152e+04       9.869178978826e+02       1.373010529305e-09       2.626441265391e-07       1.389859715788e-06       1.265339042317e-09       4.217700209921e-10       5.697620130165e-08       1.712118393201e-06       2.922461598022e-01       9.806556276771e-01 
       3.693409208400e+00       1.695593183585e+00       7.072835802710e+03       1.295283129875e-03       6.649954276192e+03       1.416870760873e+03       3.121095663532e+04       9.881303221103e+02       1.335158288737e-09       2.571946080281e-07       1.361021963547e-06       1.230455372824e-09       4.101422652684e-10       5.697620130165e-08       1.677758386538e-06       2.942556533643e-01       9.802853651591e-01 
       3.660721281695e+00       1.713281175389e+00       7.098200036754e+03       1.282229184033e-03       6.624590042149e+03       1.421365844846e+03       3.087536779195e+04       9.893423547273e+02       1.298349457560e-09       2.518581407471e-07       1.332782455600e-06       1.196533280337e-09       3.988350333519e-10       5.697620130165e-08       1.644111680387e-06       2.962781970118e-01       9.799074603711e-01 
       3.628260895634e+00       1.731149242866e+00       7.123644044251e+03       1.269316140178e-03       6.599146034651e+03       1.425837087291e+03       3.054256953675e+04       9.905539868652e+02       1.262555274969e-09       2.466323794578e-07       1.305128781421e-06       1.163546259737e-09       3.878394902292e-10       5.697620130165e-08       1.611163463716e-06       2.983138539887e-01       9.795217697751e-01 
       3.596026464819e+00       1.749199086445e+00       7.149167887559e+03       1.256542571156e-03       6.573622191344e+03       1.430283798769e+03       3.021254156114e+04       9.917652094937e+02       1.227747772923e-09       2.415150275744e-07       1.278048787941e-06       1.131468536494e-09       3.771470444158e-10       5.697620130165e-08       1.578899233127e-06       3.003626872407e-01       9.791281474610e-01 
       3.564016414886e+00       1.767432418537e+00       7.174771624346e+03       1.243907065043e-03       6.548018454557e+03       1.434705281340e+03       2.988526371157e+04       9.929760134181e+02       1.193899754293e-09       2.365038361539e-07       1.251530574208e-06       1.100275046527e-09       3.667493412433e-10       5.697620130165e-08       1.547304786464e-06       3.024247593961e-01       9.787264451220e-01 
       3.532229182423e+00       1.785850963490e+00       7.200455307478e+03       1.231408224981e-03       6.522334771425e+03       1.439100828510e+03       2.956071598859e+04       9.941863892758e+02       1.160984771615e-09       2.315966029078e-07       1.225562486154e-06       1.069941416623e-09       3.566382563320e-10       5.697620130165e-08       1.516366216552e-06       3.045001327441e-01       9.783165120312e-01 
       3.500663214899e+00       1.804456457545e+00       7.226218984895e+03       1.219044669021e-03       6.496571094008e+03       1.443469725196e+03       2.923887854578e+04       9.953963275342e+02       1.128977106421e-09       2.267911712344e-07       1.200133111480e-06       1.040443945394e-09       3.468058892432e-10       5.697620130165e-08       1.486069905068e-06       3.065888692141e-01       9.778981950183e-01 
       3.469316970581e+00       1.823250648773e+00       7.252062699489e+03       1.206815029961e-03       6.470727379413e+03       1.447811247671e+03       2.891973168881e+04       9.966058184878e+02       1.097851749150e-09       2.220854292711e-07       1.175231274633e-06       1.011759584754e-09       3.372445573065e-10       5.697620130165e-08       1.456402516540e-06       3.086910303537e-01       9.774713384473e-01 
       3.438188918466e+00       1.842235297023e+00       7.277986488983e+03       1.194717955197e-03       6.444803589920e+03       1.452124663532e+03       2.860325587447e+04       9.978148522549e+02       1.067584379607e-09       2.174773089658e-07       1.150846031901e-06       9.838659219194e-10       3.279467896171e-10       5.697620130165e-08       1.427350992470e-06       3.108066773060e-01       9.770357841939e-01 
       3.407277538203e+00       1.861412173851e+00       7.303990385797e+03       1.182752106563e-03       6.418799693106e+03       1.456409231655e+03       2.828943170965e+04       9.990234187754e+02       1.038151347957e-09       2.129647851688e-07       1.126966666599e-06       9.567411618908e-10       3.189053211990e-10       5.697620130165e-08       1.398902545580e-06       3.129358707871e-01       9.765913716245e-01 
       3.376581320018e+00       1.880783062454e+00       7.330074416928e+03       1.170916160181e-03       6.392715661975e+03       1.460664202156e+03       2.797823995039e+04       1.000231507808e+03       1.009529656254e-09       2.085458747421e-07       1.103582684362e-06       9.303641104281e-10       3.101130873284e-10       5.697620130165e-08       1.371044654173e-06       3.150786710623e-01       9.761379375751e-01 
       3.346098764643e+00       1.900349757590e+00       7.356238603811e+03       1.159208806307e-03       6.366551475091e+03       1.464888816353e+03       2.766966150093e+04       1.001439108925e+03       9.816969404674e-10       2.042186356885e-07       1.080683808531e-06       9.047141574900e-10       3.015632180143e-10       5.697620130165e-08       1.343765056620e-06       3.172351379220e-01       9.756753163310e-01 
       3.315828383241e+00       1.920114065495e+00       7.382482962194e+03       1.147628749184e-03       6.340307116709e+03       1.469082306731e+03       2.736367741276e+04       1.002646211514e+03       9.546314530099e-10       1.999811662974e-07       1.058259975640e-06       8.797712611312e-10       2.932490326309e-10       5.697620130165e-08       1.317051745953e-06       3.194053306571e-01       9.752033396076e-01 
       3.285768697335e+00       1.940077803797e+00       7.408807501993e+03       1.136174706890e-03       6.313982576910e+03       1.473243896908e+03       2.706026888364e+04       1.003852804770e+03       9.283120457468e-10       1.958316043099e-07       1.036301330987e-06       8.555159318437e-10       2.851640346975e-10       5.697620130165e-08       1.290892964577e-06       3.215893080335e-01       9.747218365320e-01 
       3.255918238732e+00       1.960242801421e+00       7.435212227164e+03       1.124845411194e-03       6.287577851739e+03       1.477372801601e+03       2.675941725667e+04       1.005058877696e+03       9.027181534722e-10       1.917681260996e-07       1.014798224313e-06       8.319292173292e-10       2.773019068033e-10       5.697620130165e-08       1.265277199085e-06       3.237871282666e-01       9.742306336246e-01 
       3.226275549459e+00       1.980610898486e+00       7.461697135556e+03       1.113639607408e-03       6.261092943347e+03       1.481468226592e+03       2.646110401936e+04       1.006264419098e+03       8.778297778410e-10       1.877889458718e-07       9.937412055498e-07       8.089926876916e-10       2.696565056711e-10       5.697620130165e-08       1.240193175189e-06       3.259988489944e-01       9.737295547828e-01 
       3.196839181683e+00       2.001183946196e+00       7.488262218775e+03       1.102556054243e-03       6.234527860128e+03       1.485529368706e+03       2.616531080268e+04       1.007469417584e+03       8.536274717442e-10       1.838923148782e-07       9.731210206761e-07       7.866884210377e-10       2.622218573577e-10       5.697620130165e-08       1.215629852749e-06       3.282245272507e-01       9.732184212645e-01 
       3.167607697648e+00       2.021963806730e+00       7.514907462033e+03       1.091593523666e-03       6.207882616869e+03       1.489555415778e+03       2.587201938016e+04       1.008673861556e+03       8.300923241145e-10       1.800765206488e-07       9.529286076454e-07       7.649989894743e-10       2.549921525863e-10       5.697620130165e-08       1.191576420909e-06       3.304642194370e-01       9.726970516739e-01 
       3.138579669601e+00       2.042952353115e+00       7.541632844010e+03       1.080750800757e-03       6.181157234892e+03       1.493545546627e+03       2.558121166693e+04       1.009877739215e+03       8.072059451512e-10       1.763398862390e-07       9.331550924054e-07       7.439074454918e-10       2.479617422078e-10       5.697620130165e-08       1.168022293337e-06       3.327179812946e-01       9.721652619470e-01 
