#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm          
       5.582467942688e+02       2.423892745422e-03      -3.119653096054e+00      -5.834315349856e-03      -8.038064624873e-02       1.593330947648e-02       9.959889326023e-03       8.090065564555e-03      -4.484143959609e+00       1.009623196631e-02       4.560134338352e-01       4.510870862347e-01      -2.255063629616e+00      -3.927116897477e-03      -1.372356365368e-01      -5.293833853953e+00       1.154974470070e-02 
       5.644679455322e+02       2.464645917423e-03      -3.075847710239e+00      -5.976004130040e-03      -9.099932501067e-02       1.529485996691e-02       9.945707251377e-03       8.104155369847e-03      -4.551192424317e+00       1.020824576356e-02       4.549658974363e-01       4.497906158415e-01      -2.227761264847e+00      -3.904948041752e-03      -1.437196043961e-01      -5.369856250660e+00       1.163978806422e-02 
       5.706890967956e+02       2.505701978053e-03      -3.030762608649e+00      -6.104904054379e-03      -1.017175179680e-01       1.465653787459e-02       9.917897135047e-03       8.113973536716e-03      -4.618817170047e+00       1.031942229072e-02       4.539355083929e-01       4.485334647144e-01      -2.200516930882e+00      -3.875230562149e-03      -1.499391457229e-01      -5.446319732162e+00       1.172946936255e-02 
       5.769102480590e+02       2.547060927314e-03      -2.984506682264e+00      -6.220758395510e-03      -1.125031120267e-01       1.401930949863e-02       9.876647589736e-03       8.119359983835e-03      -4.687014346413e+00       1.042978374454e-02       4.529222633956e-01       4.473152031299e-01      -2.173394258605e+00      -3.838137181500e-03      -1.558785462719e-01      -5.523223362831e+00       1.181879750680e-02 
       5.831313993225e+02       2.588722765207e-03      -2.937190924669e+00      -6.323347833351e-03      -1.233236835822e-01       1.338412242373e-02       9.822173757441e-03       8.120162391204e-03      -4.755780335247e+00       1.053935174085e-02       4.519261665859e-01       4.461353694064e-01      -2.146455493111e+00      -3.793860037926e-03      -1.615229122421e-01      -5.600566358009e+00       1.190778127559e-02 
       5.893525505859e+02       2.630687491736e-03      -2.888928133907e+00      -6.412490696812e-03      -1.341466033412e-01       1.275190420221e-02       9.754716559368e-03       8.116236810361e-03      -4.825111757483e+00       1.064814753968e-02       4.509472223524e-01       4.449934666300e-01      -2.119761349646e+00      -3.742609722182e-03      -1.668582146203e-01      -5.678348093644e+00       1.199642952721e-02 
       5.968526424321e+02       2.681681992438e-03      -2.829646841749e+00      -6.501881129028e-03      -1.471511177589e-01       1.199494775851e-02       9.656509661739e-03       8.105027244511e-03      -4.909443565345e+00       1.077831236469e-02       4.497898407142e-01       4.436664906929e-01      -2.087988368517e+00      -3.671878234812e-03      -1.728608707948e-01      -5.772702787634e+00       1.210286846014e-02 
       6.043527342782e+02       2.733116718065e-03      -2.769357623526e+00      -6.571344049215e-03      -1.600541571461e-01       1.124516605469e-02       9.540332601474e-03       8.086532093886e-03      -4.994587485505e+00       1.090742058775e-02       4.486574087572e-01       4.423928986184e-01      -2.056756399179e+00      -3.591777319977e-03      -1.783741440678e-01      -5.867693898988e+00       1.220884787201e-02 
       6.118528261244e+02       2.784991668621e-03      -2.708264442235e+00      -6.620783251334e-03      -1.727986824310e-01       1.050405193522e-02       9.406746409105e-03       8.060554535929e-03      -5.080538825824e+00       1.103550682086e-02       4.475499334830e-01       4.411716563819e-01      -2.026160968723e+00      -3.502773106566e-03      -1.833789572928e-01      -5.963321140589e+00       1.231438300514e-02 
       6.193529179706e+02       2.837306844112e-03      -2.646572031223e+00      -6.650183521290e-03      -1.853282003761e-01       9.773044090478e-03       9.256358345279e-03       8.026920202984e-03      -5.167293311068e+00       1.116260487153e-02       4.464674127069e-01       4.400016764947e-01      -1.996293000239e+00      -3.405362633664e-03      -1.878583965176e-01      -6.059584499996e+00       1.241948910729e-02 
       6.268530098168e+02       2.890062244541e-03      -2.584485060716e+00      -6.659610261964e-03      -1.975870268782e-01       9.053524038877e-03       9.089819341240e-03       7.985478222100e-03      -5.254847058016e+00       1.128874772660e-02       4.454098340742e-01       4.388818242540e-01      -1.967238491268e+00      -3.300071378192e-03      -1.917977796101e-01      -6.156484220425e+00       1.252418135864e-02 
       6.343531016630e+02       2.943257869915e-03      -2.522207306362e+00      -6.649208840460e-03      -2.095205461546e-01       8.346813319304e-03       8.907821323980e-03       7.936102155812e-03      -5.343196547561e+00       1.141396748986e-02       4.443771755518e-01       4.378109249738e-01      -1.939078212955e+00      -3.187450737253e-03      -1.951847147329e-01      -6.254020778305e+00       1.262847474567e-02 
       6.418531935091e+02       2.996893720238e-03      -2.459940861582e+00      -6.619203190205e-03      -2.210754646068e-01       7.654170985621e-03       8.711094427478e-03       7.878690850416e-03      -5.432338622987e+00       1.153829566090e-02       4.433693974980e-01       4.367877626764e-01      -1.911887470487e+00      -3.068075039447e-03      -1.980091479456e-01      -6.352194886597e+00       1.273238431403e-02 
       6.507393115778e+02       3.061011315146e-03      -2.386456179036e+00      -6.558697855822e-03      -2.342047740365e-01       6.853372849511e-03       8.460002709530e-03       7.800168514362e-03      -5.538976221070e+00       1.168448792292e-02       4.422075093091e-01       4.356355882591e-01      -1.881021929383e+00      -2.918713905663e-03      -2.006171050806e-01      -6.469338132687e+00       1.285502011188e-02 
       6.596254296465e+02       3.125746877591e-03      -2.313593276879e+00      -6.471737108079e-03      -2.466473971868e-01       6.075861363379e-03       8.190642625933e-03       7.710186030972e-03      -5.646718321884e+00       1.182952129035e-02       4.410803515982e-01       4.345465450737e-01      -1.851719724326e+00      -2.761726135283e-03      -2.024163694375e-01      -6.587379530918e+00       1.297716249323e-02 
       6.685115477152e+02       3.191100407582e-03      -2.241669812162e+00      -6.359102198102e-03      -2.583247328632e-01       5.323363834010e-03       7.904402083134e-03       7.608720312146e-03      -5.755561367165e+00       1.197344399788e-02       4.399877685548e-01       4.335184583100e-01      -1.824073730765e+00      -2.598159375131e-03      -2.034032895568e-01      -6.706321329248e+00       1.309883574241e-02 
       6.773976657839e+02       3.257071905133e-03      -2.170993514513e+00      -6.221712033337e-03      -2.691627860070e-01       4.597466058848e-03       7.602718210712e-03       7.495802323144e-03      -5.865502333940e+00       1.211630286363e-02       4.389295670856e-01       4.325491154908e-01      -1.798164434494e+00      -2.429081815507e-03      -2.035789707651e-01      -6.826166103216e+00       1.322006386621e-02 
       6.862837838526e+02       3.323661370253e-03      -2.101860557392e+00      -6.060616533499e-03      -2.790926439776e-01       3.899609629636e-03       7.287069891210e-03       7.371517639509e-03      -5.976538694470e+00       1.225814338384e-02       4.379055156939e-01       4.316362757549e-01      -1.774059693439e+00      -2.255575226070e-03      -2.029492433899e-01      -6.946916725497e+00       1.334087056532e-02 
       6.951699019213e+02       3.390868802957e-03      -2.034554012880e+00      -5.876989262332e-03      -2.880509190158e-01       3.231089881219e-03       6.958970207280e-03       7.236006681491e-03      -6.088668378203e+00       1.239900983041e-02       4.369153438587e-01       4.307776787570e-01      -1.751814580991e+00      -2.078727996902e-03      -2.015246014694e-01      -7.068576336378e+00       1.346127920668e-02 
       7.040560199900e+02       3.458694203257e-03      -1.969342399707e+00      -5.672119286568e-03      -2.959801529046e-01       2.593053624157e-03       6.619958818626e-03       7.089464425416e-03      -6.201889735466e+00       1.253894524570e-02       4.359587418210e-01       4.299710531662e-01      -1.731471313371e+00      -1.899628219612e-03      -1.993201114274e-01      -7.191148315168e+00       1.358131279656e-02 
       7.141539983639e+02       3.536519543241e-03      -1.898100259369e+00      -5.415299477656e-03      -3.036769848747e-01       1.906266378364e-03       6.223447272690e-03       6.909865091295e-03      -6.331875415699e+00       1.269688743798e-02       4.349119855419e-01       4.291146222198e-01      -1.710699008715e+00      -1.694740314186e-03      -1.958933036539e-01      -7.331548325682e+00       1.371728963896e-02 
       7.242519767377e+02       3.615142897093e-03      -1.830232814022e+00      -5.135052797020e-03      -3.099144113017e-01       1.261349671625e-03       5.817161902680e-03       6.716791182799e-03      -6.463267900421e+00       1.285374039432e-02       4.339075558909e-01       4.283190392277e-01      -1.692443320294e+00      -1.489902941516e-03      -1.915201403704e-01      -7.473136722724e+00       1.385284387963e-02 
       7.343499551115e+02       3.694564264834e-03      -1.766053081833e+00      -4.833722197039e-03      -3.146392992224e-01       6.592742374261e-04       5.403411047265e-03       6.510776252947e-03      -6.596066402497e+00       1.300956124398e-02       4.329448180312e-01       4.275809970220e-01      -1.676706454540e+00      -1.286644580153e-03      -1.862428237209e-01      -7.615919321587e+00       1.398800730745e-02 
       7.444479334853e+02       3.774783646489e-03      -1.705841544860e+00      -4.513774241768e-03      -3.178104852122e-01       1.007618027891e-04       4.984493209881e-03       6.292437151059e-03      -6.730270598054e+00       1.316440524549e-02       4.320230765481e-01       4.268972229700e-01      -1.663470207849e+00      -1.086446441747e-03      -1.801099962887e-01      -7.759902150906e+00       1.412281091763e-02 
       7.545459118591e+02       3.855801042082e-03      -1.649844577404e+00      -4.177778481045e-03      -3.193990928076e-01      -4.137107952359e-04       4.562683260544e-03       6.062470648841e-03      -6.865880572232e+00       1.331832580159e-02       4.311415781017e-01       4.262644909043e-01      -1.652696633632e+00      -8.907311847479e-04      -1.731762966034e-01      -7.905091408688e+00       1.425728486226e-02 
       7.646438902330e+02       3.937616451640e-03      -1.598273154916e+00      -3.828386148162e-03      -3.193887445949e-01      -8.839097306257e-04       4.140218988803e-03       5.821648750915e-03      -7.002896767690e+00       1.347137434373e-02       4.302995144163e-01       4.256796320418e-01      -1.644328856275e+00      -7.008522770209e-04      -1.655018691725e-01      -8.051493420863e+00       1.439145840765e-02 
       7.747418686068e+02       4.020229875192e-03      -1.551301857528e+00      -3.468308437703e-03      -3.177756675251e-01      -1.309840786269e-03       3.719288055209e-03       5.570813488911e-03      -7.141319934812e+00       1.362360029444e-02       4.294960255237e-01       4.251395448916e-01      -1.638292028266e+00      -5.180840914644e-04      -1.571518314903e-01      -8.199114602403e+00       1.452535989743e-02 
       7.864033678751e+02       4.116627672133e-03      -1.502959448862e+00      -3.042781137207e-03      -3.139308268936e-01      -1.746963893758e-03       3.237866970176e-03       5.269870686519e-03      -7.302927801475e+00       1.379843468682e-02       4.286149342538e-01       4.245675861601e-01      -1.634099932870e+00      -3.174118017490e-04      -1.467594503179e-01      -8.371118117142e+00       1.467969129348e-02 
       7.980648671435e+02       4.214089735712e-03      -1.461083508079e+00      -2.610928274617e-03      -3.079950507822e-01      -2.126111734757e-03       2.764469817696e-03       4.958279293414e-03      -7.466415336018e+00       1.397230537354e-02       4.277826028031e-01       4.240467867065e-01      -1.632726487273e+00      -1.294671495046e-04      -1.356721844771e-01      -8.544766184563e+00       1.483373690565e-02 
       8.097263664118e+02       4.312616065980e-03      -1.425756753723e+00      -2.176991191199e-03      -3.000244095110e-01      -2.448398562911e-03       2.302088981026e-03       4.637626045767e-03      -7.631784751470e+00       1.414527910836e-02       4.269974892840e-01       4.235727934268e-01      -1.633979439315e+00       4.426997632567e-05      -1.240087744598e-01      -8.720068758563e+00       1.498753541470e-02 
       8.213878656801e+02       4.412206662990e-03      -1.396995685229e+00      -1.745150123228e-03      -2.900960259660e-01      -2.715295248940e-03       1.853540608083e-03       4.309576398310e-03      -7.799038497188e+00       1.431741952682e-02       4.262579869268e-01       4.231414279588e-01      -1.637644362577e+00       2.025182939264e-04      -1.118920589428e-01      -8.897035709931e+00       1.514112376237e-02 
       8.330493649485e+02       4.512861526800e-03      -1.374751823006e+00      -1.319481248336e-03      -2.783071372357e-01      -2.928606365199e-03       1.421445626558e-03       3.975859856077e-03      -7.968179181321e+00       1.448878700624e-02       4.255624356681e-01       4.227487000972e-01      -1.643487772347e+00       3.442048590689e-04      -9.944759188263e-02      -9.075676764409e+00       1.529453695003e-02 
       8.447108642168e+02       4.614580657469e-03      -1.358913605280e+00      -9.039152781708e-04      -2.647739417243e-01      -3.090444719692e-03       1.008212811588e-03       3.638254873715e-03      -8.139209508070e+00       1.465943872785e-02       4.249091307441e-01       4.223908161409e-01      -1.651260386206e+00       4.684724745259e-04      -8.680224572664e-02      -9.256001455082e+00       1.544780801467e-02 
       8.563723634852e+02       4.717364055060e-03      -1.349308928942e+00      -5.021980593758e-04      -2.496302373022e-01      -3.203203692997e-03       6.160240764879e-04       3.298573384404e-03      -8.312132225993e+00       1.482942883685e-02       4.242963297740e-01       4.220641838754e-01      -1.660700495213e+00       5.746845953925e-04      -7.408281304195e-02      -9.438019084751e+00       1.560096810015e-02 
       8.701803813012e+02       4.840442816538e-03      -1.345678258567e+00      -4.926537861049e-05      -2.298231242774e-01      -3.276900193701e-03       1.815073261332e-04       2.896193251707e-03      -8.519335331935e+00       1.502992331978e-02       4.236206727852e-01       4.217132057101e-01      -1.673662487916e+00       6.765463957783e-04      -5.909816844356e-02      -9.655741911377e+00       1.578221664261e-02 
       8.839883991172e+02       4.965013700673e-03      -1.349985270371e+00       3.739395884689e-04      -2.082431557800e-01      -3.290291939919e-03      -2.180209274045e-04       2.496504717691e-03      -8.729199898789e+00       1.522964126410e-02       4.229963455012e-01       4.213960679629e-01      -1.688123670116e+00       7.522398809516e-04      -4.438796626196e-02      -9.875865368598e+00       1.596339538022e-02 
       8.977964169332e+02       5.091076707592e-03      -1.361656688229e+00       7.626075539652e-04      -1.851884334065e-01      -3.248528980175e-03      -5.802954281775e-04       2.102511763881e-03      -8.941730195524e+00       1.542865663617e-02       4.224203520666e-01       4.211079455096e-01      -1.703622242802e+00       8.019106075325e-04      -3.014637346820e-02      -1.009840325622e+01       1.614454558156e-02 
       9.116044347492e+02       5.218631837427e-03      -1.380034791391e+00       1.112562092815e-03      -1.609759991129e-01      -3.157050116020e-03      -9.035676436117e-04       1.717148165063e-03      -9.156930220290e+00       1.562703770547e-02       4.218896983626e-01       4.208444310445e-01      -1.719701270878e+00       8.261190381238e-04      -1.655614252564e-02      -1.032336866386e+01       1.632570456986e-02 
       9.254124525652e+02       5.347679090321e-03      -1.404389612131e+00       1.420309744279e-03      -1.359368140158e-01      -3.021507964001e-03      -1.186609199410e-03       1.343242256039e-03      -9.374803660680e+00       1.582484763003e-02       4.214014028886e-01       4.206015235466e-01      -1.735916191029e+00       8.258202626541e-04      -3.785983777141e-03      -1.055077395468e+01       1.650690619234e-02 
       9.392204703813e+02       5.478218466426e-03      -1.433931847284e+00       1.683078163101e-03      -1.104105745492e-01      -2.847694378449e-03      -1.428708905881e-03       9.834833448022e-04      -9.595353825814e+00       1.602214425300e-02       4.209525201378e-01       4.203756265854e-01      -1.751841836978e+00       8.023372287755e-04       8.011802244566e-03      -1.078063071938e+01       1.668818051295e-02 
       9.530284881973e+02       5.610249965902e-03      -1.467826442381e+00       1.898843255672e-03      -8.474042780168e-02      -2.641467007131e-03      -1.629663356328e-03       6.403901514316e-04      -9.818583628336e+00       1.621898066215e-02       4.205401497596e-01       4.201635305840e-01      -1.767078995330e+00       7.573293151104e-04       1.870339894918e-02      -1.101294977867e+01       1.686955428066e-02 
       9.674169503093e+02       5.749419169454e-03      -1.506841083956e+00       2.072317047407e-03      -5.820621298684e-02      -2.398396938381e-03      -1.795605984467e-03       3.031051499252e-04      -1.005405091984e+01       1.642365368233e-02       4.201462351240e-01       4.199541533074e-01      -1.781828225574e+00       6.896443337921e-04       2.854521461809e-02      -1.125766531596e+01       1.705868316701e-02 
       9.818054124213e+02       5.890208581538e-03      -1.548639487380e+00       2.192844966380e-03      -3.226411618532e-02      -2.133018230274e-03      -1.918058275633e-03      -1.120481844725e-05      -1.029243284639e+01       1.662792873181e-02       4.197857682333e-01       4.197539012047e-01      -1.795058520164e+00       6.032299105857e-04       3.695921476578e-02      -1.150507584747e+01       1.724796787326e-02 
       9.961938745333e+02       6.032618202372e-03      -1.592217351681e+00       2.260773297289e-03      -7.277394788700e-03      -1.851696967514e-03      -1.998411918582e-03      -3.004719734561e-04      -1.053373115888e+01       1.683185001661e-02       4.194557352409e-01       4.195603898425e-01      -1.806446278438e+00       5.008509667295e-04       4.386866078076e-02      -1.175519090805e+01       1.743742722531e-02 
       1.010582336645e+03       6.176648032186e-03      -1.636583867256e+00       2.277311448197e-03       1.641119753418e-02      -1.560557111888e-03      -2.038541125525e-03      -5.629467161289e-04      -1.077794708901e+01       1.703545719743e-02       4.191532364947e-01       4.193716091220e-01      -1.815721394081e+00       3.854659126191e-04       4.922433417252e-02      -1.200801915789e+01       1.762707683485e-02 
       1.024970798757e+03       6.322298071226e-03      -1.680777973082e+00       2.244490464717e-03       3.848490957878e-02      -1.265412460395e-03      -2.040757943377e-03      -7.972164925924e-04      -1.102508134359e+01       1.723878529884e-02       4.188755033884e-01       4.191859027711e-01      -1.822670471429e+00       2.601667578632e-04       5.300480703541e-02      -1.226356839533e+01       1.781692893248e-02 
       1.039359260869e+03       6.469568319750e-03      -1.723883731431e+00       2.165108941708e-03       5.865798795948e-02      -9.717056379078e-04      -2.007762959554e-03      -1.002219670939e-03      -1.127513412848e+01       1.744186511517e-02       4.186199059666e-01       4.190019391669e-01      -1.827138932785e+00       1.281187783505e-04       5.521622433235e-02      -1.252184559840e+01       1.800699270289e-02 
       1.053747722981e+03       6.618458778034e-03      -1.765044554007e+00       2.042666795513e-03       7.668008721080e-02      -6.844547325226e-04      -1.942592143646e-03      -1.177254238804e-03      -1.152810517937e+01       1.764472361995e-02       4.183839591463e-01       4.188186817241e-01      -1.829031967815e+00      -7.499722907197e-06       5.589160402545e-02      -1.278285697213e+01       1.819727462782e-02 
       1.068790707849e+03       6.775854616499e-03      -1.805147609239e+00       1.873094447332e-03       9.299328284391e-02      -3.959711983857e-04      -1.843653520433e-03      -1.327842915829e-03      -1.179570336890e+01       1.785659862690e-02       4.181557624017e-01       4.186270133102e-01      -1.828219709332e+00      -1.497066521537e-04       5.501930539907e-02      -1.305867109394e+01       1.839644977587e-02 
       1.083833692716e+03       6.935021422867e-03      -1.841469439856e+00       1.666305211286e-03       1.065328895852e-01      -1.241167029458e-04      -1.717215944192e-03      -1.445341596345e-03      -1.206648928872e+01       1.806827973702e-02       4.179440187635e-01       4.184346844210e-01      -1.824582005255e+00      -2.889366645345e-04       5.262766458951e-02      -1.333748522291e+01       1.859586910271e-02 
       1.095534237600e+03       7.060046982143e-03      -1.866662617800e+00       1.483470498513e-03       1.150557425665e-01       7.327547315900e-05      -1.602565893931e-03      -1.514133353785e-03      -1.227931147022e+01       1.823280517527e-02       4.177892252966e-01       4.182844030281e-01      -1.819857256091e+00      -3.930728495474e-04       4.979394345663e-02      -1.355642614645e+01       1.875114732708e-02 
       1.107234782483e+03       7.186143949686e-03      -1.888877210304e+00       1.284591754919e-03       1.217732536981e-01       2.566065115846e-04      -1.475884002484e-03      -1.563561622799e-03      -1.249406015419e+01       1.839723242796e-02       4.176420011811e-01       4.181334392534e-01      -1.813549593564e+00      -4.919919366532e-04       4.618120379306e-02      -1.377718681123e+01       1.890657139434e-02 
       1.118935327367e+03       7.313312325689e-03      -1.907886438571e+00       1.072710219494e-03       1.266633856391e-01       4.245332700839e-04      -1.339236160622e-03      -1.594155999455e-03      -1.271073423586e+01       1.856156805314e-02       4.175014196460e-01       4.179817916846e-01      -1.805750850516e+00      -5.843667774045e-04       4.186409740199e-02      -1.399976891727e+01       1.906213930719e-02 
       1.130635872250e+03       7.441552110352e-03      -1.923511387000e+00       8.509393566599e-04       1.297244915374e-01       5.759608448507e-04      -1.194689168914e-03      -1.606582469741e-03      -1.292933248721e+01       1.872581735017e-02       4.173666273769e-01       4.178295231209e-01      -1.796572417628e+00      -6.689926507483e-04       3.692386281800e-02      -1.422417394341e+01       1.921784816495e-02 
       1.142336417133e+03       7.570863303886e-03      -1.935621894824e+00       6.224274687200e-04       1.309750730208e-01       7.100414024037e-04      -1.044290730330e-03      -1.601634986896e-03      -1.314985359163e+01       1.888998494180e-02       4.172368371394e-01       4.176767451237e-01      -1.786143291865e+00      -7.447992159780e-04       3.144723240604e-02      -1.445040318594e+01       1.937369472988e-02 
       1.154036962017e+03       7.701245906512e-03      -1.944136747151e+00       3.903193149679e-04       1.304532817309e-01       8.261703556659e-04      -8.900501835200e-04      -1.580225778735e-03      -1.337229613908e+01       1.905407438896e-02       4.171113332542e-01       4.175236161176e-01      -1.774607854462e+00      -8.108614178896e-04       2.552527617109e-02      -1.467845775770e+01       1.952967502750e-02 
       1.165737506900e+03       7.832699918458e-03      -1.949023364288e+00       1.577196034834e-04       1.282162136214e-01       9.239804811955e-04      -7.339202856240e-04      -1.543374803700e-03      -1.359665865850e+01       1.921808869297e-02       4.169894644711e-01       4.173703277079e-01      -1.762123578102e+00      -8.664075067039e-04       1.925222310173e-02      -1.490833862414e+01       1.968578483470e-02 
       1.182283547156e+03       8.020421234460e-03      -1.949779102489e+00      -1.661815025912e-04       1.222741675922e-01       1.030803550650e-03      -5.135413023642e-04      -1.467090461104e-03      -1.391720974045e+01       1.944990150015e-02       4.168222083535e-01       4.171537203469e-01      -1.743177947698e+00      -9.258499522237e-04       9.969101639264e-03      -1.523653799678e+01       1.990675562205e-02 
       1.198829587411e+03       8.210285103793e-03      -1.943516921558e+00      -4.768583311346e-04       1.133244346865e-01       1.101107493823e-03      -2.981263852003e-04      -1.365609279038e-03      -1.424159277493e+01       1.968157283190e-02       4.166596224321e-01       4.169379328513e-01      -1.723174140124e+00      -9.618978634358e-04       4.502689764267e-04      -1.556839307179e+01       2.012796175836e-02 
       1.215375627666e+03       8.402291527211e-03      -1.930610397275e+00      -7.667613043113e-04       1.016967171074e-01       1.136057572751e-03      -9.223725928343e-05      -1.242633187771e-03      -1.456980322755e+01       1.991310529458e-02       4.165005030335e-01       4.167237052678e-01      -1.702632143700e+00      -9.740491715932e-04      -9.033947548149e-03      -1.590390540306e+01       2.034938829268e-02 
       1.227520626063e+03       8.544590126620e-03      -1.917211534717e+00      -9.623743959589e-04       9.167699653121e-02       1.140287713612e-03       5.045255632273e-05      -1.140939931932e-03      -1.481314685021e+01       2.008296508020e-02       4.163853384268e-01       4.165678930460e-01      -1.687515541970e+00      -9.678280057813e-04      -1.582195095400e-02      -1.615250378314e+01       2.051204919965e-02 
       1.239665624459e+03       8.688043079599e-03      -1.900775510616e+00      -1.140761272096e-03       8.058433628542e-02       1.127452752444e-03       1.843980264496e-04      -1.031340465012e-03      -1.505854832232e+01       2.025275042566e-02       4.162711954408e-01       4.164136277457e-01      -1.672595403582e+00      -9.490841830015e-04      -2.235309941871e-02      -1.640307367188e+01       2.067481407216e-02 
       1.251810622855e+03       8.832650386494e-03      -1.881597132818e+00      -1.299844287438e-03       6.859390310268e-02       1.098691246282e-03       3.083550496030e-04      -9.154311163663e-04      -1.530600587943e+01       2.042246116804e-02       4.161578142796e-01       4.162611967913e-01      -1.658069874244e+00      -9.182738492003e-04      -2.853561123581e-02      -1.665561543506e+01       2.083767678770e-02 
       1.263955621251e+03       8.978412047666e-03      -1.860002566888e+00      -1.437858755675e-03       5.588843232238e-02       1.055286337575e-03       4.212583658840e-04      -7.948080881594e-04      -1.555551778338e+01       2.059209671457e-02       4.160449904367e-01       4.161108775641e-01      -1.644128413596e+00      -8.760205989446e-04      -3.428468724034e-02      -1.691012939394e+01       2.100063104264e-02 
       1.276100619648e+03       9.125328063490e-03      -1.836344111595e+00      -1.553368919403e-03       4.265579305751e-02       9.986431990272e-04       5.222262041410e-04      -6.710512378537e-04      -1.580708234258e+01       2.076165647586e-02       4.159325658334e-01       4.159629285472e-01      -1.630949200106e+00      -8.231027309382e-04      -3.952351397550e-02      -1.716661584847e+01       2.116367077441e-02 
       1.288245618044e+03       9.273398434358e-03      -1.810994616633e+00      -1.645279439252e-03       2.908648464414e-02       9.302656053440e-04       6.105624144009e-04      -5.457082760230e-04      -1.606069791382e+01       2.093113973824e-02       4.158204274016e-01       4.158175885622e-01      -1.618696719383e+00      -7.604387131896e-04      -4.418413904312e-02      -1.742507508192e+01       2.132679002294e-02 
       1.300390616440e+03       9.422623160676e-03      -1.784341872232e+00      -1.712842322708e-03       1.537117719844e-02       8.517327412927e-04       6.857566465139e-04      -4.202798345387e-04      -1.631636290799e+01       2.110054562820e-02       4.157085043890e-01       4.156750754734e-01      -1.607519627746e+00      -6.890713109718e-04      -4.820820819832e-02      -1.768550736920e+01       2.148998288453e-02 
       1.314418396286e+03       9.596418146543e-03      -1.752455393815e+00      -1.760072957610e-03      -4.056007642401e-04       7.505242605173e-04       7.558339870924e-04      -2.771810955208e-04      -1.661421106607e+01       2.129611646188e-02       4.155794536122e-01       4.155142371633e-01      -1.596118694980e+00      -5.973179024723e-04      -5.200136970241e-02      -1.798876918427e+01       2.167855911913e-02 
       1.328446176133e+03       9.771753140026e-03      -1.719977788565e+00      -1.774265485173e-03      -1.584338711082e-02       6.405083242095e-04       8.077463353863e-04      -1.379797433661e-04      -1.691478907268e+01       2.149158197663e-02       4.154506440814e-01       4.153576785209e-01      -1.586496172972e+00      -4.974079933556e-04      -5.482496510772e-02      -1.829466405511e+01       2.186721792463e-02 
       1.342473955979e+03       9.948628141838e-03      -1.687521831913e+00      -1.755986851590e-03      -3.067241688308e-02       5.242562360361e-04       8.415989308475e-04      -4.612777247402e-06      -1.721809483179e+01       2.168694126104e-02       4.153221249518e-01       4.152056036258e-01      -1.578784898871e+00      -3.913777215558e-04      -5.664207593028e-02      -1.860319247347e+01       2.205595161201e-02 
       1.356501735825e+03       1.012704315272e-02      -1.655684403189e+00      -1.706383314002e-03      -4.464004312567e-02       4.043052869006e-04       8.577894795699e-04       1.211610904987e-04      -1.752412637227e+01       2.188219336488e-02       4.151939904811e-01       4.150581702939e-01      -1.573079020734e+00      -2.813410489547e-04      -5.743557968030e-02      -1.891435496314e+01       2.224475276661e-02 
       1.370529515671e+03       1.030699817346e-02      -1.625035971827e+00      -1.627145323083e-03      -5.751472429403e-02       2.831183828983e-04       8.569879337603e-04       2.377800026100e-04      -1.783288187067e+01       2.207733790432e-02       4.150663662788e-01       4.149154840786e-01      -1.569432969091e+00      -1.694475379118e-04      -5.720803048257e-02      -1.922815210697e+01       2.243361483612e-02 
       1.384557295517e+03       1.048849320487e-02      -1.596110789439e+00      -1.520465158679e-03      -6.908957612292e-02       1.630469338943e-04       8.401130973702e-04       3.438942057126e-04      -1.814435962873e+01       2.227237446590e-02       4.149394095767e-01       4.147776068498e-01      -1.567861131365e+00      -5.784173313536e-05      -5.598119889480e-02      -1.954458452847e+01       2.262253151833e-02 
       1.398585075364e+03       1.067152824779e-02      -1.569398019073e+00      -1.388985396634e-03      -7.918544480914e-02       4.629719348541e-05       8.083063068562e-04       4.383778143372e-04      -1.845855809655e+01       2.246730324420e-02       4.148132946594e-01       4.146445509417e-01      -1.568338349787e+00       5.137778550900e-05      -5.379527567297e-02      -1.986365291879e+01       2.281149738426e-02 
       1.410227157012e+03       1.082460402336e-02      -1.549222408287e+00      -1.263198851449e-03      -8.633366215437e-02      -4.661379244793e-05       7.715214320905e-04       5.073136528143e-04      -1.872138593645e+01       2.262899884245e-02       4.147094048785e-01       4.145377666886e-01      -1.570245950972e+00       1.387640558671e-04      -5.129352578651e-02      -2.013045965931e+01       2.296835951804e-02 
       1.421869238660e+03       1.097874053622e-02      -1.531090398181e+00      -1.124325769040e-03      -9.229179732292e-02      -1.347767117553e-04       7.262180834394e-04       5.672315589710e-04      -1.898608602547e+01       2.279062072878e-02       4.146063407505e-01       4.144342473539e-01      -1.573466308426e+00       2.220274956008e-04      -4.821174465373e-02      -2.039908297081e+01       2.312524940409e-02 
