# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       2.104838396192e+03       1.203557286807e-04       1.685739776095e+02       1.541724879321e+01       1.402454208084e+04       6.659837766371e+00       2.953341920283e+07       9.104250093782e+01       5.411021155875e+01       2.323120388431e+01       1.229348428748e+02       3.741530199722e+01       1.247176733097e+01       3.667546103802e-08       2.376915603517e+02       8.632854342387e-04       7.078871289196e-01 
       2.090184352800e+03       1.218417857829e-04       1.695301059675e+02       1.523614739267e+01       1.402358595248e+04       6.706049580805e+00       2.932590351396e+07       9.152240560332e+01       5.261969840353e+01       2.274958917321e+01       1.203862350140e+02       3.638466474364e+01       1.212822157979e+01       3.667546103802e-08       2.321401873711e+02       8.675677323428e-04       7.093073050975e-01 
       2.075632241776e+03       1.233455066140e-04       1.704908665910e+02       1.505725960941e+01       1.402262519185e+04       6.752579927133e+00       2.911983558774e+07       9.200422321806e+01       5.117023862447e+01       2.227795765221e+01       1.178904561806e+02       3.538241445109e+01       1.179413814896e+01       3.667546103802e-08       2.267210669450e+02       8.718799198215e-04       7.107235862600e-01 
       2.061181354445e+03       1.248670924116e-04       1.714562763714e+02       1.488055727631e+01       1.402165978207e+04       6.799430977225e+00       2.891520536097e+07       9.248795643981e+01       4.976070160351e+01       2.181610241391e+01       1.154464114624e+02       3.440776933707e+01       1.146925644431e+01       3.667546103802e-08       2.214309848535e+02       8.762222071257e-04       7.121359535948e-01 
       2.046830987058e+03       1.264067466128e-04       1.724263522370e+02       1.470601259742e+01       1.402068970621e+04       6.846604917505e+00       2.871200284029e+07       9.297360789425e+01       4.838998785664e+01       2.136382083857e+01       1.130530286365e+02       3.345996914719e+01       1.115332304770e+01       3.667546103802e-08       2.162668065156e+02       8.805948061792e-04       7.135443885874e-01 
       2.032580440752e+03       1.279646748770e-04       1.734011111538e+02       1.453359814294e+01       1.401971494729e+04       6.894103949045e+00       2.851021810173e+07       9.346118017475e+01       4.705702817662e+01       2.092091450522e+01       1.107092576994e+02       3.253827456238e+01       1.084609151945e+01       3.667546103802e-08       2.112254749803e+02       8.849979303888e-04       7.149488730207e-01 
       2.018429021526e+03       1.295410851099e-04       1.743805701250e+02       1.436328684422e+01       1.401873548832e+04       6.941930287665e+00       2.830984129020e+07       9.395067584225e+01       4.576078279938e+01       2.048718910472e+01       1.084140704062e+02       3.164196662247e+01       1.054732220617e+01       3.667546103802e-08       2.063040089695e+02       8.894317946544e-04       7.163493889751e-01 
       2.004376040198e+03       1.311361874868e-04       1.753647461917e+02       1.419505198899e+01       1.401775131225e+04       6.990086164025e+00       2.811086261904e+07       9.444209742502e+01       4.450024059330e+01       2.006245435452e+01       1.061664598201e+02       3.077034616561e+01       1.025678205390e+01       3.667546103802e-08       2.014995009702e+02       8.938966153801e-04       7.177459188287e-01 
       1.990420812377e+03       1.327501944772e-04       1.763536564325e+02       1.402886721644e+01       1.401676240201e+04       7.038573823722e+00       2.791327236951e+07       9.493544741854e+01       4.327441827079e+01       1.964652391524e+01       1.039654398706e+02       2.992273328314e+01       9.974244426426e+00       3.667546103802e-08       1.968091153765e+02       8.983926104841e-04       7.191384452567e-01 
       1.976562658429e+03       1.343833208684e-04       1.773473179643e+02       1.386470651253e+01       1.401576874048e+04       7.087395527389e+00       2.771706089035e+07       9.543072828531e+01       4.208235962169e+01       1.923921530900e+01       1.018100449217e+02       2.909846678947e+01       9.699488928554e+00       3.667546103802e-08       1.922300866785e+02       9.029199994098e-04       7.205269512319e-01 
       1.962800903441e+03       1.360357837908e-04       1.783457479416e+02       1.370254420529e+01       1.401477031050e+04       7.136553550793e+00       2.752221859729e+07       9.592794245467e+01       4.092313476767e+01       1.884034983935e+01       9.969932934773e+01       2.829690370654e+01       9.432301234263e+00       3.667546103802e-08       1.877597176980e+02       9.074790031361e-04       7.219114200238e-01 
       1.949134877192e+03       1.377078027422e-04       1.793489635575e+02       1.354235496023e+01       1.401376709489e+04       7.186050184931e+00       2.732873597259e+07       9.642709232263e+01       3.979583943717e+01       1.844975251298e+01       9.763236711953e+01       2.751741876249e+01       9.172472919595e+00       3.667546103802e-08       1.833953778688e+02       9.120698441883e-04       7.232918351990e-01 
       1.935563914118e+03       1.393995996131e-04       1.803569820432e+02       1.338411377574e+01       1.401275907640e+04       7.235887736131e+00       2.713660356459e+07       9.692818025175e+01       3.869959426036e+01       1.806725196296e+01       9.560825139784e+01       2.675940390410e+01       8.919801300148e+00       3.667546103802e-08       1.791345015619e+02       9.166927466492e-04       7.246681806208e-01 
       1.922087353280e+03       1.411113987116e-04       1.813698206686e+02       1.322779597863e+01       1.401174623778e+04       7.286068526152e+00       2.694581198724e+07       9.743120857091e+01       3.763354408346e+01       1.769268037361e+01       9.362609413592e+01       2.602226782270e+01       8.674089273032e+00       3.667546103802e-08       1.749745864524e+02       9.213479361694e-04       7.260404404485e-01 
       1.908704538333e+03       1.428434267898e-04       1.823874967421e+02       1.307337721971e+01       1.401072856170e+04       7.336594892284e+00       2.675635191963e+07       9.793617957519e+01       3.659685730194e+01       1.732587340690e+01       9.168502569016e+01       2.530543549311e+01       8.435145163186e+00       3.667546103802e-08       1.709131919288e+02       9.260356399789e-04       7.274085991377e-01 
       1.895414817491e+03       1.445959130688e-04       1.834100276111e+02       1.292083346937e+01       1.400970603083e+04       7.387469187446e+00       2.656821410557e+07       9.844309552570e+01       3.558872521212e+01       1.696667013045e+01       8.978419443873e+01       2.460834772527e+01       8.202782573923e+00       3.667546103802e-08       1.669479375432e+02       9.307560868979e-04       7.287726414395e-01 
       1.882217543501e+03       1.463690892654e-04       1.844374306617e+02       1.277014101334e+01       1.400867862778e+04       7.438693780294e+00       2.638138935311e+07       9.895195864943e+01       3.460836138057e+01       1.661491294686e+01       8.792276640818e+01       2.393046072821e+01       7.976820241586e+00       3.667546103802e-08       1.630765015005e+02       9.355095073478e-04       7.301325524000e-01 
       1.869112073606e+03       1.481631896183e-04       1.854697233192e+02       1.262127644837e+01       1.400764633513e+04       7.490271055315e+00       2.619586853412e+07       9.946277113908e+01       3.365500103090e+01       1.627044752474e+01       8.609992490776e+01       2.327124568604e+01       7.757081894213e+00       3.667546103802e-08       1.592966191861e+02       9.402961333626e-04       7.314883173603e-01 
       1.856097769515e+03       1.499784509146e-04       1.865069230485e+02       1.247421667809e+01       1.400660913540e+04       7.542203412937e+00       2.601164258382e+07       9.997553515289e+01       3.272790044743e+01       1.593312273091e+01       8.431487017132e+01       2.263018834562e+01       7.543396114087e+00       3.667546103802e-08       1.556060817320e+02       9.451161986004e-04       7.328399219556e-01 
       1.843173997375e+03       1.518151125174e-04       1.875490473536e+02       1.232893890886e+01       1.400556701109e+04       7.594493269630e+00       2.582870250035e+07       1.004902528145e+02       3.182633639527e+01       1.560279056423e+01       8.256681900664e+01       2.200678861553e+01       7.335596204074e+00       3.667546103802e-08       1.520027346184e+02       9.499699383542e-04       7.341873521150e-01 
       1.830340127736e+03       1.536734163922e-04       1.885961137781e+02       1.218542064567e+01       1.400451994467e+04       7.647143058007e+00       2.564703934435e+07       1.010069262129e+02       3.094960555640e+01       1.527930609066e+01       8.085500445197e+01       2.140056017618e+01       7.133520057639e+00       3.667546103802e-08       1.484844763119e+02       9.548575895640e-04       7.355305940605e-01 
       1.817595535523e+03       1.555536071349e-04       1.896481399056e+02       1.204363968815e+01       1.400346791854e+04       7.700155226934e+00       2.546664423850e+07       1.015255574021e+02       3.009702398119e+01       1.496252737969e+01       7.917867543980e+01       2.081103010054e+01       6.937010032442e+00       3.667546103802e-08       1.450492569379e+02       9.597793908277e-04       7.368696343070e-01 
       1.804939600006e+03       1.574559319999e-04       1.907051433596e+02       1.190357412657e+01       1.400241091509e+04       7.753532241631e+00       2.528750836711e+07       1.020461484011e+02       2.926792655515e+01       1.465231544215e+01       7.753709646743e+01       2.023773848541e+01       6.745912827411e+00       3.667546103802e-08       1.416950769868e+02       9.647355824135e-04       7.382044596611e-01 
       1.792371704767e+03       1.593806409275e-04       1.917671418035e+02       1.176520233797e+01       1.400134891664e+04       7.807276583780e+00       2.510962297567e+07       1.025687011936e+02       2.846166648023e+01       1.434853416923e+01       7.592954727454e+01       1.968023809275e+01       6.560079363207e+00       3.667546103802e-08       1.384199860534e+02       9.697264062707e-04       7.395350572208e-01 
       1.779891237672e+03       1.613279865728e-04       1.928341529414e+02       1.162850298226e+01       1.400028190550e+04       7.861390751634e+00       2.493297937045e+07       1.030932177282e+02       2.767761477052e+01       1.405105027283e+01       7.435532252734e+01       1.913809400100e+01       6.379364665972e+00       3.667546103802e-08       1.352220816084e+02       9.747521060424e-04       7.408614143746e-01 
       1.767497590843e+03       1.632982243344e-04       1.939061945174e+02       1.149345499841e+01       1.399920986393e+04       7.915877260117e+00       2.475756891806e+07       1.036196999178e+02       2.691515976173e+01       1.375973322707e+01       7.281373150923e+01       1.861088326589e+01       6.203627754283e+00       3.667546103802e-08       1.320995078006e+02       9.798129270764e-04       7.421835188009e-01 
       1.755190160624e+03       1.652916123833e-04       1.949832843165e+02       1.136003760076e+01       1.399813277413e+04       7.970738640942e+00       2.458338304503e+07       1.041481496400e+02       2.617370663423e+01       1.347445521107e+01       7.130409781799e+01       1.809819459064e+01       6.032731529213e+00       3.667546103802e-08       1.290504542906e+02       9.849091164382e-04       7.435013584672e-01 
       1.742968347555e+03       1.673084116921e-04       1.960654401646e+02       1.122823027522e+01       1.399705061828e+04       8.025977442711e+00       2.441041323741e+07       1.046785687363e+02       2.545267694925e+01       1.319509105294e+01       6.982575906915e+01       1.759962800524e+01       5.866542667427e+00       3.667546103802e-08       1.260731551133e+02       9.900409229220e-04       7.448149216292e-01 
       1.730831556343e+03       1.693488860648e-04       1.971526799285e+02       1.109801277569e+01       1.399596337852e+04       8.081596231028e+00       2.423865104033e+07       1.052109590125e+02       2.475150819777e+01       1.292151817484e+01       6.837806660550e+01       1.711479455456e+01       5.704931517214e+00       3.667546103802e-08       1.231658875693e+02       9.952085970637e-04       7.461241968300e-01 
       1.718779195830e+03       1.714133021667e-04       1.982450215161e+02       1.096936512044e+01       1.399487103693e+04       8.137597588612e+00       2.406808805763e+07       1.057453222384e+02       2.406965336192e+01       1.265361653923e+01       6.696038521269e+01       1.664331599504e+01       5.547771997386e+00       3.667546103802e-08       1.203269711456e+02       1.000412391152e-03       7.474291728994e-01 
       1.706810678967e+03       1.735019295547e-04       1.993424828768e+02       1.084226758855e+01       1.399377357557e+04       8.193984115399e+00       2.389871595141e+07       1.062816601478e+02       2.340658048836e+01       1.239126859628e+01       6.557209284068e+01       1.618482449971e+01       5.394941498957e+00       3.667546103802e-08       1.175547664617e+02       1.005652559243e-03       7.487298389527e-01 
       1.694925422787e+03       1.756150407078e-04       2.004450820014e+02       1.071670071639e+01       1.399267097644e+04       8.250758428664e+00       2.373052644164e+07       1.068199744378e+02       2.276177227350e+01       1.213435923227e+01       6.421258033091e+01       1.573896237140e+01       5.246320789533e+00       3.667546103802e-08       1.148476742448e+02       1.010929357170e-03       7.500261843900e-01 
       1.683122848370e+03       1.777529110577e-04       2.015528369228e+02       1.059264529421e+01       1.399156322152e+04       8.307923163125e+00       2.356351130578e+07       1.073602667696e+02       2.213472566008e+01       1.188277571914e+01       6.288125114925e+01       1.530538176376e+01       5.101793920333e+00       3.667546103802e-08       1.122041343289e+02       1.016243042555e-03       7.513181988952e-01 
       1.671402380823e+03       1.799158190206e-04       2.026657657155e+02       1.047008236266e+01       1.399045029273e+04       8.365480971060e+00       2.339766237834e+07       1.079025387675e+02       2.152495144488e+01       1.163640766505e+01       6.157752112435e+01       1.488374441003e+01       4.961248135768e+00       3.667546103802e-08       1.096226246810e+02       1.021593874827e-03       7.526058724350e-01 
       1.659763449246e+03       1.821040460284e-04       2.037838864962e+02       1.034899320951e+01       1.398933217195e+04       8.423434522417e+00       2.323297155053e+07       1.084467920195e+02       2.093197389722e+01       1.139514696597e+01       6.030081819148e+01       1.447372135922e+01       4.824573785512e+00       3.667546103802e-08       1.071016604506e+02       1.026982115228e-03       7.538891952577e-01 
       1.648205486708e+03       1.843178765606e-04       2.049072174241e+02       1.022935936627e+01       1.398820884102e+04       8.481786504932e+00       2.306943076983e+07       1.089930280766e+02       2.035533038797e+01       1.115888775827e+01       5.905058214169e+01       1.407499271963e+01       4.691664238992e+00       3.667546103802e-08       1.046397930442e+02       1.032408026830e-03       7.551681578924e-01 
       1.636727930217e+03       1.865575981763e-04       2.060357767008e+02       1.011116260492e+01       1.398708028174e+04       8.540539624241e+00       2.290703203960e+07       1.095412484530e+02       1.979457102879e+01       1.092752637230e+01       5.782626437610e+01       1.368724740933e+01       4.562415802239e+00       3.667546103802e-08       1.022356092232e+02       1.037871874545e-03       7.564427511478e-01 
       1.625330220693e+03       1.888235015474e-04       2.071695825705e+02       9.994384934746e+00       1.398594647587e+04       8.599696603996e+00       2.274576741872e+07       1.100914546259e+02       1.924925832128e+01       1.070096128693e+01       5.662732766537e+01       1.331018291362e+01       4.436727637014e+00       3.667546103802e-08       9.988773022387e+01       1.043373925141e-03       7.577129661110e-01 
       1.614011802944e+03       1.911158804906e-04       2.083086533207e+02       9.879008599076e+00       1.398480740512e+04       8.659260185983e+00       2.258562902117e+07       1.106436480355e+02       1.871896681579e+01       1.047909308501e+01       5.545324591407e+01       1.294350504907e+01       4.314501682178e+00       3.667546103802e-08       9.759481090062e+01       1.048914447251e-03       7.589787941466e-01 
       1.602772125632e+03       1.934350320014e-04       2.094530072816e+02       9.765016072197e+00       1.398366305116e+04       8.719233130236e+00       2.242660901569e+07       1.111978300845e+02       1.820328277964e+01       1.026182440982e+01       5.430350392998e+01       1.258692773415e+01       4.195642577215e+00       3.667546103802e-08       9.535553889026e+01       1.054493711392e-03       7.602402268953e-01 
       1.591610641255e+03       1.957812562873e-04       2.106026628271e+02       9.652390056234e+00       1.398251339562e+04       8.779618215156e+00       2.226869962536e+07       1.117540021387e+02       1.770180387447e+01       1.004905992231e+01       5.317759719816e+01       1.224017276606e+01       4.080057587865e+00       3.667546103802e-08       9.316863379768e+01       1.060111989971e-03       7.614972562729e-01 
       1.580526806114e+03       1.981548568017e-04       2.117576383745e+02       9.541113478103e+00       1.398135842007e+04       8.840418237631e+00       2.211189312723e+07       1.123121655262e+02       1.721413884246e+01       9.840706259339e+00       5.207503165972e+01       1.190296960385e+01       3.967656533804e+00       3.667546103802e-08       9.103284640204e+01       1.065769557303e-03       7.627498744687e-01 
       1.569520080287e+03       2.005561402784e-04       2.129179523849e+02       9.431169486499e+00       1.398019810606e+04       8.901636013151e+00       2.195618185196e+07       1.128723215376e+02       1.673990720124e+01       9.636671992717e+00       5.099532349508e+01       1.157505515735e+01       3.858351718317e+00       3.667546103802e-08       8.894695788306e+01       1.071466689623e-03       7.639980739449e-01 
       1.558589927607e+03       2.029854167662e-04       2.140836233632e+02       9.322541448921e+00       1.397903243508e+04       8.963274375933e+00       2.180155818344e+07       1.134344714260e+02       1.627873894710e+01       9.436867589103e+00       4.993799891189e+01       1.125617358208e+01       3.752057859905e+00       3.667546103802e-08       8.690977906685e+01       1.077203665101e-03       7.652418474346e-01 
       1.547735815631e+03       2.054429996637e-04       2.152546698587e+02       9.215212948746e+00       1.397786138859e+04       9.025336179037e+00       2.164801455843e+07       1.139986164065e+02       1.583027426648e+01       9.241205370746e+00       4.890259393718e+01       1.094607607965e+01       3.648692025773e+00       3.667546103802e-08       8.492014969074e+01       1.082980763853e-03       7.664811879410e-01 
       1.536957215618e+03       2.079292057552e-04       2.164311104651e+02       9.109167782336e+00       1.397668494798e+04       9.087824294489e+00       2.149554346617e+07       1.145647576567e+02       1.539416325536e+01       9.049599477031e+00       4.788865421391e+01       1.064452070378e+01       3.548173567158e+00       3.667546103802e-08       8.297693768675e+01       1.088798267956e-03       7.677160887359e-01 
       1.526253602501e+03       2.104443552459e-04       2.176129638206e+02       9.004389956187e+00       1.397550309462e+04       9.150741613404e+00       2.134413744802e+07       1.151328963162e+02       1.497006564633e+01       8.861965826826e+00       4.689573480169e+01       1.035127217155e+01       3.450424056427e+00       3.667546103802e-08       8.107903848308e+01       1.094656461462e-03       7.689465433584e-01 
       1.515624454861e+03       2.129887717982e-04       2.188002486083e+02       8.900863684117e+00       1.397431580984e+04       9.214091046106e+00       2.119378909714e+07       1.157030334864e+02       1.455765054329e+01       8.678222081608e+00       4.592339998168e+01       1.006610167999e+01       3.355367225917e+00       3.667546103802e-08       7.922537432324e+01       1.100555630410e-03       7.701725456134e-01 
       1.505069254903e+03       2.155627825685e-04       2.199929835564e+02       8.798573384494e+00       1.397312307489e+04       9.277875522256e+00       2.104449105807e+07       1.162751702308e+02       1.415659616329e+01       8.498287609351e+00       4.497122306545e+01       9.788786727555e+00       3.262928908449e+00       3.667546103802e-08       7.741489360233e+01       1.106496062844e-03       7.713940895705e-01 
       1.494587488432e+03       2.181667182437e-04       2.211911874382e+02       8.697503677497e+00       1.397192487101e+04       9.342097990971e+00       2.089623602640e+07       1.168493075747e+02       1.376658958568e+01       8.322083449161e+00       4.403878620791e+01       9.519110940641e+00       3.173036979488e+00       3.667546103802e-08       7.564657022007e+01       1.112478048822e-03       7.726111695621e-01 
       1.484178644826e+03       2.208009130789e-04       2.223948790729e+02       8.597639382420e+00       1.397072117937e+04       9.406761420952e+00       2.074901674842e+07       1.174254465050e+02       1.338732650798e+01       8.149532276655e+00       4.312568022401e+01       9.256863904823e+00       3.085621300892e+00       3.667546103802e-08       7.391940295014e+01       1.118501880433e-03       7.738237801826e-01 
       1.473842217010e+03       2.234657049346e-04       2.236040773250e+02       8.498965515010e+00       1.396951198112e+04       9.471868800608e+00       2.060282602079e+07       1.180035879705e+02       1.301851100856e+01       7.980558370038e+00       4.223150440930e+01       9.001841000750e+00       3.000613666211e+00       3.667546103802e-08       7.223241482533e+01       1.124567851813e-03       7.750319162861e-01 
       1.463577701435e+03       2.261614353152e-04       2.248188011053e+02       8.401467284841e+00       1.396829725734e+04       9.537423138186e+00       2.045765669012e+07       1.185837328813e+02       1.265985531591e+01       7.815087576901e+00       4.135586636420e+01       8.753843244558e+00       2.917947747490e+00       3.667546103802e-08       7.058465253825e+01       1.130676259154e-03       7.762355729858e-01 
       1.453384598051e+03       2.288884494073e-04       2.260390693707e+02       8.305130092723e+00       1.396707698907e+04       9.603427461892e+00       2.031350165270e+07       1.191658821092e+02       1.231107958412e+01       7.653047281697e+00       4.049838182188e+01       8.512677132682e+00       2.837559043541e+00       3.667546103802e-08       6.897518585705e+01       1.136827400724e-03       7.774347456519e-01 
       1.443262410282e+03       2.316470961187e-04       2.272649011244e+02       8.209939528152e+00       1.396585115732e+04       9.669884820028e+00       2.017035385411e+07       1.197500364873e+02       1.197191167466e+01       7.494366373892e+00       3.965867447975e+01       8.278154490936e+00       2.759384829635e+00       3.667546103802e-08       6.740310705591e+01       1.143021576878e-03       7.786294299104e-01 
       1.433210645004e+03       2.344377281174e-04       2.284963154165e+02       8.115881366786e+00       1.396461974303e+04       9.736798281110e+00       2.002820628889e+07       1.203361968102e+02       1.164208694414e+01       7.338975216780e+00       3.883637583441e+01       8.050092327747e+00       2.683364108581e+00       3.667546103802e-08       6.586753035975e+01       1.149259090075e-03       7.798196216411e-01 
       1.423228812522e+03       2.372607018717e-04       2.297333313438e+02       8.022941567964e+00       1.396338272710e+04       9.804170934006e+00       1.988705200021e+07       1.209243638335e+02       1.132134803788e+01       7.186805616940e+00       3.803112502004e+01       7.828312691438e+00       2.609437563154e+00       3.667546103802e-08       6.436759140296e+01       1.155540244888e-03       7.810053169767e-01 
       1.413316426541e+03       2.401163776901e-04       2.309759680504e+02       7.931106272251e+00       1.396214009039e+04       9.872005888064e+00       1.974688407951e+07       1.215145382744e+02       1.100944468920e+01       7.037790794326e+00       3.724256865011e+01       7.612642531434e+00       2.537547509829e+00       3.667546103802e-08       6.290244670174e+01       1.161865348027e-03       7.821865123006e-01 
       1.403473004147e+03       2.430051197618e-04       2.322242447279e+02       7.840361799024e+00       1.396089181372e+04       9.940306273240e+00       1.960769566618e+07       1.221067208109e+02       1.070613352424e+01       6.891865352980e+00       3.647036066241e+01       7.402913563291e+00       2.467637853790e+00       3.667546103802e-08       6.147127313960e+01       1.168234708346e-03       7.833632042458e-01 
       1.393698065783e+03       2.459272961978e-04       2.334781806151e+02       7.750694644084e+00       1.395963787783e+04       1.000907524023e+01       1.946947994724e+07       1.227009120823e+02       1.041117787211e+01       6.748965252348e+00       3.571416216726e+01       7.198962137447e+00       2.399654045184e+00       3.667546103802e-08       6.007326746584e+01       1.174648636863e-03       7.845353896928e-01 
       1.383991135224e+03       2.488832790724e-04       2.347377949992e+02       7.662091477308e+00       1.395837826345e+04       1.007831596062e+01       1.933223015697e+07       1.232971126889e+02       1.012434758033e+01       6.609027779194e+00       3.497364129885e+01       7.000629111574e+00       2.333543036569e+00       3.667546103802e-08       5.870764580663e+01       1.181107446773e-03       7.857030657683e-01 
       1.374351739554e+03       2.518734444648e-04       2.360031072153e+02       7.574539140322e+00       1.395711295123e+04       1.014803162699e+01       1.919593957663e+07       1.238953231920e+02       9.845418835289e+00       6.471991520093e+00       3.424847306975e+01       6.807759726463e+00       2.269253241540e+00       3.667546103802e-08       5.737364318827e+01       1.187611453464e-03       7.868662298434e-01 
       1.364779409146e+03       2.548981725016e-04       2.372741366467e+02       7.488024644221e+00       1.395584192180e+04       1.021822545306e+01       1.906060153409e+07       1.244955441138e+02       9.574173987696e+00       6.337796334493e+00       3.353833922828e+01       6.620203485309e+00       2.206734494498e+00       3.667546103802e-08       5.607051307245e+01       1.194160974532e-03       7.880248795322e-01 
       1.355273677634e+03       2.579578473993e-04       2.385509027257e+02       7.402535167304e+00       1.395456515572e+04       1.028890067384e+01       1.892620940354e+07       1.250977759373e+02       9.310401382821e+00       6.206383328341e+00       3.284292811900e+01       6.437814036334e+00       2.145938011515e+00       3.667546103802e-08       5.479752690318e+01       1.200756329797e-03       7.891790126894e-01 
       1.345834081896e+03       2.610528575077e-04       2.398334249331e+02       7.318058052854e+00       1.395328263351e+04       1.036006054574e+01       1.879275660514e+07       1.257020191063e+02       9.053895195403e+00       6.077694828248e+00       3.216193454598e+01       6.260449058633e+00       2.086816352289e+00       3.667546103802e-08       5.355397366494e+01       1.207397841318e-03       7.903286274096e-01 
       1.336460162027e+03       2.641835953535e-04       2.411217227992e+02       7.234580806936e+00       1.395199433565e+04       1.043170834674e+01       1.866023660475e+07       1.263082740257e+02       8.804455269111e+00       5.951674356195e+00       3.149505963894e+01       6.087970151166e+00       2.029323383141e+00       3.667546103802e-08       5.233915945209e+01       1.214085833408e-03       7.914737220248e-01 
       1.327151461317e+03       2.673504576844e-04       2.424158159034e+02       7.152091096234e+00       1.395070024254e+04       1.050384737649e+01       1.852864291353e+07       1.269165410607e+02       8.561886960430e+00       5.828266604761e+00       3.084201072216e+01       5.920242724808e+00       1.973414241030e+00       3.667546103802e-08       5.115240704884e+01       1.220820632652e-03       7.926142951028e-01 
       1.317907526234e+03       2.705538455133e-04       2.437157238749e+02       7.070576745914e+00       1.394940033457e+04       1.057648095648e+01       1.839796908771e+07       1.275268205375e+02       8.326000986832e+00       5.707417412861e+00       3.020250118612e+01       5.757135897373e+00       1.919045298560e+00       3.667546103802e-08       4.999305551986e+01       1.227602567922e-03       7.937503454458e-01 
       1.308727906394e+03       2.737941641640e-04       2.450214663929e+02       6.990025737515e+00       1.394809459205e+04       1.064961243016e+01       1.826820872823e+07       1.281391127428e+02       8.096613279145e+00       5.589073741996e+00       2.957625036178e+01       5.598522391521e+00       1.866174129950e+00       3.667546103802e-08       4.886045981112e+01       1.234431970393e-03       7.948818720884e-01 
       1.299612154545e+03       2.770718233162e-04       2.463330631865e+02       6.910426206869e+00       1.394678299526e+04       1.072324516307e+01       1.813935548044e+07       1.287534179241e+02       7.873544837975e+00       5.473183652983e+00       2.896298339746e+01       5.444278435489e+00       1.814759477947e+00       3.667546103802e-08       4.775399036058e+01       1.241309173556e-03       7.960088742957e-01 
       1.290559826545e+03       2.803872370516e-04       2.476505340355e+02       6.831766442055e+00       1.394546552441e+04       1.079738254303e+01       1.801140303379e+07       1.293697362893e+02       7.656621594085e+00       5.359696283176e+00       2.836243113831e+01       5.294283666541e+00       1.764761221639e+00       3.667546103802e-08       4.667303271879e+01       1.248234513240e-03       7.971313515617e-01 
       1.281570481335e+03       2.837408239004e-04       2.489738987703e+02       6.754034881371e+00       1.394414215967e+04       1.087202798022e+01       1.788434512154e+07       1.299880680070e+02       7.445674272621e+00       5.248561824158e+00       2.777433000824e+01       5.148421037087e+00       1.716140345162e+00       3.667546103802e-08       4.561698717878e+01       1.255208327626e-03       7.982493036076e-01 
       1.272643680925e+03       2.871330068884e-04       2.503031772723e+02       6.677220111341e+00       1.394281288117e+04       1.094718490736e+01       1.775817552042e+07       1.306084132061e+02       7.240538261073e+00       5.139731499888e+00       2.719842189427e+01       5.006576723387e+00       1.668858907269e+00       3.667546103802e-08       4.458526841530e+01       1.262230957260e-03       7.993627303797e-01 
       1.263778990366e+03       2.905642135841e-04       2.516383894741e+02       6.601310864746e+00       1.394147766897e+04       1.102285677985e+01       1.763288805037e+07       1.312307719764e+02       7.041053480876e+00       5.033157545312e+00       2.663445403339e+01       4.868640036760e+00       1.622880011734e+00       3.667546103802e-08       4.357730513302e+01       1.269302745075e-03       8.004716320477e-01 
       1.254975977735e+03       2.940348761470e-04       2.529795553597e+02       6.526296018685e+00       1.394013650308e+04       1.109904707590e+01       1.750847657423e+07       1.318551443680e+02       6.847064262542e+00       4.928793185409e+00       2.608217890162e+01       4.734503337249e+00       1.578167778571e+00       3.667546103802e-08       4.259253972350e+01       1.276424036405e-03       8.015760090030e-01 
       1.246234214109e+03       2.975454313758e-04       2.543266949653e+02       6.452164592655e+00       1.393878936348e+04       1.117575929669e+01       1.738493499739e+07       1.324815303913e+02       6.658419224236e+00       4.826592614673e+00       2.554135410547e+01       4.604061949656e+00       1.534687316047e+00       3.667546103802e-08       4.163042793071e+01       1.283595179002e-03       8.026758618567e-01 
       1.237553273547e+03       3.010963207577e-04       2.556798283786e+02       6.378905746668e+00       1.393743623007e+04       1.125299696650e+01       1.726225726759e+07       1.331099300173e+02       6.474971153691e+00       4.726510977022e+00       2.501174227559e+01       4.477214081893e+00       1.492404693467e+00       3.667546103802e-08       4.069043852488e+01       1.290816523053e-03       8.037711914376e-01 
       1.228932733066e+03       3.046879905174e-04       2.570389757401e+02       6.306508779384e+00       1.393607708270e+04       1.133076363287e+01       1.714043737455e+07       1.337403431777e+02       6.296576893376e+00       4.628504346120e+00       2.449311096270e+01       4.353860745579e+00       1.451286914702e+00       3.667546103802e-08       3.977205298445e+01       1.298088421198e-03       8.048619987909e-01 
       1.220372172626e+03       3.083208916676e-04       2.584041572427e+02       6.234963126274e+00       1.393471190120e+04       1.140906286676e+01       1.701946934969e+07       1.343727697641e+02       6.123097228828e+00       4.532529706112e+00       2.398523253556e+01       4.233905678825e+00       1.411301892458e+00       3.667546103802e-08       3.887476518600e+01       1.305411228544e-03       8.059482851757e-01 
