# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=8.06198e-06 to 23.1673 h/Mpc,
# number of wavenumbers equal to 861
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       6.753285940568e-01       3.411848237103e-03      -2.959713526537e+04      -2.977272429113e+04       3.426844277225e-03       3.421113671886e-03      -2.973356822729e+04       1.760637610017e-03       1.760637610017e-03 
       6.778081599962e-01       3.391506884823e-03      -2.963711976354e+04      -2.981294499137e+04       3.406413518645e-03       3.400732009169e-03      -2.977373619039e+04       1.750140728066e-03       1.750140728066e-03 
       6.802877259754e-01       3.371344186553e-03      -2.967686838365e+04      -2.985292922672e+04       3.386162199306e-03       3.380529229976e-03      -2.981366787127e+04       1.739736037880e-03       1.739736037880e-03 
       6.827672919939e-01       3.351359947615e-03      -2.971639990168e+04      -2.989269550451e+04       3.366090123678e-03       3.360505138496e-03      -2.985338181292e+04       1.729423439121e-03       1.729423439121e-03 
       6.852468580513e-01       3.331559470237e-03      -2.975578247393e+04      -2.993231187345e+04       3.346202617290e-03       3.340665067285e-03      -2.989294605543e+04       1.719205666547e-03       1.719205666547e-03 
       6.877264241472e-01       3.311955119688e-03      -2.979514945976e+04      -2.997191205165e+04       3.326512099786e-03       3.321021392465e-03      -2.993249420932e+04       1.709089105758e-03       1.709089105758e-03 
       6.902059902812e-01       3.292537550154e-03      -2.983444053194e+04      -3.001143524469e+04       3.307009184250e-03       3.301564774262e-03      -2.997196557741e+04       1.699068929444e-03       1.699068929444e-03 
       6.926855564528e-01       3.273313348172e-03      -2.987373859585e+04      -3.005096487772e+04       3.287700486177e-03       3.282301823712e-03      -3.001144347071e+04       1.689148538009e-03       1.689148538009e-03 
       6.951651226616e-01       3.254263260596e-03      -2.991289032514e+04      -3.009034754767e+04       3.268566667795e-03       3.263213214573e-03      -3.005077455636e+04       1.679317995987e-03       1.679317995987e-03 
       6.976446889073e-01       3.235372025931e-03      -2.995177527584e+04      -3.012946207212e+04       3.249592400526e-03       3.244283661340e-03      -3.008983781508e+04       1.669569427742e-03       1.669569427742e-03 
       7.001242551895e-01       3.216645987362e-03      -2.999047017282e+04      -3.016838618700e+04       3.230784055437e-03       3.225519530692e-03      -3.012871079277e+04       1.659906106573e-03       1.659906106573e-03 
       7.026038215077e-01       3.198081144445e-03      -3.002895766850e+04      -3.020710162606e+04       3.212137614499e-03       3.206916809184e-03      -3.016737537605e+04       1.650325968176e-03       1.650325968176e-03 
       7.050833878616e-01       3.179689828763e-03      -3.006737314929e+04      -3.024574480590e+04       3.193665463500e-03       3.188487881984e-03      -3.020596776625e+04       1.640835376184e-03       1.640835376184e-03 
       7.075629542508e-01       3.161468593926e-03      -3.010570629044e+04      -3.028430434382e+04       3.175364140905e-03       3.170229276107e-03      -3.024447675307e+04       1.631432552274e-03       1.631432552274e-03 
       7.100425206750e-01       3.143423260562e-03      -3.014403358046e+04      -3.032285782529e+04       3.157239492927e-03       3.152146836736e-03      -3.028297971835e+04       1.622120500090e-03       1.622120500090e-03 
       7.125220871338e-01       3.125543481506e-03      -3.018227807211e+04      -3.036132742531e+04       3.139281126917e-03       3.134230188678e-03      -3.032139900598e+04       1.612893880071e-03       1.612893880071e-03 
       7.150016536268e-01       3.107824118438e-03      -3.022040993865e+04      -3.039968390020e+04       3.121483881971e-03       3.116474195296e-03      -3.035970529069e+04       1.603750040512e-03       1.603750040512e-03 
       7.174812201536e-01       3.090254279632e-03      -3.025834220036e+04      -3.043784011036e+04       3.103836818485e-03       3.098867939134e-03      -3.039781149125e+04       1.594683360744e-03       1.594683360744e-03 
       7.199607867139e-01       3.072822384369e-03      -3.029597841476e+04      -3.047569933137e+04       3.086328304842e-03       3.081399805622e-03      -3.043562096461e+04       1.585687864745e-03       1.585687864745e-03 
       7.224403533075e-01       3.055551223744e-03      -3.033356139456e+04      -3.051350494112e+04       3.068981232311e-03       3.064092659405e-03      -3.047337690683e+04       1.576775313586e-03       1.576775313586e-03 
       7.249199199338e-01       3.038428847060e-03      -3.037099220327e+04      -3.055115761790e+04       3.051783597670e-03       3.046934492640e-03      -3.051098009495e+04       1.567939540380e-03       1.567939540380e-03 
       7.273994865926e-01       3.021463860935e-03      -3.040837642216e+04      -3.058876296471e+04       3.034744045369e-03       3.029933967491e-03      -3.054853608860e+04       1.559184986580e-03       1.559184986580e-03 
       7.298790532836e-01       3.004660197964e-03      -3.044577444886e+04      -3.062638160513e+04       3.017866525289e-03       3.013095029730e-03      -3.058610545252e+04       1.550513681558e-03       1.550513681558e-03 
       7.323586200065e-01       2.988006059728e-03      -3.048308692154e+04      -3.066391414646e+04       3.001139187150e-03       2.996405836884e-03      -3.062358883652e+04       1.541919536809e-03       1.541919536809e-03 
       7.348381867608e-01       2.971496053879e-03      -3.052027762693e+04      -3.070132425143e+04       2.984556614901e-03       2.979861002790e-03      -3.066094993675e+04       1.533399769573e-03       1.533399769573e-03 
       7.373177535463e-01       2.955114027350e-03      -3.055719748714e+04      -3.073846241609e+04       2.968102584476e-03       2.963444304404e-03      -3.069803937350e+04       1.524946044237e-03       1.524946044237e-03 
       7.397973203627e-01       2.938871304649e-03      -3.059397949303e+04      -3.077546249182e+04       2.951788470157e-03       2.947167127190e-03      -3.073499081082e+04       1.516564204595e-03       1.516564204595e-03 
       7.422768872097e-01       2.922760134233e-03      -3.063056047877e+04      -3.081226051319e+04       2.935606486332e-03       2.931021706410e-03      -3.077174043450e+04       1.508250250461e-03       1.508250250461e-03 
       7.447564540869e-01       2.906791997685e-03      -3.066707802283e+04      -3.084899469791e+04       2.919568165055e-03       2.915019572410e-03      -3.080842630842e+04       1.500010107555e-03       1.500010107555e-03 
       7.472360209940e-01       2.890971893469e-03      -3.070360470608e+04      -3.088573731991e+04       2.903678526758e-03       2.899165435021e-03      -3.084512072795e+04       1.491846354642e-03       1.491846354642e-03 
       7.497155879309e-01       2.875292369030e-03      -3.074008067713e+04      -3.092242856631e+04       2.887930086130e-03       2.883452561295e-03      -3.088176389671e+04       1.483755146158e-03       1.483755146158e-03 
       7.521951548971e-01       2.859751064554e-03      -3.077649931316e+04      -3.095906176841e+04       2.872320472983e-03       2.867877866952e-03      -3.091834915580e+04       1.475735264078e-03       1.475735264078e-03 
       7.546747218924e-01       2.844336167685e-03      -3.081275036528e+04      -3.099552693547e+04       2.856837823044e-03       2.852429845242e-03      -3.095476651507e+04       1.467780613290e-03       1.467780613290e-03 
       7.571542889164e-01       2.829042303760e-03      -3.084879157067e+04      -3.103178128520e+04       2.841476738018e-03       2.837102956444e-03      -3.099097329094e+04       1.459888419532e-03       1.459888419532e-03 
       7.596338559690e-01       2.813872172303e-03      -3.088466755836e+04      -3.106786990662e+04       2.826239929299e-03       2.821900024448e-03      -3.102701448230e+04       1.452060076051e-03       1.452060076051e-03 
       7.621134230498e-01       2.798825341391e-03      -3.092038969011e+04      -3.110380396964e+04       2.811126963067e-03       2.806820613530e-03      -3.106290128532e+04       1.444295360276e-03       1.444295360276e-03 
       7.645929901586e-01       2.783906700623e-03      -3.095602857305e+04      -3.113965420925e+04       2.796142750415e-03       2.791869535351e-03      -3.109870438791e+04       1.436596795544e-03       1.436596795544e-03 
       7.670725572950e-01       2.769125625230e-03      -3.099170700165e+04      -3.117554336855e+04       2.781296707779e-03       2.777056312768e-03      -3.113454649493e+04       1.428969219468e-03       1.428969219468e-03 
       7.695521244589e-01       2.754470437373e-03      -3.102731235021e+04      -3.121135878548e+04       2.766577105997e-03       2.762369158826e-03      -3.117031499270e+04       1.421406606093e-03       1.421406606093e-03 
       7.720316916499e-01       2.739942295944e-03      -3.106287478534e+04      -3.124713087220e+04       2.751985109048e-03       2.747809070499e-03      -3.120604024285e+04       1.413909553303e-03       1.413909553303e-03 
       7.745112588678e-01       2.725530014300e-03      -3.109828391942e+04      -3.128274890237e+04       2.737509481121e-03       2.733365392009e-03      -3.124161161474e+04       1.406472288349e-03       1.406472288349e-03 
       7.769908261123e-01       2.711219320167e-03      -3.113339042082e+04      -3.131806346441e+04       2.723135887208e-03       2.719023239463e-03      -3.127687976601e+04       1.399087445942e-03       1.399087445942e-03 
       7.794703933832e-01       2.697032655779e-03      -3.116846669202e+04      -3.135334764564e+04       2.708886868186e-03       2.704805346524e-03      -3.131211757187e+04       1.391766607479e-03       1.391766607479e-03 
       7.819499606803e-01       2.682952175133e-03      -3.120332224269e+04      -3.138841018524e+04       2.694744499616e-03       2.690693813249e-03      -3.134713396627e+04       1.384500563926e-03       1.384500563926e-03 
       7.844295280032e-01       2.668998640731e-03      -3.123821437435e+04      -3.142350904520e+04       2.680729635256e-03       2.676709431892e-03      -3.138218670870e+04       1.377300029121e-03       1.377300029121e-03 
       7.869090953517e-01       2.655160423528e-03      -3.127302440636e+04      -3.145852490724e+04       2.666830594950e-03       2.662840542740e-03      -3.141715662731e+04       1.370159002064e-03       1.370159002064e-03 
       7.893886627256e-01       2.641442977953e-03      -3.130783298700e+04      -3.149353883231e+04       2.653052857104e-03       2.649092664026e-03      -3.145212468683e+04       1.363080298133e-03       1.363080298133e-03 
       7.918682301247e-01       2.627836456128e-03      -3.134253955868e+04      -3.152845013484e+04       2.639386530548e-03       2.635455838467e-03      -3.148699026011e+04       1.356058834620e-03       1.356058834620e-03 
       7.943477975487e-01       2.614332445356e-03      -3.137705805047e+04      -3.156317268507e+04       2.625823165611e-03       2.621921757136e-03      -3.152166725930e+04       1.349090270523e-03       1.349090270523e-03 
       7.968273649974e-01       2.600935318094e-03      -3.141145495194e+04      -3.159777318652e+04       2.612367153967e-03       2.608494697356e-03      -3.155622232869e+04       1.342176862226e-03       1.342176862226e-03 
       7.993069324705e-01       2.587635173751e-03      -3.144562427111e+04      -3.163214541654e+04       2.599008551507e-03       2.595164767634e-03      -3.159054932248e+04       1.335313500358e-03       1.335313500358e-03 
       8.017864999679e-01       2.574441223429e-03      -3.147969188477e+04      -3.166641521062e+04       2.585756609824e-03       2.581941209104e-03      -3.162477403510e+04       1.328504938861e-03       1.328504938861e-03 
       8.042660674893e-01       2.561360639760e-03      -3.151376091762e+04      -3.170068619530e+04       2.572618533074e-03       2.568831215906e-03      -3.165899997420e+04       1.321754878430e-03       1.321754878430e-03 
       8.067456350344e-01       2.548389673112e-03      -3.154780177217e+04      -3.173492832973e+04       2.559590555147e-03       2.555831036644e-03      -3.169319718071e+04       1.315061384695e-03       1.315061384695e-03 
       8.092252026031e-01       2.535526106373e-03      -3.158180260054e+04      -3.176912981328e+04       2.546670449183e-03       2.542938437830e-03      -3.172735385096e+04       1.308423312758e-03       1.308423312758e-03 
       8.117047701951e-01       2.522762466556e-03      -3.161568467332e+04      -3.180321220689e+04       2.533850709353e-03       2.530145941227e-03      -3.176139152943e+04       1.301836807397e-03       1.301836807398e-03 
       8.141843378103e-01       2.510101466400e-03      -3.164949688651e+04      -3.183722379107e+04       2.521134060312e-03       2.517456251648e-03      -3.179535857616e+04       1.295303267315e-03       1.295303267315e-03 
       8.166639054484e-01       2.497531101402e-03      -3.168310036556e+04      -3.187102647892e+04       2.508508444798e-03       2.504857351706e-03      -3.182911683132e+04       1.288816499070e-03       1.288816499070e-03 
       8.191434731092e-01       2.485047710250e-03      -3.171646100648e+04      -3.190458528738e+04       2.495970185403e-03       2.492345543673e-03      -3.186263146476e+04       1.282374611860e-03       1.282374611860e-03 
       8.216230407925e-01       2.472666693097e-03      -3.174978839267e+04      -3.193811048020e+04       2.483534749965e-03       2.479936308716e-03      -3.189611255260e+04       1.275985552687e-03       1.275985552687e-03 
       8.241026084981e-01       2.460382460576e-03      -3.178302547933e+04      -3.197154462957e+04       2.471196524565e-03       2.467624020218e-03      -3.192950274961e+04       1.269646438917e-03       1.269646438917e-03 
       8.265821762258e-01       2.448203167231e-03      -3.181629226854e+04      -3.200500829201e+04       2.458963699581e-03       2.455416853130e-03      -3.196292247864e+04       1.263361477722e-03       1.263361477722e-03 
       8.290617439754e-01       2.436128060218e-03      -3.184959506507e+04      -3.203850755415e+04       2.446835518854e-03       2.443314069179e-03      -3.199637785867e+04       1.257130279427e-03       1.257130279427e-03 
       8.315413117467e-01       2.424142954099e-03      -3.188276272505e+04      -3.207187094530e+04       2.434797734611e-03       2.431301440028e-03      -3.202969753577e+04       1.250945526514e-03       1.250945526514e-03 
       8.340208795396e-01       2.412243420448e-03      -3.191574897773e+04      -3.210505232799e+04       2.422845898944e-03       2.419374528048e-03      -3.206283536875e+04       1.244804930795e-03       1.244804930795e-03 
       8.365004473537e-01       2.400425548081e-03      -3.194851354281e+04      -3.213801130162e+04       2.410976083490e-03       2.407529420803e-03      -3.209575099141e+04       1.238706476245e-03       1.238706476245e-03 
       8.389800151890e-01       2.388697849543e-03      -3.198118170642e+04      -3.217087344982e+04       2.399196838194e-03       2.395774625934e-03      -3.212856989260e+04       1.232654553054e-03       1.232654553054e-03 
       8.414595830452e-01       2.377057903746e-03      -3.201373415985e+04      -3.220361927988e+04       2.387505731350e-03       2.384107737381e-03      -3.216127261624e+04       1.226647915402e-03       1.226647915402e-03 
       8.439391509222e-01       2.365513958159e-03      -3.204629567892e+04      -3.223637378976e+04       2.375911046660e-03       2.372537020322e-03      -3.219398407771e+04       1.220690815982e-03       1.220690815982e-03 
       8.464187188197e-01       2.354062595026e-03      -3.207883458968e+04      -3.226910505479e+04       2.364409351356e-03       2.361059062506e-03      -3.222667240425e+04       1.214781493192e-03       1.214781493192e-03 
       8.488982867377e-01       2.342702597067e-03      -3.211134792773e+04      -3.230181053222e+04       2.352999422803e-03       2.349672664183e-03      -3.225933498709e+04       1.208919318127e-03       1.208919318127e-03 
       8.513778546759e-01       2.331430965969e-03      -3.214380857948e+04      -3.233446262769e+04       2.341678249513e-03       2.338374767792e-03      -3.229194431867e+04       1.203102743999e-03       1.203102743999e-03 
       8.538574226341e-01       2.320234991844e-03      -3.217605265240e+04      -3.236689759602e+04       2.330433065720e-03       2.327152633626e-03      -3.232433669235e+04       1.197325210180e-03       1.197325210180e-03 
       8.563369906122e-01       2.309112870158e-03      -3.220806559941e+04      -3.239910061310e+04       2.319262058974e-03       2.316004514024e-03      -3.235649733362e+04       1.191585787902e-03       1.191585787902e-03 
       8.588165586099e-01       2.298079661498e-03      -3.224006917382e+04      -3.243129424950e+04       2.308180356054e-03       2.304945429371e-03      -3.238864859903e+04       1.185892248331e-03       1.185892248331e-03 
       8.612961266272e-01       2.287128451296e-03      -3.227197986174e+04      -3.246339421101e+04       2.297181011998e-03       2.293968533952e-03      -3.242070635024e+04       1.180241022507e-03       1.180241022507e-03 
       8.637756946639e-01       2.276256817543e-03      -3.230377546991e+04      -3.249537828358e+04       2.286261594150e-03       2.283071343858e-03      -3.245264838490e+04       1.174630860562e-03       1.174630860562e-03 
       8.662552627197e-01       2.265478547285e-03      -3.233566494993e+04      -3.252745626104e+04       2.275435950166e-03       2.272267688038e-03      -3.248468428368e+04       1.169068878526e-03       1.169068878527e-03 
       8.687348307946e-01       2.254781510198e-03      -3.236748919159e+04      -3.255946838204e+04       2.264691896397e-03       2.261545403345e-03      -3.251665444911e+04       1.163548815801e-03       1.163548815801e-03 
       8.712143988883e-01       2.244162690232e-03      -3.239921675186e+04      -3.259138338609e+04       2.254026403530e-03       2.250901504079e-03      -3.254852760352e+04       1.158069115034e-03       1.158069115034e-03 
       8.736939670007e-01       2.233612301776e-03      -3.243071709229e+04      -3.262307031911e+04       2.243429642951e-03       2.240326124627e-03      -3.258017290838e+04       1.152624727858e-03       1.152624727858e-03 
       8.761735351317e-01       2.223140217639e-03      -3.246214416834e+04      -3.265468368527e+04       2.232911530862e-03       2.229829211413e-03      -3.261174472226e+04       1.147220748864e-03       1.147220748864e-03 
       8.786531032811e-01       2.212740770069e-03      -3.249342648724e+04      -3.268615189633e+04       2.222466374595e-03       2.219405050825e-03      -3.264317149916e+04       1.141854252300e-03       1.141854252300e-03 
       8.811326714486e-01       2.202413677739e-03      -3.252457099852e+04      -3.271748155913e+04       2.212093891596e-03       2.209053390938e-03      -3.267445989786e+04       1.136525094565e-03       1.136525094565e-03 
       8.836122396343e-01       2.192172877102e-03      -3.255579597525e+04      -3.274889155702e+04       2.201808079566e-03       2.198788206431e-03      -3.270582862198e+04       1.131240466020e-03       1.131240466020e-03 
       8.860918078379e-01       2.182008389083e-03      -3.258696665621e+04      -3.278024646231e+04       2.191598915573e-03       2.188599436067e-03      -3.273714240094e+04       1.125995217813e-03       1.125995217813e-03 
       8.885713760592e-01       2.171926722160e-03      -3.261819263707e+04      -3.281165667030e+04       2.181472936702e-03       2.178493698099e-03      -3.276851146123e+04       1.120792708542e-03       1.120792708542e-03 
       8.910509442982e-01       2.161910693296e-03      -3.264922771449e+04      -3.284287500211e+04       2.171412884385e-03       2.168453669488e-03      -3.279968887245e+04       1.115624070407e-03       1.115624070407e-03 
       8.935305125547e-01       2.151962172578e-03      -3.268010933558e+04      -3.287393968640e+04       2.161420636931e-03       2.158481304274e-03      -3.283071272463e+04       1.110490268999e-03       1.110490268999e-03 
       8.960100808285e-01       2.142075535528e-03      -3.271076183013e+04      -3.290477442388e+04       2.151490545142e-03       2.148570891395e-03      -3.286150684729e+04       1.105388401974e-03       1.105388401974e-03 
       8.984896491195e-01       2.132262887739e-03      -3.274138024555e+04      -3.293557486744e+04       2.141634767813e-03       2.138734651314e-03      -3.289226672311e+04       1.100324715242e-03       1.100324715242e-03 
       9.009692174275e-01       2.122523940391e-03      -3.277197219272e+04      -3.296634855004e+04       2.131853014868e-03       2.128972207305e-03      -3.292299989461e+04       1.095299061992e-03       1.095299061992e-03 
       9.034487857524e-01       2.112858347033e-03      -3.280254468745e+04      -3.299710190189e+04       2.122144938324e-03       2.119283306900e-03      -3.295371288258e+04       1.090311261379e-03       1.090311261379e-03 
       9.059283540941e-01       2.103267414236e-03      -3.283312954325e+04      -3.302786758620e+04       2.112511850498e-03       2.109669192084e-03      -3.298443820289e+04       1.085361988467e-03       1.085361988467e-03 
       9.084079224525e-01       2.093741554246e-03      -3.286358853109e+04      -3.305850670881e+04       2.102944121496e-03       2.100120268904e-03      -3.301503711959e+04       1.080446295846e-03       1.080446295846e-03 
       9.108874908273e-01       2.084286406704e-03      -3.289402083111e+04      -3.308911883423e+04       2.093447415741e-03       2.090642197904e-03      -3.304560909846e+04       1.075567093256e-03       1.075567093256e-03 
       9.133670592185e-01       2.074888426968e-03      -3.292422242561e+04      -3.311949952533e+04       2.084008129061e-03       2.081221388930e-03      -3.307594984631e+04       1.070717391233e-03       1.070717391233e-03 
       9.158466276259e-01       2.065560626414e-03      -3.295440959075e+04      -3.314986569849e+04       2.074639330016e-03       2.071870895404e-03      -3.310627609579e+04       1.065903903811e-03       1.065903903811e-03 
       9.183261960494e-01       2.056293216747e-03      -3.298443668579e+04      -3.318007114622e+04       2.065331187293e-03       2.062580883381e-03      -3.313644178474e+04       1.061121579907e-03       1.061121579907e-03 
       9.208057644889e-01       2.047089525991e-03      -3.301436673524e+04      -3.321017911210e+04       2.056087043552e-03       2.053354759052e-03      -3.316651009801e+04       1.056372138591e-03       1.056372138591e-03 
       9.232853329442e-01       2.037956836227e-03      -3.304432850507e+04      -3.324031837593e+04       2.046914212872e-03       2.044199731176e-03      -3.319660976451e+04       1.051659335767e-03       1.051659335767e-03 
       9.257649014152e-01       2.028894602963e-03      -3.307432516694e+04      -3.327049223706e+04       2.037812148369e-03       2.035115343406e-03      -3.322674406206e+04       1.046982891144e-03       1.046982891144e-03 
       9.282444699018e-01       2.019892194676e-03      -3.310419400056e+04      -3.330053768200e+04       2.028770171795e-03       2.026090874871e-03      -3.325675008539e+04       1.042337318743e-03       1.042337318743e-03 
       9.307240384038e-01       2.010955261332e-03      -3.313403774590e+04      -3.333055772092e+04       2.019793957943e-03       2.017132013025e-03      -3.328673076279e+04       1.037725533712e-03       1.037725533712e-03 
       9.332036069212e-01       2.002066734503e-03      -3.316358367384e+04      -3.336027910818e+04       2.010866363363e-03       2.008221630689e-03      -3.331641303401e+04       1.033138727330e-03       1.033138727330e-03 
       9.356831754538e-01       1.993246740581e-03      -3.319317427278e+04      -3.339004543608e+04       2.002007602908e-03       1.999379923742e-03      -3.334614018603e+04       1.028587286232e-03       1.028587286232e-03 
       9.381627440015e-01       1.984481339659e-03      -3.322258810403e+04      -3.341963404294e+04       1.993203675419e-03       1.990592907755e-03      -3.337568983570e+04       1.024064019213e-03       1.024064019213e-03 
       9.406423125642e-01       1.975779657360e-03      -3.325198701317e+04      -3.344920766337e+04       1.984463746607e-03       1.981869740576e-03      -3.340522451481e+04       1.019573631709e-03       1.019573631709e-03 
       9.431218811417e-01       1.967143487262e-03      -3.328141306025e+04      -3.347880763945e+04       1.975789617946e-03       1.973212222276e-03      -3.343478566390e+04       1.015117051516e-03       1.015117051516e-03 
       9.456014497339e-01       1.958568080361e-03      -3.331079604048e+04      -3.350836432096e+04       1.967176519554e-03       1.964615583467e-03      -3.346430357097e+04       1.010691827236e-03       1.010691827236e-03 
       9.480810183408e-01       1.950045766741e-03      -3.334001484166e+04      -3.353775610560e+04       1.958616747801e-03       1.956072136675e-03      -3.349365675757e+04       1.006294000638e-03       1.006294000638e-03 
       9.505605869622e-01       1.941590199231e-03      -3.336931280070e+04      -3.356722726926e+04       1.950124015528e-03       1.947595575482e-03      -3.352308925805e+04       1.001930617785e-03       1.001930617785e-03 
       9.530401555980e-01       1.933175372167e-03      -3.339825131281e+04      -3.359633814214e+04       1.941672202763e-03       1.939159817464e-03      -3.355216173805e+04       9.975882578200e-04       9.975882578200e-04 
       9.555197242480e-01       1.924825229901e-03      -3.342725311868e+04      -3.362551182026e+04       1.933285359107e-03       1.930788881028e-03      -3.358129707715e+04       9.932792782184e-04       9.932792782184e-04 
       9.579992929122e-01       1.916527325807e-03      -3.345611122075e+04      -3.365454162712e+04       1.924950983224e-03       1.922470279669e-03      -3.361028862602e+04       9.889972550612e-04       9.889972550612e-04 
       9.604788615905e-01       1.908286290859e-03      -3.348491595724e+04      -3.368351755153e+04       1.916673726446e-03       1.914208664952e-03      -3.363922639492e+04       9.847445785845e-04       9.847445785845e-04 
       9.629584302827e-01       1.900106381768e-03      -3.351375259583e+04      -3.371252476795e+04       1.908457864197e-03       1.906008300976e-03      -3.366819554093e+04       9.805234463643e-04       9.805234463643e-04 
       9.654379989888e-01       1.891987943820e-03      -3.354263753405e+04      -3.374158039017e+04       1.900303743265e-03       1.897869539406e-03      -3.369721305758e+04       9.763340336062e-04       9.763340336062e-04 
       9.679175677086e-01       1.883918585387e-03      -3.357136083229e+04      -3.377047361351e+04       1.892198917577e-03       1.889779942310e-03      -3.372606835732e+04       9.721699493138e-04       9.721699493138e-04 
       9.703971364421e-01       1.875902126351e-03      -3.359999858672e+04      -3.379928100671e+04       1.884147223791e-03       1.881743357921e-03      -3.375483790487e+04       9.680331626670e-04       9.680331626670e-04 
       9.728767051890e-01       1.867929271920e-03      -3.362839178069e+04      -3.382784326644e+04       1.876139326261e-03       1.873750449359e-03      -3.378336250270e+04       9.639188767723e-04       9.639188767723e-04 
       9.753562739494e-01       1.860017948187e-03      -3.365687255226e+04      -3.385649293301e+04       1.868193229878e-03       1.865819205937e-03      -3.381197450144e+04       9.598363438618e-04       9.598363438618e-04 
       9.778358427232e-01       1.852149864325e-03      -3.368511850947e+04      -3.388490703902e+04       1.860290563418e-03       1.857931278696e-03      -3.384035114725e+04       9.557761244143e-04       9.557761244143e-04 
       9.803154115101e-01       1.844339411123e-03      -3.371339963116e+04      -3.391335648647e+04       1.852445780913e-03       1.850101103028e-03      -3.386876309302e+04       9.517456425505e-04       9.517456425505e-04 
       9.827949803102e-01       1.836588503745e-03      -3.374176299876e+04      -3.394188710185e+04       1.844660805962e-03       1.842330600674e-03      -3.389725634730e+04       9.477458901150e-04       9.477458901150e-04 
       9.852745491232e-01       1.828887096713e-03      -3.377003226619e+04      -3.397032377905e+04       1.836925548930e-03       1.834609705961e-03      -3.392565567318e+04       9.437716819614e-04       9.437716819614e-04 
       9.877541179492e-01       1.821237488666e-03      -3.379825928479e+04      -3.399871770637e+04       1.829242318555e-03       1.826940707975e-03      -3.395401234495e+04       9.398242042968e-04       9.398242042968e-04 
       9.902336867881e-01       1.813633035014e-03      -3.382632850883e+04      -3.402695340126e+04       1.821604441030e-03       1.819316949500e-03      -3.398221091371e+04       9.359000259699e-04       9.359000259699e-04 
       9.927132556396e-01       1.806080320143e-03      -3.385437116353e+04      -3.405516246917e+04       1.814018529708e-03       1.811745042154e-03      -3.401038287470e+04       9.320025494314e-04       9.320025494314e-04 
       9.951928245038e-01       1.798568812114e-03      -3.388219792626e+04      -3.408315444346e+04       1.806474006336e-03       1.804214427950e-03      -3.403833801508e+04       9.281263356197e-04       9.281263356197e-04 
       9.976723933805e-01       1.791100958224e-03      -3.390986071509e+04      -3.411098244943e+04       1.798973328969e-03       1.796727523306e-03      -3.406612924828e+04       9.242726479363e-04       9.242726479363e-04 
       1.000151962270e+00       1.783694878166e-03      -3.393771313202e+04      -3.413900020391e+04       1.791534696963e-03       1.789302549879e-03      -3.409411013909e+04       9.204508399809e-04       9.204508399809e-04 
       1.002631531171e+00       1.776331433774e-03      -3.396540089720e+04      -3.416685186868e+04       1.784138888008e-03       1.781920291598e-03      -3.412192523146e+04       9.166510317435e-04       9.166510317435e-04 
       1.005111100085e+00       1.769022557655e-03      -3.399315999848e+04      -3.419477524219e+04       1.776797887180e-03       1.774592719377e-03      -3.414981194625e+04       9.128793841875e-04       9.128793841875e-04 
       1.007590669011e+00       1.761760834442e-03      -3.402085741867e+04      -3.422263666787e+04       1.769504246507e-03       1.767312406473e-03      -3.417763677901e+04       9.091320688469e-04       9.091320688469e-04 
       1.010070237949e+00       1.754542133473e-03      -3.404842137501e+04      -3.425036386948e+04       1.762253817167e-03       1.760075189119e-03      -3.420532755925e+04       9.054069538083e-04       9.054069538083e-04 
       1.012549806899e+00       1.747367023139e-03      -3.407586957077e+04      -3.427797540521e+04       1.755047170055e-03       1.752881650155e-03      -3.423290270229e+04       9.017043331785e-04       9.017043331785e-04 
       1.015029375861e+00       1.740228928001e-03      -3.410308108563e+04      -3.430534906393e+04       1.747877700836e-03       1.745725194365e-03      -3.426024024833e+04       8.980208142556e-04       8.980208142556e-04 
       1.017508944835e+00       1.733144234839e-03      -3.413038457894e+04      -3.433281500956e+04       1.740761868309e-03       1.738622262516e-03      -3.428766999736e+04       8.943648525681e-04       8.943648525681e-04 
       1.019988513820e+00       1.726107154984e-03      -3.415767601235e+04      -3.436026848162e+04       1.733693858369e-03       1.731567042106e-03      -3.431508734327e+04       8.907334619565e-04       8.907334619565e-04 
       1.022468082817e+00       1.719114309920e-03      -3.418489692228e+04      -3.438765064045e+04       1.726670277638e-03       1.724556150850e-03      -3.434243352838e+04       8.871248965249e-04       8.871248965249e-04 
       1.024947651826e+00       1.712169707281e-03      -3.421213507889e+04      -3.441505010539e+04       1.719695151375e-03       1.717593606052e-03      -3.436979700362e+04       8.835412266788e-04       8.835412266788e-04 
       1.027427220846e+00       1.705269757659e-03      -3.423932753835e+04      -3.444240345441e+04       1.712764874387e-03       1.710675812122e-03      -3.439711444691e+04       8.799805984974e-04       8.799805984974e-04 
       1.029906789878e+00       1.698409868853e-03      -3.426638949270e+04      -3.446962580963e+04       1.705874834300e-03       1.703798148121e-03      -3.442430102357e+04       8.764406442837e-04       8.764406442837e-04 
