# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  111       4.509038633570e-10       1.320653181850e-13      -4.476498895622e-12       4.440101468202e-16       6.486717929995e-12       1.207159626322e-12      -6.443727360592e-15 
  112       4.558199705676e-10       1.337667738721e-13      -4.566391353935e-12       4.522951092254e-16       6.329217775321e-12       1.184255013908e-12      -6.408214885501e-15 
  113       4.607540983107e-10       1.354227375863e-13      -4.655356276071e-12       4.606705843318e-16       6.176749828233e-12       1.162010702939e-12      -6.371927770742e-15 
  114       4.657049254172e-10       1.370313655303e-13      -4.743311514574e-12       4.691372698007e-16       6.028963928177e-12       1.140370164508e-12      -6.333460291272e-15 
  115       4.706709768889e-10       1.385908259040e-13      -4.830174376358e-12       4.776958778728e-16       5.885455938677e-12       1.119268628937e-12      -6.291303048252e-15 
  116       4.756508239519e-10       1.400993517452e-13      -4.915862507244e-12       4.863471318797e-16       5.745855851004e-12       1.098647529172e-12      -6.244175699024e-15 
  117       4.806437215584e-10       1.415554043415e-13      -5.000296607290e-12       4.950917550045e-16       5.610107352979e-12       1.078500295410e-12      -6.192076015254e-15 
  118       4.856490401896e-10       1.429575318851e-13      -5.083398100055e-12       5.039304804043e-16       5.478219680912e-12       1.058831739364e-12      -6.135354594879e-15 
  119       4.906660654569e-10       1.443043210941e-13      -5.165088341157e-12       5.128640548169e-16       5.350180451104e-12       1.039643797947e-12      -6.074391846667e-15 
  120       4.956939953498e-10       1.455943987914e-13      -5.245288654033e-12       5.218932386647e-16       5.225954999084e-12       1.020935442043e-12      -6.009598625948e-15 
  121       5.007319374852e-10       1.468264334840e-13      -5.323920365692e-12       5.310188061593e-16       5.105485718833e-12       1.002702585284e-12      -5.941416870341e-15 
  122       5.057789063561e-10       1.479991369419e-13      -5.400904842470e-12       5.402415454063e-16       4.988691402014e-12       9.849379928224e-13      -5.870320235484e-15 
  123       5.108338205798e-10       1.491112657776e-13      -5.476163525792e-12       5.495622585091e-16       4.875466577202e-12       9.676311901107e-13      -5.796814730762e-15 
  124       5.158955001472e-10       1.501616230251e-13      -5.549617967922e-12       5.589817616736e-16       4.765680849112e-12       9.507683716725e-13      -5.721439355038e-15 
  125       5.209626636711e-10       1.511490597187e-13      -5.621189867720e-12       5.685008853128e-16       4.659178237828e-12       9.343323098797e-13      -5.644766732382e-15 
  126       5.260339256354e-10       1.520724764729e-13      -5.690801106401e-12       5.781204741510e-16       4.555776518033e-12       9.183022637273e-13      -5.567403747797e-15 
  127       5.311077936431e-10       1.529308250610e-13      -5.758373783288e-12       5.878413873283e-16       4.455266558237e-12       9.026538876083e-13      -5.489992182953e-15 
  128       5.361826656657e-10       1.537231099943e-13      -5.823830251572e-12       5.976644985048e-16       4.357411660005e-12       8.873591400893e-13      -5.413209351912e-15 
  129       5.412569843533e-10       1.544484323848e-13      -5.887093973337e-12       6.075906771037e-16       4.261998131679e-12       8.723925929475e-13      -5.337640567000e-15 
  130       5.463297249499e-10       1.551061236183e-13      -5.948092114765e-12       6.176207294902e-16       4.168994685733e-12       8.577513345637e-13      -5.263379367921e-15 
  131       5.513999559529e-10       1.556956293977e-13      -6.006753304526e-12       6.277554515071e-16       4.078409360183e-12       8.434370877237e-13      -5.190384434539e-15 
  132       5.564666852379e-10       1.562164706378e-13      -6.063006881233e-12       6.379956467275e-16       3.990239560273e-12       8.294499600976e-13      -5.118603546925e-15 
  133       5.615288584312e-10       1.566682453464e-13      -6.116782935064e-12       6.483421264248e-16       3.904471764319e-12       8.157883988125e-13      -5.047973303952e-15 
  134       5.665853572824e-10       1.570506305066e-13      -6.168012349375e-12       6.587957095417e-16       3.821081229558e-12       8.024491450261e-13      -4.978418841886e-15 
  135       5.716349980368e-10       1.573633839583e-13      -6.216626842322e-12       6.693572226599e-16       3.740031697988e-12       7.894271884990e-13      -4.909853552976e-15 
  136       5.766765298086e-10       1.576063462796e-13      -6.262559008479e-12       6.800274999696e-16       3.661275102212e-12       7.767157221687e-13      -4.842178804053e-15 
  137       5.817086329527e-10       1.577794426690e-13      -6.305742360456e-12       6.908073832386e-16       3.584751271287e-12       7.643060967221e-13      -4.775283655116e-15 
  138       5.867299174378e-10       1.578826848270e-13      -6.346111370517e-12       7.016977217821e-16       3.510387636562e-12       7.521877751688e-13      -4.709044577927e-15 
  139       5.917389212189e-10       1.579161728376e-13      -6.383601512200e-12       7.126993724321e-16       3.438098937526e-12       7.403482874143e-13      -4.643325174603e-15 
  140       5.967341086098e-10       1.578800970502e-13      -6.418149301934e-12       7.238131995068e-16       3.367786927655e-12       7.287731848329e-13      -4.577975896210e-15 
  141       6.017138686557e-10       1.577747399614e-13      -6.449692340659e-12       7.350400747799e-16       3.299340080247e-12       7.174459948411e-13      -4.512833761352e-15 
  142       6.066765135058e-10       1.576004780963e-13      -6.478169355443e-12       7.463808774504e-16       3.232633294277e-12       7.063481754704e-13      -4.447722074766e-15 
  143       6.116202767861e-10       1.573577838909e-13      -6.503520241100e-12       7.578364941117e-16       3.167527600234e-12       6.954590699405e-13      -4.382450145916e-15 
  144       6.165434525429e-10       1.570472379664e-13      -6.525686599766e-12       7.694077539265e-16       3.103899128032e-12       6.847604288657e-13      -4.316855773686e-15 
  145       6.214448309480e-10       1.566695633466e-13      -6.544613331703e-12       7.810952270120e-16       3.041729850375e-12       6.742505752427e-13      -4.250938015091e-15 
  146       6.263233026550e-10       1.562255982068e-13      -6.560247281171e-12       7.928994060277e-16       2.981025267944e-12       6.639315560876e-13      -4.184737031777e-15 
  147       6.311777212724e-10       1.557162877076e-13      -6.572536796640e-12       8.048207687856e-16       2.921785825775e-12       6.538046811925e-13      -4.118292463950e-15 
  148       6.360069025442e-10       1.551426859369e-13      -6.581431775275e-12       8.168597778477e-16       2.864006787278e-12       6.438705039497e-13      -4.051643394747e-15 
  149       6.408096235305e-10       1.545059578507e-13      -6.586883707413e-12       8.290168801228e-16       2.807678108253e-12       6.341288021752e-13      -3.984828314615e-15 
  150       6.455846217879e-10       1.538073812148e-13      -6.588845721044e-12       8.412925064637e-16       2.752784310906e-12       6.245785589328e-13      -3.917885085683e-15 
  151       6.503305945499e-10       1.530483485464e-13      -6.587272626292e-12       8.536870712643e-16       2.699304357870e-12       6.152179433582e-13      -3.850850906135e-15 
  152       6.550461979076e-10       1.522303690553e-13      -6.582120959894e-12       8.662009720563e-16       2.647211526216e-12       6.060442914824e-13      -3.783762274588e-15 
  153       6.597300459898e-10       1.513550705856e-13      -6.573349029681e-12       8.788345891069e-16       2.596473281475e-12       5.970540870557e-13      -3.716654954467e-15 
  154       6.643807101438e-10       1.504242015569e-13      -6.560916959060e-12       8.915882850154e-16       2.547051151655e-12       5.882429423718e-13      -3.649563938376e-15 
  155       6.689967181158e-10       1.494396329060e-13      -6.544786731489e-12       9.044624043105e-16       2.498900601253e-12       5.796055790916e-13      -3.582523412473e-15 
