# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   76       3.160343746581e-10       6.224955600718e-14      -1.478756303347e-12       1.800537307670e-16       1.532454230817e-11       2.840353754208e-12      -9.099187909529e-15 
   77       3.203251723649e-10       6.439945835929e-14      -1.560015908242e-12       1.848597299256e-16       1.482591277500e-11       2.760564877864e-12      -9.034311304705e-15 
   78       3.246523994744e-10       6.657120036000e-14      -1.642766773449e-12       1.897308386700e-16       1.434749487658e-11       2.684016806681e-12      -8.968882461375e-15 
   79       3.290164804648e-10       6.876317977254e-14      -1.726960959375e-12       1.946671705425e-16       1.388898545848e-11       2.610639140618e-12      -8.901860899998e-15 
   80       3.334174864295e-10       7.097373235056e-14      -1.812548479675e-12       1.996688434108e-16       1.344978070135e-11       2.540309821174e-12      -8.832060595757e-15 
   81       3.378551156620e-10       7.320113148386e-14      -1.899477311161e-12       2.047359795994e-16       1.302896296252e-11       2.472852890370e-12      -8.758144691027e-15 
   82       3.423286742415e-10       7.544358784400e-14      -1.987693403712e-12       2.098687060224e-16       1.262528761772e-11       2.408036249727e-12      -8.678620207834e-15 
   83       3.468370566183e-10       7.769924903004e-14      -2.077140690187e-12       2.150671543142e-16       1.223716990266e-11       2.345569419240e-12      -8.591832760325e-15 
   84       3.513791602187e-10       7.996621699151e-14      -2.167761232320e-12       2.203314721282e-16       1.186306581415e-11       2.285174158250e-12      -8.496567453174e-15 
   85       3.559552507592e-10       8.224260439227e-14      -2.259495664501e-12       2.256618588930e-16       1.150271618899e-11       2.226814688570e-12      -8.393977615869e-15 
   86       3.605657887294e-10       8.452648698437e-14      -2.352282842075e-12       2.310585362525e-16       1.115608570072e-11       2.170501706123e-12      -8.285967603927e-15 
   87       3.652110035548e-10       8.681588660684e-14      -2.446059723918e-12       2.365217377426e-16       1.082298069830e-11       2.116221910986e-12      -8.174619870007e-15 
   88       3.698908814765e-10       8.910877113011e-14      -2.540761384630e-12       2.420517091097e-16       1.050304267060e-11       2.063936990929e-12      -8.062199864377e-15 
   89       3.746051534314e-10       9.140305440050e-14      -2.636321026734e-12       2.476487086311e-16       1.019574171089e-11       2.013582604970e-12      -7.951160935372e-15 
   90       3.793532829317e-10       9.369659618463e-14      -2.732669992870e-12       2.533130074339e-16       9.900369981344e-12       1.965067366915e-12      -7.844149229863e-15 
   91       3.841344539449e-10       9.598720211394e-14      -2.829737777993e-12       2.590448898146e-16       9.616035177534e-12       1.918271828911e-12      -7.744008593719e-15 
   92       3.889475587735e-10       9.827262362909e-14      -2.927452041569e-12       2.648446535589e-16       9.341653992927e-12       1.873047464987e-12      -7.653785472268e-15 
   93       3.937915130065e-10       1.005506078138e-13      -3.025739137412e-12       2.707126408161e-16       9.076206458935e-12       1.829252072863e-12      -7.575973760030e-15 
   94       3.986662808836e-10       1.028190555902e-13      -3.124525767865e-12       2.766493353409e-16       8.819556917889e-12       1.786864277779e-12      -7.510108787553e-15 
   95       4.035719824546e-10       1.050758873243e-13      -3.223737602116e-12       2.826552805356e-16       8.571745015500e-12       1.745884450858e-12      -7.454818846716e-15 
   96       4.085085727199e-10       1.073189956770e-13      -3.323298799767e-12       2.887310509271e-16       8.332732912203e-12       1.706299315689e-12      -7.408547540135e-15 
   97       4.134758340008e-10       1.095462462338e-13      -3.423132030136e-12       2.948772529057e-16       8.102402328648e-12       1.668081431777e-12      -7.369548248532e-15 
   98       4.184733683079e-10       1.117554781339e-13      -3.523158491557e-12       3.010945254644e-16       7.880551591196e-12       1.631188677998e-12      -7.335878598110e-15 
   99       4.235005897118e-10       1.139445046994e-13      -3.623297930688e-12       3.073835409376e-16       7.666892677406e-12       1.595563736056e-12      -7.305394927924e-15 
  100       4.285567167117e-10       1.161111140648e-13      -3.723468661805e-12       3.137450057397e-16       7.461048261535e-12       1.561133573933e-12      -7.275746757250e-15 
  101       4.336407646049e-10       1.182530698061e-13      -3.823587586108e-12       3.201796611048e-16       7.262548760026e-12       1.527808929347e-12      -7.244371252961e-15 
  102       4.387515378570e-10       1.203681115700e-13      -3.923570211026e-12       3.266882838248e-16       7.070829377000e-12       1.495483793206e-12      -7.208487696896e-15 
  103       4.438876224706e-10       1.224539557036e-13      -4.023330669511e-12       3.332716869889e-16       6.885227149753e-12       1.464034893059e-12      -7.165091953231e-15 
  104       4.490476519106e-10       1.245083512824e-13      -4.122782839163e-12       3.399306658669e-16       6.705129731004e-12       1.433350483985e-12      -7.111657892403e-15 
  105       4.542311622258e-10       1.265292554600e-13      -4.221843830169e-12       3.466658256416e-16       6.530450988793e-12       1.403422263167e-12      -7.048361490668e-15 
  106       4.594378387539e-10       1.285146830895e-13      -4.320431006713e-12       3.534777316752e-16       6.361214444237e-12       1.374264966454e-12      -6.976148258224e-15 
  107       4.646672483128e-10       1.304626546621e-13      -4.418460960237e-12       3.603669624205e-16       6.197406000361e-12       1.345887977540e-12      -6.896055320986e-15 
  108       4.699188345761e-10       1.323711975457e-13      -4.515849540836e-12       3.673341095576e-16       6.038972655024e-12       1.318295133486e-12      -6.809213656714e-15 
  109       4.751919134489e-10       1.342383472225e-13      -4.612511888641e-12       3.743797781297e-16       5.885821213852e-12       1.291484530231e-12      -6.716850331132e-15 
  110       4.804856684429e-10       1.360621485273e-13      -4.708362465210e-12       3.815045866792e-16       5.737817003166e-12       1.265448328105e-12      -6.620290734061e-15 
  111       4.857991460526e-10       1.378406568855e-13      -4.803315084912e-12       3.887091673841e-16       5.594782582908e-12       1.240172557347e-12      -6.520960815537e-15 
  112       4.911312511302e-10       1.395719395513e-13      -4.897282946321e-12       3.959941661937e-16       5.456496459580e-12       1.215636923613e-12      -6.420389321938e-15 
  113       4.964807422619e-10       1.412540768456e-13      -4.990178663596e-12       4.033602429653e-16       5.322691799162e-12       1.191814613496e-12      -6.320210032112e-15 
  114       5.018462271431e-10       1.428851633941e-13      -5.081914297876e-12       4.108080715996e-16       5.193055140051e-12       1.168672100035e-12      -6.222163993500e-15 
