# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       5.469349447509e+01       4.083488506481e-02       1.868328086717e+03       5.248616677803e-02       1.185387325025e+04       2.128412548356e+02       6.601836243715e+05       5.586815395506e+02       2.647262122361e-05       4.297441779133e-04       2.274119466697e-03       6.091495846429e-06       2.030498615476e-06       5.700558260441e-08       1.831293578847e-05       2.754797703052e-03       2.524284516270e-02       9.876008913986e-01 
       5.430568962291e+01       4.127139905800e-02       1.875755843119e+03       5.193558642298e-02       1.184644549385e+04       2.141993992775e+02       6.551758376177e+05       5.598610935008e+02       2.574295040925e-05       4.208293607934e-04       2.226944053518e-03       5.923594576003e-06       1.974531525334e-06       5.700558260441e-08       1.780817221945e-05       2.697305137099e-03       2.541765389845e-02       9.876858417555e-01 
       5.392058504761e+01       4.171254063041e-02       1.883210073523e+03       5.139080437216e-02       1.183899126345e+04       2.155656436140e+02       6.502043265622e+05       5.610410338860e+02       2.503339152028e-05       4.120994749507e-04       2.180747259339e-03       5.760321170306e-06       1.920107056768e-06       5.700558260441e-08       1.731732145473e-05       2.641014774017e-03       2.559368837805e-02       9.877702085598e-01 
       5.353816194838e+01       4.215835864301e-02       1.890690868970e+03       5.085175918071e-02       1.183151046800e+04       2.169400296108e+02       6.452688339979e+05       5.622213583055e+02       2.434339021673e-05       4.035506841748e-04       2.135508783707e-03       5.601548072655e-06       1.867182690885e-06       5.700558260441e-08       1.684000001916e-05       2.585901411773e-03       2.577095719516e-02       9.878539955296e-01 
       5.315840165526e+01       4.260890247181e-02       1.898198320822e+03       5.031839006147e-02       1.182400301615e+04       2.183225991678e+02       6.403691045217e+05       5.634020643710e+02       2.367240743756e-05       3.951792318319e-04       2.091208747277e-03       5.447151242141e-06       1.815717080713e-06       5.700558260441e-08       1.637583500708e-05       2.531940378378e-03       2.594946900363e-02       9.879372063573e-01 
       5.278128562827e+01       4.306422201336e-02       1.905732520766e+03       4.979063687777e-02       1.181646881621e+04       2.197133943186e+02       6.355048845220e+05       5.645831497074e+02       2.301991897958e-05       3.869814392147e-04       2.047827683069e-03       5.297010056723e-06       1.765670018907e-06       5.700558260441e-08       1.592446379103e-05       2.479107520694e-03       2.612923251794e-02       9.880198447088e-01 
       5.240679545653e+01       4.352436769019e-02       1.913293560813e+03       4.926844013643e-02       1.180890777616e+04       2.211124572297e+02       6.306759221663e+05       5.657646119518e+02       2.238541508792e-05       3.789537039254e-04       2.005346527924e-03       5.151007219000e-06       1.717002406333e-06       5.700558260441e-08       1.548553373845e-05       2.427379193477e-03       2.631025651367e-02       9.881019142240e-01 
       5.203491285728e+01       4.398939045636e-02       1.920881533299e+03       4.875174098073e-02       1.180131980367e+04       2.225198302000e+02       6.258819673887e+05       5.669464487545e+02       2.176840005781e-05       3.710924982932e-04       1.963746614117e-03       5.009028664577e-06       1.669676221525e-06       5.700558260441e-08       1.505870193621e-05       2.376732248652e-03       2.649254982784e-02       9.881834185170e-01 
       5.166561967510e+01       4.445934180308e-02       1.928496530888e+03       4.824048118348e-02       1.179370480608e+04       2.239355556593e+02       6.211227718776e+05       5.681286577779e+02       2.116839184733e-05       3.633943678239e-04       1.923009661165e-03       4.870963472955e-06       1.623654490985e-06       5.700558260441e-08       1.464363492270e-05       2.327144024814e-03       2.667612135941e-02       9.882643611756e-01 
       5.129889788092e+01       4.493427376433e-02       1.936138646569e+03       4.773460314026e-02       1.178606269040e+04       2.253596761683e+02       6.163980890635e+05       5.693112366974e+02       2.058492170082e-05       3.558559296824e-04       1.883117767784e-03       4.736703780878e-06       1.578901260292e-06       5.700558260441e-08       1.424000842734e-05       2.278592336958e-03       2.686098006969e-02       9.883447457622e-01 
       5.093472957120e+01       4.541423892261e-02       1.943807973662e+03       4.723404986257e-02       1.177839336331e+04       2.267922344173e+02       6.117076741067e+05       5.704941832007e+02       2.001753378273e-05       3.484738712057e-04       1.844053404033e-03       4.606144698074e-06       1.535381566024e-06       5.700558260441e-08       1.384750711727e-05       2.231055466419e-03       2.704713498277e-02       9.884245758132e-01 
       5.057309696704e+01       4.589929041469e-02       1.951504605818e+03       4.673876497119e-02       1.177069673115e+04       2.282332732253e+02       6.070512838854e+05       5.716774949879e+02       1.946578482144e-05       3.412449484480e-04       1.805799403603e-03       4.479184225307e-06       1.493061408435e-06       5.700558260441e-08       1.346582435099e-05       2.184512151032e-03       2.723459518596e-02       9.885038548394e-01 
       5.021398241331e+01       4.638948193746e-02       1.959228637015e+03       4.624869268957e-02       1.176297269996e+04       2.296828355394e+02       6.024286769838e+05       5.728611697717e+02       1.892924376305e-05       3.341659847547e-04       1.768338956280e-03       4.355723174697e-06       1.451907724899e-06       5.700558260441e-08       1.309466193880e-05       2.138941575494e-03       2.742336983024e-02       9.885825863259e-01 
       4.985736837781e+01       4.688486775385e-02       1.966980161568e+03       4.576377783729e-02       1.175522117540e+04       2.311409644337e+02       5.978396136801e+05       5.740452052770e+02       1.840749143455e-05       3.272338693666e-04       1.731655600555e-03       4.235665092233e-06       1.411888364077e-06       5.700558260441e-08       1.273372990987e-05       2.094323361941e-03       2.761346813070e-02       9.886607737324e-01 
       4.950323745036e+01       4.738550269875e-02       1.974759274121e+03       4.528396582359e-02       1.174744206285e+04       2.326077031081e+02       5.932838559345e+05       5.752295992411e+02       1.790012021645e-05       3.204455560536e-04       1.695733216391e-03       4.118916182422e-06       1.372972060807e-06       5.700558260441e-08       1.238274628571e-05       2.050637560712e-03       2.780489936698e-02       9.887384204929e-01 
       4.915157234202e+01       4.789144218506e-02       1.982566069654e+03       4.480920264096e-02       1.173963526732e+04       2.340830948879e+02       5.887611673779e+05       5.764143494136e+02       1.740673372425e-05       3.137980617754e-04       1.660556018142e-03       4.005385235014e-06       1.335128411671e-06       5.700558260441e-08       1.204143685987e-05       2.007864641319e-03       2.799767288375e-02       9.888155300163e-01 
       4.880235588421e+01       4.840274220978e-02       1.990400643485e+03       4.433943485887e-02       1.173180069349e+04       2.355671832225e+02       5.842713132996e+05       5.775994535563e+02       1.692694649885e-05       3.072884653711e-04       1.626108547614e-03       3.894983553744e-06       1.298327851248e-06       5.700558260441e-08       1.170953498371e-05       1.965985483604e-03       2.819179809112e-02       9.888921056859e-01 
       4.845557102785e+01       4.891945936013e-02       1.998263091266e+03       4.387460961744e-02       1.172393824571e+04       2.370600116841e+02       5.798140606366e+05       5.787849094431e+02       1.646038370538e-05       3.009139062758e-04       1.592375667274e-03       3.787624887049e-06       1.262541629016e-06       5.700558260441e-08       1.138678135815e-05       1.924981369083e-03       2.838728446513e-02       9.889681508597e-01 
       4.811120084258e+01       4.944165081982e-02       2.006153508986e+03       4.341467462135e-02       1.171604782799e+04       2.385616239672e+02       5.753891779615e+05       5.799707148600e+02       1.600668084039e-05       2.946715832634e-04       1.559342553599e-03       3.683225360676e-06       1.227741786892e-06       5.700558260441e-08       1.107292383103e-05       1.884833972477e-03       2.858414154821e-02       9.890436688707e-01 
       4.776922851589e+01       4.996937437527e-02       2.014071992976e+03       4.295957813362e-02       1.170812934400e+04       2.400720638872e+02       5.709964354709e+05       5.811568676053e+02       1.556548344709e-05       2.885587532155e-04       1.526994690561e-03       3.581703412167e-06       1.193901137389e-06       5.700558260441e-08       1.076771720017e-05       1.845525353419e-03       2.878237894961e-02       9.891186630265e-01 
       4.742963735233e+01       5.050268842201e-02       2.022018639904e+03       4.250926896967e-02       1.170018269707e+04       2.415913753793e+02       5.666356049750e+05       5.823433654891e+02       1.513644683844e-05       2.825727299166e-04       1.495317863249e-03       3.482979727138e-06       1.160993242379e-06       5.700558260441e-08       1.047092302181e-05       1.807037948336e-03       2.898200634591e-02       9.891931366097e-01 
       4.709241077267e+01       5.104165197105e-02       2.029993546781e+03       4.206369649125e-02       1.169220779019e+04       2.431196024974e+02       5.623064598852e+05       5.835302063334e+02       1.471923582787e-05       2.767108828733e-04       1.464298151623e-03       3.386977177315e-06       1.128992392438e-06       5.700558260441e-08       1.018230942430e-05       1.769354562508e-03       2.918303348147e-02       9.892670928779e-01 
       4.675753231311e+01       5.158632465540e-02       2.037996810961e+03       4.162281060059e-02       1.168420452601e+04       2.446567894129e+02       5.580087752040e+05       5.847173879723e+02       1.431352446743e-05       2.709706361586e-04       1.433921924396e-03       3.293620760280e-06       1.097873586760e-06       5.700558260441e-08       9.901650926998e-06       1.732458362292e-03       2.938547016891e-02       9.893405350635e-01 
       4.642498562448e+01       5.213676673659e-02       2.046028530140e+03       4.118656173450e-02       1.167617280683e+04       2.462029804139e+02       5.537423275129e+05       5.859049082517e+02       1.391899579317e-05       2.653494672800e-04       1.404175833049e-03       3.202837540882e-06       1.067612513627e-06       5.700558260441e-08       9.628728264089e-06       1.696332867510e-03       2.958932628956e-02       9.894134663741e-01 
       4.609475447140e+01       5.269303911131e-02       2.054088802360e+03       4.075490085864e-02       1.166811253461e+04       2.477582199032e+02       5.495068949623e+05       5.870927650293e+02       1.353534157747e-05       2.598449060713e-04       1.375046805958e-03       3.114556594254e-06       1.038185531418e-06       5.700558260441e-08       9.363328213312e-06       1.660961943997e-03       2.979461179397e-02       9.894858899924e-01 
       4.576682273156e+01       5.325520331807e-02       2.062177726007e+03       4.032777946174e-02       1.166002361096e+04       2.493225523977e+02       5.453022572598e+05       5.882809561745e+02       1.316226208832e-05       2.544545336065e-04       1.346522042658e-03       3.028708950405e-06       1.009569650135e-06       5.700558260441e-08       9.105243429371e-06       1.626329796315e-03       3.000133670240e-02       9.895578090763e-01 
       4.544117439487e+01       5.382332154398e-02       2.070295399817e+03       3.990514955001e-02       1.165190593716e+04       2.508960225270e+02       5.411281956600e+05       5.894694795686e+02       1.279946585509e-05       2.491759811379e-04       1.318589008211e-03       2.945227540342e-06       9.817425134471e-07       5.700558260441e-08       8.854272281962e-06       1.592420960609e-03       3.020951110526e-02       9.896292267586e-01 
       4.511779356269e+01       5.439745663159e-02       2.078441922870e+03       3.948696364148e-02       1.164375941410e+04       2.524786750319e+02       5.369844929531e+05       5.906583331043e+02       1.244666944088e-05       2.440069290542e-04       1.291235427704e-03       2.864047143672e-06       9.546823812238e-07       5.700558260441e-08       8.610218698249e-06       1.559220297624e-03       3.041914516366e-02       9.897001461476e-01 
       4.479666444709e+01       5.497767208576e-02       2.086617394600e+03       3.907317476052e-02       1.163558394237e+04       2.540705547631e+02       5.328709334547e+05       5.918475146861e+02       1.210359722105e-05       2.389451058622e-04       1.264449280853e-03       2.785104337651e-06       9.283681125501e-07       5.700558260441e-08       8.372892009686e-06       1.526712985866e-03       3.063024910984e-02       9.897705703268e-01 
       4.447777137004e+01       5.556403208066e-02       2.094821914788e+03       3.866373643232e-02       1.162737942218e+04       2.556717066801e+02       5.287873029948e+05       5.930370222300e+02       1.176998116793e-05       2.339882871878e-04       1.238218796719e-03       2.708337447636e-06       9.027791492118e-07       5.700558260441e-08       8.142106803070e-06       1.494884514908e-03       3.084283324774e-02       9.898405023549e-01 
       4.416109876268e+01       5.615660146679e-02       2.103055583568e+03       3.825860267754e-02       1.161914575340e+04       2.572821758492e+02       5.247333889074e+05       5.942268536634e+02       1.144556064141e-05       2.291342947992e-04       1.212532448540e-03       2.633686498904e-06       8.778954996345e-07       5.700558260441e-08       7.917682775681e-06       1.463720678838e-03       3.105690795343e-02       9.899099452663e-01 
       4.384663116451e+01       5.675544577812e-02       2.111318501427e+03       3.785772800688e-02       1.161088283554e+04       2.589020074430e+02       5.207089800200e+05       5.954170069253e+02       1.113008218534e-05       2.243809956497e-04       1.187378948661e-03       2.561093169798e-06       8.536977232656e-07       5.700558260441e-08       7.699444594433e-06       1.433207569843e-03       3.127248367564e-02       9.899789020702e-01 
       4.353435322268e+01       5.736063123929e-02       2.119610769207e+03       3.746106741587e-02       1.160259056777e+04       2.605312467378e+02       5.167138666430e+05       5.966074799661e+02       1.082329932949e-05       2.197263009399e-04       1.162747243579e-03       2.490500746162e-06       8.301669153872e-07       5.700558260441e-08       7.487221758897e-06       1.403331571936e-03       3.148957093628e-02       9.900473757518e-01 
       4.322424969125e+01       5.797222477288e-02       2.127932488102e+03       3.706857637957e-02       1.159426884887e+04       2.621699391129e+02       5.127478405599e+05       5.977982707473e+02       1.052497239704e-05       2.151681652005e-04       1.138626509083e-03       2.421854077041e-06       8.072846923468e-07       5.700558260441e-08       7.280848468099e-06       1.374079354808e-03       3.170818033095e-02       9.901153692713e-01 
       4.291630543038e+01       5.859029400671e-02       2.136283759666e+03       3.668021084743e-02       1.158591757731e+04       2.638181300491e+02       5.088106950161e+05       5.989893772419e+02       1.023486831731e-05       2.107045853930e-04       1.115006145496e-03       2.355099531588e-06       7.850331771957e-07       5.700558260441e-08       7.080163490994e-06       1.345437867812e-03       3.192832252942e-02       9.901828855646e-01 
       4.261050540566e+01       5.921490728136e-02       2.144664685809e+03       3.629592723816e-02       1.157753665116e+04       2.654758651263e+02       5.049022247098e+05       6.001807974341e+02       9.952760443675e-06       2.063336000298e-04       1.091875773024e-03       2.290184957169e-06       7.633949857230e-07       5.700558260441e-08       6.885010040507e-06       1.317394334077e-03       3.215000827618e-02       9.902499275431e-01 
       4.230683468735e+01       5.984613365756e-02       2.153075368799e+03       3.591568243465e-02       1.156912596817e+04       2.671431900229e+02       5.010222257808e+05       6.013725293194e+02       9.678428376544e-06       2.020532883122e-04       1.069225227186e-03       2.227059638624e-06       7.423532128745e-07       5.700558260441e-08       6.695235651048e-06       1.289936244747e-03       3.237324839097e-02       9.903164980935e-01 
       4.200527844965e+01       6.048404292388e-02       2.161515911266e+03       3.553943377901e-02       1.156068542571e+04       2.688201505134e+02       4.971704958013e+05       6.025645709042e+02       9.411657791127e-06       1.978617692865e-04       1.047044554355e-03       2.165674258639e-06       7.218914195460e-07       5.700558260441e-08       6.510692059398e-06       1.263051353333e-03       3.259805376925e-02       9.903826000783e-01 
       4.170582196996e+01       6.112870560430e-02       2.169986416199e+03       3.516713906757e-02       1.155221492077e+04       2.705067924673e+02       4.933468337653e+05       6.037569202060e+02       9.152240270025e-06       1.937572010172e-04       1.025324007380e-03       2.105980859223e-06       7.019936197408e-07       5.700558260441e-08       6.331235088884e-06       1.236727670198e-03       3.282443538278e-02       9.904482363353e-01 
       4.140845062822e+01       6.178019296602e-02       2.178486986951e+03       3.479875654598e-02       1.154371435002e+04       2.722031618467e+02       4.895510400791e+05       6.049495752536e+02       8.899973140404e-06       1.897377797779e-04       1.004054041304e-03       2.047932804242e-06       6.826442680805e-07       5.700558260441e-08       6.156724536745e-06       1.210953457146e-03       3.305240428016e-02       9.905134096781e-01 
       4.111314990610e+01       6.243857702722e-02       2.187017727238e+03       3.443424490440e-02       1.153518360973e+04       2.739093047054e+02       4.857829165511e+05       6.061425340864e+02       8.654659315655e-06       1.858017392584e-04       9.832253091722e-04       1.991484742983e-06       6.638282476607e-07       5.700558260441e-08       5.987024064597e-06       1.185717222136e-03       3.328197158730e-02       9.905781228957e-01 
       4.081990538640e+01       6.310393056502e-02       2.195578741140e+03       3.407356327271e-02       1.152662259583e+04       2.756252671863e+02       4.820422663824e+05       6.073357947549e+02       8.416107141432e-06       1.819473497890e-04       9.628286579198e-04       1.936592574725e-06       6.455308582413e-07       5.700558260441e-08       5.822001091925e-06       1.161007714099e-03       3.351314850802e-02       9.906423787528e-01 
       4.052870275227e+01       6.377632712346e-02       2.204170133105e+03       3.371667121573e-02       1.151803120387e+04       2.773510955200e+02       4.783288941567e+05       6.085293553206e+02       8.184130245917e-06       1.781729175800e-04       9.428551243542e-04       1.883213414287e-06       6.277378047622e-07       5.700558260441e-08       5.661526692503e-06       1.136813917869e-03       3.374594632458e-02       9.907061799896e-01 
       4.023952778653e+01       6.445584102151e-02       2.212792007946e+03       3.336352872856e-02       1.150940932903e+04       2.790868360231e+02       4.746426058309e+05       6.097232138555e+02       7.958547394227e-06       1.744767839777e-04       9.232959312146e-04       1.831305558526e-06       6.104351861751e-07       5.700558260441e-08       5.505475493679e-06       1.113125049221e-03       3.398037639819e-02       9.907695293220e-01 
       3.995236637099e+01       6.514254736133e-02       2.221444470845e+03       3.301409623195e-02       1.150075686613e+04       2.808325350956e+02       4.709832087253e+05       6.109173684426e+02       7.739182346824e-06       1.708573247355e-04       9.041424833155e-04       1.780828453753e-06       5.936094845843e-07       5.700558260441e-08       5.353725578421e-06       1.089930550013e-03       3.421645016961e-02       9.908324294415e-01 
       3.966720448575e+01       6.583652203640e-02       2.230127627354e+03       3.266833456772e-02       1.149207370962e+04       2.825882392197e+02       4.673505115144e+05       6.121118171754e+02       7.525863721831e-06       1.673129493001e-04       8.853863637698e-04       1.731742664056e-06       5.772475546853e-07       5.700558260441e-08       5.206158390080e-06       1.067220083428e-03       3.445417915968e-02       9.908948830150e-01 
       3.938402820854e+01       6.653784173996e-02       2.238841583396e+03       3.232620499419e-02       1.148335975358e+04       2.843539949576e+02       4.637443242172e+05       6.133065581583e+02       7.318424861141e-06       1.638421001125e-04       8.670193302901e-04       1.684009840487e-06       5.613366134956e-07       5.700558260441e-08       5.062658639762e-06       1.044983529327e-03       3.469357496988e-02       9.909568926852e-01 
       3.910282371397e+01       6.724658397332e-02       2.247586445266e+03       3.198766918175e-02       1.147461489171e+04       2.861298489490e+02       4.601644581877e+05       6.145015895060e+02       7.116703700223e-06       1.604432519239e-04       8.490333115671e-04       1.637592691105e-06       5.458642303682e-07       5.700558260441e-08       4.923114216266e-06       1.023210979681e-03       3.493464928288e-02       9.910184610703e-01 
       3.882357727295e+01       6.796282705444e-02       2.256362319632e+03       3.165268920838e-02       1.146583901734e+04       2.879158479097e+02       4.566107261062e+05       6.156969093440e+02       6.920542641505e-06       1.571149111251e-04       8.314204037225e-04       1.592454951842e-06       5.308183172804e-07       5.700558260441e-08       4.787416098495e-06       1.001892734122e-03       3.517741386312e-02       9.910795907641e-01 
       3.854627525195e+01       6.868665012649e-02       2.265169313537e+03       3.132122755528e-02       1.145703202344e+04       2.897120386292e+02       4.530829419692e+05       6.168925158081e+02       6.729788431258e-06       1.538556150905e-04       8.141728668365e-04       1.548561358170e-06       5.161871193899e-07       5.700558260441e-08       4.655458270288e-06       9.810192955693e-04       3.542188055738e-02       9.911402843360e-01 
       3.827090411237e+01       6.941813316654e-02       2.274007534397e+03       3.099324710253e-02       1.144819380257e+04       2.915184679684e+02       4.495809210808e+05       6.180884070445e+02       6.544292039865e-06       1.506639315350e-04       7.972831215461e-04       1.505877617556e-06       5.019592058517e-07       5.700558260441e-08       4.527137637590e-06       9.605813659587e-04       3.566806129535e-02       9.912005443308e-01 
       3.799745040987e+01       7.015735699434e-02       2.282877090010e+03       3.066871112483e-02       1.143932424696e+04       2.933351828577e+02       4.461044800433e+05       6.192845812100e+02       6.363908545397e-06       1.475384578852e-04       7.807437457148e-04       1.464370382664e-06       4.881234608880e-07       5.700558260441e-08       4.402353947922e-06       9.405698420585e-04       3.591596809018e-02       9.912603732690e-01 
       3.772590079369e+01       7.090440328118e-02       2.291778088547e+03       3.034758328720e-02       1.143042324842e+04       2.951622302944e+02       4.426534367484e+05       6.204810364714e+02       6.188497020392e-06       1.444778206623e-04       7.645474711712e-04       1.424007225312e-06       4.746690751038e-07       5.700558260441e-08       4.281009712047e-06       9.209758113738e-04       3.616561303912e-02       9.913197736466e-01 
       3.745624200605e+01       7.165935455884e-02       2.300710638563e+03       3.002982764083e-02       1.142149069841e+04       2.969996573408e+02       4.392276103678e+05       6.216777710060e+02       6.017920421757e-06       1.414806748794e-04       7.486871805151e-04       1.384756611128e-06       4.615855370425e-07       5.700558260441e-08       4.163010127818e-06       9.017905481378e-04       3.641700832405e-02       9.913787479349e-01 
       3.718846088144e+01       7.242229422866e-02       2.309674848989e+03       2.971540861888e-02       1.141252648798e+04       2.988475111216e+02       4.358268213448e+05       6.228747830013e+02       5.852045483705e-06       1.385457034498e-04       7.331559039901e-04       1.346587874922e-06       4.488626249738e-07       5.700558260441e-08       4.048263006111e-06       8.830055093872e-04       3.667016621207e-02       9.914372985807e-01 
       3.692254434606e+01       7.319330657070e-02       2.318670829142e+03       2.940429103245e-02       1.140353050783e+04       3.007058388216e+02       4.324508913848e+05       6.240720706547e+02       5.690742613646e-06       1.356716166087e-04       7.179468164206e-04       1.309471196725e-06       4.364903989081e-07       5.700558260441e-08       3.936678698802e-06       8.646123311211e-04       3.692509905615e-02       9.914954280063e-01 
       3.665847941707e+01       7.397247675294e-02       2.327698688720e+03       2.909644006644e-02       1.139450264825e+04       3.025746876834e+02       4.290996434470e+05       6.252696321740e+02       5.533885790936e-06       1.328571513461e-04       7.030532342132e-04       1.273377578494e-06       4.244591928311e-07       5.700558260441e-08       3.828170028731e-06       8.466028245401e-04       3.718181929565e-02       9.915531386094e-01 
       3.639625320207e+01       7.475989084066e-02       2.336758537805e+03       2.879182127559e-02       1.138544279917e+04       3.044541050047e+02       4.257729017354e+05       6.264674657769e+02       5.381352468435e-06       1.301010708522e-04       6.884686124191e-04       1.238278821457e-06       4.127596071521e-07       5.700558260441e-08       3.722652221598e-06       8.289689723654e-04       3.744033945698e-02       9.916104327630e-01 
       3.613585289840e+01       7.555563580587e-02       2.345850486866e+03       2.849040058046e-02       1.137635085011e+04       3.063441381360e+02       4.224704916902e+05       6.276655696911e+02       5.233023476758e-06       1.274021639734e-04       6.741865418585e-04       1.204147504083e-06       4.013825013608e-07       5.700558260441e-08       3.620042839731e-06       8.117029252351e-04       3.770067215418e-02       9.916673128152e-01 
       3.587726579254e+01       7.635979953685e-02       2.354974646758e+03       2.819214426355e-02       1.136722669021e+04       3.082448344778e+02       4.191922399791e+05       6.288639421541e+02       5.088782931182e-06       1.247592446805e-04       6.602007463044e-04       1.170956960659e-06       3.903189868863e-07       5.700558260441e-08       3.520261717684e-06       7.947969981770e-04       3.796283008951e-02       9.917237810897e-01 
       3.562047925947e+01       7.717247084776e-02       2.364131128725e+03       2.789701896539e-02       1.135807020825e+04       3.101562414782e+02       4.159379744887e+05       6.300625814135e+02       4.948518141111e-06       1.221711515474e-04       6.465050797241e-04       1.138681260459e-06       3.795604201529e-07       5.700558260441e-08       3.423230899607e-06       7.782436671553e-04       3.822682605410e-02       9.917798398851e-01 
       3.536548076208e+01       7.799373948843e-02       2.373320044398e+03       2.760499168068e-02       1.134888129257e+04       3.120784066302e+02       4.127075243162e+05       6.312614857264e+02       4.812119522032e-06       1.196367472408e-04       6.330935235790e-04       1.107295187484e-06       3.690983958278e-07       5.700558260441e-08       3.328874578345e-06       7.620355656902e-04       3.849267292855e-02       9.918354914754e-01 
       3.511225785056e+01       7.882369615415e-02       2.382541505802e+03       2.731602975451e-02       1.133965983117e+04       3.140113774690e+02       4.095007197608e+05       6.324606533601e+02       4.679480509911e-06       1.171549180203e-04       6.199601841796e-04       1.076774220762e-06       3.589247402538e-07       5.700558260441e-08       3.237119036214e-06       7.461654815493e-04       3.876038368354e-02       9.918907381093e-01 
       3.486079816175e+01       7.966243249567e-02       2.391795625351e+03       2.703010087861e-02       1.133040571162e+04       3.159552015690e+02       4.063173923151e+05       6.336600825912e+02       4.550497477934e-06       1.147245732489e-04       6.070992900958e-04       1.047094515193e-06       3.490315050642e-07       5.700558260441e-08       3.147892587407e-06       7.306263535079e-04       3.902997138048e-02       9.919455820109e-01 
       3.461108941858e+01       8.051004112917e-02       2.401082515854e+03       2.674717308760e-02       1.132111882112e+04       3.179099265413e+02       4.031573746572e+05       6.348597717061e+02       4.425069655552e-06       1.123446449143e-04       5.945051896208e-04       1.018232882920e-06       3.394109609731e-07       5.700558260441e-08       3.061125521994e-06       7.154112681782e-04       3.930144917212e-02       9.920000253792e-01 
       3.436311942947e+01       8.136661564649e-02       2.410402290512e+03       2.646721475534e-02       1.131179904646e+04       3.198756000308e+02       4.000205006421e+05       6.360597190008e+02       4.303099049756e-06       1.100140871587e-04       5.821723482875e-04       9.901667752110e-07       3.300555917369e-07       5.700558260441e-08       2.976750051459e-06       7.005134569052e-04       3.957483030319e-02       9.920540703878e-01 
       3.411687608769e+01       8.223225062536e-02       2.419755062925e+03       2.619019459126e-02       1.130244627405e+04       3.218522697128e+02       3.969066052935e+05       6.372599227807e+02       4.184490368515e-06       1.077318758202e-04       5.700953464364e-04       9.628742648462e-07       3.209580882819e-07       5.700558260441e-08       2.894700255740e-06       6.859262927282e-04       3.985012811102e-02       9.921077191855e-01 
       3.387234737083e+01       8.310704163974e-02       2.429140947087e+03       2.591608163681e-02       1.129306038988e+04       3.238399832909e+02       3.938155247958e+05       6.384603813610e+02       4.069150946336e-06       1.054970079818e-04       5.582688768342e-04       9.363340289852e-07       3.121113429950e-07       5.700558260441e-08       2.814912031734e-06       6.716432874057e-04       4.012735602622e-02       9.921609738955e-01 
       3.362952134017e+01       8.399108527035e-02       2.438560057391e+03       2.564484526183e-02       1.128364127958e+04       3.258387884932e+02       3.907470964860e+05       6.396610930658e+02       3.956990671867e-06       1.033085015314e-04       5.466877423418e-04       9.105253325100e-07       3.035084441699e-07       5.700558260441e-08       2.737323043207e-06       6.576580885035e-04       4.040652757330e-02       9.922138366158e-01 
       3.338838614011e+01       8.488447911522e-02       2.448012508631e+03       2.537645516112e-02       1.127418882834e+04       3.278487330696e+02       3.877011588455e+05       6.408620562291e+02       3.847921917495e-06       1.011653947301e-04       5.353468536303e-04       8.854280118246e-07       2.951426706081e-07       5.700558260441e-08       2.661872672106e-06       6.439644765444e-04       4.068765637133e-02       9.922663094191e-01 
       3.314892999759e+01       8.578732180037e-02       2.457498415999e+03       2.511088135087e-02       1.126470292097e+04       3.298698647884e+02       3.846775514920e+05       6.420632691938e+02       3.741859470892e-06       9.906674578914e-05       5.242412269443e-04       8.610224591033e-07       2.870074863676e-07       5.700558260441e-08       2.588501971192e-06       6.305563622173e-04       4.097075613457e-02       9.923183943522e-01 
       3.291114122153e+01       8.669971299068e-02       2.467017895090e+03       2.484809416526e-02       1.125518344188e+04       3.319022314335e+02       3.816761151719e+05       6.432647303122e+02       3.638720468439e-06       9.701163245666e-05       5.133659819129e-04       8.372896069714e-07       2.790965356570e-07       5.700558260441e-08       2.517153617992e-06       6.174277836455e-04       4.125584067318e-02       9.923700934367e-01 
       3.267500820224e+01       8.762175340073e-02       2.476571061903e+03       2.458806425306e-02       1.124563027507e+04       3.339458808007e+02       3.786966917523e+05       6.444664379459e+02       3.538424330494e-06       9.499915161203e-05       5.027163394038e-04       8.142109136094e-07       2.714036378697e-07       5.700558260441e-08       2.447771870015e-06       6.045729037125e-04       4.154292389383e-02       9.924214086681e-01 
       3.244051941086e+01       8.855354480591e-02       2.486158032841e+03       2.433076257424e-02       1.123604330413e+04       3.360008606949e+02       3.757391242130e+05       6.456683904653e+02       3.440892698432e-06       9.302841886913e-05       4.922876194243e-04       7.917683482667e-07       2.639227827555e-07       5.700558260441e-08       2.380302521203e-06       5.919860074439e-04       4.183201980041e-02       9.924723420164e-01 
       3.220766339879e+01       8.949519005352e-02       2.495778924713e+03       2.407616039664e-02       1.122642241226e+04       3.380672189260e+02       3.728032566389e+05       6.468705862502e+02       3.346049373433e-06       9.109856818774e-05       4.820752390642e-04       7.699443771757e-07       2.566481257251e-07       5.700558260441e-08       2.314692859584e-06       5.796614994447e-04       4.212314249468e-02       9.925228954254e-01 
