# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ddec[0]        13:(.)p_ddec[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:gr.fac. D             18:gr.fac. f          
       2.337927753436e+03       9.341379958732e-05       1.428752296491e+02       1.942887560516e+01       1.315773101665e+04       5.625539736026e+00       3.077498224709e+07       7.755422631865e+01       8.234671914668e+01       3.183076072138e+01       1.684419622571e+02       3.789686660886e+01       1.263228886962e+01       8.111013765352e-08       5.696489846573e+01       3.774812072808e+02       1.011199928944e-03       6.331310606858e-01 
       2.321654079395e+03       9.459301884136e-05       1.437179183670e+02       1.919503133360e+01       1.315688832793e+04       5.664592263072e+00       3.055890034701e+07       7.798243568681e+01       8.007873549549e+01       3.117096140384e+01       1.649504374169e+02       3.685311556703e+01       1.228437185568e+01       8.111013765352e-08       5.539597793373e+01       3.684492278981e+02       1.015685514785e-03       6.347148091844e-01 
       2.305493584723e+03       9.578660399169e-05       1.445649385293e+02       1.896411597481e+01       1.315604130777e+04       5.703914112274e+00       3.034432487672e+07       7.841250665769e+01       7.787320979514e+01       3.052483670419e+01       1.615312758949e+02       3.583810836172e+01       1.194603612057e+01       8.111013765352e-08       5.387026386903e+01       3.596376947061e+02       1.020202283868e-03       6.362959494407e-01 
       2.289445482648e+03       9.699472276467e-05       1.454163072467e+02       1.873609147398e+01       1.315518993905e+04       5.743507120653e+00       3.013124536927e+07       7.884444286396e+01       7.572842220188e+01       2.989210325122e+01       1.581829781481e+02       3.485105350187e+01       1.161701783396e+01       8.111013765352e-08       5.238656653723e+01       3.510411237214e+02       1.024750456302e-03       6.378744489188e-01 
       2.273508991863e+03       9.821754475589e-05       1.462720416671e+02       1.851092028516e+01       1.315433420463e+04       5.783373137539e+00       2.991965143041e+07       7.927824790958e+01       7.364270022459e+01       2.927248354506e+01       1.549040757030e+02       3.389118128868e+01       1.129706042956e+01       8.111013765352e-08       5.094372896100e+01       3.426541698035e+02       1.029330253737e-03       6.394502753223e-01 
       2.257683336494e+03       9.945524145022e-05       1.471321589761e+02       1.828856536430e+01       1.315347408732e+04       5.823514024653e+00       2.970953273805e+07       7.971392536949e+01       7.161441742119e+01       2.866570583551e+01       1.516931305124e+02       3.295774321558e+01       1.098591440519e+01       8.111013765352e-08       4.954062601831e+01       3.344716230841e+02       1.033941899375e-03       6.410233965971e-01 
       2.241967746057e+03       1.007079862419e-04       1.479966763967e+02       1.806899016243e+01       1.315260956990e+04       5.863931656184e+00       2.950087904177e+07       8.015147878940e+01       6.964199213084e+01       2.807150400292e+01       1.485487343249e+02       3.205001138487e+01       1.068333712829e+01       8.111013765352e-08       4.817616356540e+01       3.264884054900e+02       1.038585617980e-03       6.425937809332e-01 
       2.226361455423e+03       1.019759544550e-04       1.488656111895e+02       1.785215861894e+01       1.315174063511e+04       5.904627918873e+00       2.929368016236e+07       8.059091168554e+01       6.772388624117e+01       2.748961744157e+01       1.454695080675e+02       3.116727794029e+01       1.038909264676e+01       8.111013765352e-08       4.684927758398e+01       3.186995673557e+02       1.043261635888e-03       6.441613967672e-01 
       2.210863704779e+03       1.032593233641e-04       1.497389806526e+02       1.763803515487e+01       1.315086726565e+04       5.945604712094e+00       2.908792599126e+07       8.103222754444e+01       6.585860398929e+01       2.691979094543e+01       1.424541012415e+02       3.030885451529e+01       1.010295150510e+01       8.111013765352e-08       4.555893335182e+01       3.111002841245e+02       1.047970181020e-03       6.457262127843e-01 
       2.195473739596e+03       1.045582722147e-04       1.506168021218e+02       1.742658466642e+01       1.314998944418e+04       5.986863947937e+00       2.888360649010e+07       8.147542982264e+01       6.404469079591e+01       2.636177459627e+01       1.395011913301e+02       2.947407169647e+01       9.824690565490e+00       8.111013765352e-08       4.430412463622e+01       3.036858531360e+02       1.052711482891e-03       6.472881979207e-01 
       2.180190810585e+03       1.058729822450e-04       1.514990929706e+02       1.721777251845e+01       1.314910715333e+04       6.028407551288e+00       2.868071169024e+07       8.192052194651e+01       6.228073213155e+01       2.581532365414e+01       1.366094832187e+02       2.866227850180e+01       9.554092833934e+00       8.111013765352e-08       4.308387290969e+01       2.964516904970e+02       1.057485772622e-03       6.488473213650e-01 
       2.165014173665e+03       1.072036367063e-04       1.523858706102e+02       1.701156453807e+01       1.314822037569e+04       6.070237459914e+00       2.847923169222e+07       8.236750731197e+01       6.056535241391e+01       2.528019845007e+01       1.337777086276e+02       2.787284187316e+01       9.290947291053e+00       8.111013765352e-08       4.189722658719e+01       2.893933280330e+02       1.062293282952e-03       6.504035525610e-01 
       2.149943089929e+03       1.085504208851e-04       1.532771524898e+02       1.680792700843e+01       1.314732909381e+04       6.112355624549e+00       2.827915666535e+07       8.281638928429e+01       5.889721393563e+01       2.475616428105e+01       1.310046255557e+02       2.710514618289e+01       9.035048727630e+00       8.111013765352e-08       4.074326028437e+01       2.825064103208e+02       1.067134248249e-03       6.519568612092e-01 
       2.134976825600e+03       1.099135221245e-04       1.541729560962e+02       1.660682666244e+01       1.314643329020e+04       6.154764008972e+00       2.808047684718e+07       8.326717119784e+01       5.727501582153e+01       2.424299130709e+01       1.282890177364e+02       2.635859275392e+01       8.786197584641e+00       8.111013765352e-08       3.962107409629e+01       2.757866917963e+02       1.072008904521e-03       6.535072172689e-01 
       2.120114652006e+03       1.112931298463e-04       1.550732989541e+02       1.640823067668e+01       1.314553294735e+04       6.197464590099e+00       2.788318254304e+07       8.371985635583e+01       5.569749301465e+01       2.374045445052e+01       1.256296941039e+02       2.563259939312e+01       8.544199797705e+00       8.111013765352e-08       3.852979289586e+01       2.692300339391e+02       1.076917489426e-03       6.550545909597e-01 
       2.105355845534e+03       1.126894355730e-04       1.559781986265e+02       1.621210666537e+01       1.314462804767e+04       6.240459358064e+00       2.768726412558e+07       8.417444803014e+01       5.416341529007e+01       2.324833329731e+01       1.230254882717e+02       2.492659993742e+01       8.308866645806e+00       8.111013765352e-08       3.746856565178e+01       2.628324025293e+02       1.081860242288e-03       6.565989527641e-01 
       2.090699687602e+03       1.141026329503e-04       1.568876727142e+02       1.601842267441e+01       1.314371857359e+04       6.283750316305e+00       2.749271203430e+07       8.463094946105e+01       5.267158629598e+01       2.276641200046e+01       1.204752580209e+02       2.424004381256e+01       8.080014604186e+00       8.111013765352e-08       3.643656476507e+01       2.565898649761e+02       1.086837404102e-03       6.581402734285e-01 
       2.076145464623e+03       1.155329177696e-04       1.578017388561e+02       1.582714717551e+01       1.314280450744e+04       6.327339481651e+00       2.729951677507e+07       8.508936385702e+01       5.122084262109e+01       2.229447918535e+01       1.179778847999e+02       2.357239560385e+01       7.857465201284e+00       8.111013765352e-08       3.543298542401e+01       2.504985877153e+02       1.091849217553e-03       6.596785239654e-01 
       2.061692467968e+03       1.169804879910e-04       1.587204147293e+02       1.563824906040e+01       1.314188583157e+04       6.371228884410e+00       2.710766891967e+07       8.554969439445e+01       4.981005288775e+01       2.183232785714e+01       1.155322732336e+02       2.292313463886e+01       7.641044879619e+00       8.111013765352e-08       3.445704497673e+01       2.445548336752e+02       1.096895927022e-03       6.612136756549e-01 
       2.047339993931e+03       1.184455437663e-04       1.596437180493e+02       1.545169763513e+01       1.314096252825e+04       6.415420568454e+00       2.691715910536e+07       8.601194421751e+01       4.843811687003e+01       2.137975530998e+01       1.131373506437e+02       2.229175458148e+01       7.430584860495e+00       8.111013765352e-08       3.350798232116e+01       2.387549598075e+02       1.101977778600e-03       6.627457000465e-01 
       2.033087343698e+03       1.199282874623e-04       1.605716665697e+02       1.526746261441e+01       1.314003457973e+04       6.459916591309e+00       2.672797803439e+07       8.647611643786e+01       4.710396463604e+01       2.093656303819e+01       1.107920665780e+02       2.167776303730e+01       7.225921012433e+00       8.111013765352e-08       3.258505731171e+01       2.330954146824e+02       1.107095020102e-03       6.642745689605e-01 
       2.018933823313e+03       1.214289236846e-04       1.615042780825e+02       1.508551411609e+01       1.313910196822e+04       6.504719024243e+00       2.654011647356e+07       8.694221413443e+01       4.580655571391e+01       2.050255664921e+01       1.084953923505e+02       2.108068116969e+01       7.026893723231e+00       8.111013765352e-08       3.168755018230e+01       2.275727361467e+02       1.112247901075e-03       6.658002544897e-01 
       2.004878743640e+03       1.229476593011e-04       1.624415704183e+02       1.490582265566e+01       1.313816467588e+04       6.549829952352e+00       2.635356525379e+07       8.741024035327e+01       4.454487828069e+01       2.007754577839e+01       1.062463205897e+02       2.050004332661e+01       6.833347775538e+00       8.111013765352e-08       3.081476098529e+01       2.221835490418e+02       1.117436672813e-03       6.673227290008e-01 
       1.990921420333e+03       1.244847034663e-04       1.633835614463e+02       1.472835914085e+01       1.313722268485e+04       6.595251474657e+00       2.616831526965e+07       8.788019810724e+01       4.331794837362e+01       1.966134400559e+01       1.040438647980e+02       1.993539667756e+01       6.645132225854e+00       8.111013765352e-08       2.996600904587e+01       2.169245629818e+02       1.122661588369e-03       6.688419651358e-01 
       1.977061173802e+03       1.260402676457e-04       1.643302690740e+02       1.455309486631e+01       1.313627597723e+04       6.640985704185e+00       2.598435747890e+07       8.835209037588e+01       4.212480912308e+01       1.925376877338e+01       1.018870589183e+02       1.938630086061e+01       6.462100286868e+00       8.111013765352e-08       2.914063243140e+01       2.117925701879e+02       1.127922902566e-03       6.703579358139e-01 
       1.963297329180e+03       1.276145656401e-04       1.652817112479e+02       1.438000150836e+01       1.313532453505e+04       6.687034768067e+00       2.580168290212e+07       8.882592010513e+01       4.096453000666e+01       1.885464130708e+01       9.977495691096e+01       1.885232763909e+01       6.284109213030e+00       8.111013765352e-08       2.833798743541e+01       2.067844433803e+02       1.133220872010e-03       6.718706142320e-01 
       1.949629216290e+03       1.292078136107e-04       1.662379059532e+02       1.420905111976e+01       1.313436834035e+04       6.733400807625e+00       2.562028262220e+07       8.930169020715e+01       3.983620612378e+01       1.846378653635e+01       9.770663233914e+01       1.833306056780e+01       6.111020189268e+00       8.111013765352e-08       2.755744807585e+01       2.018971337240e+02       1.138555755103e-03       6.733799738668e-01 
       1.936056169612e+03       1.308202301039e-04       1.671988712139e+02       1.404021612468e+01       1.313340737509e+04       6.780085978465e+00       2.544014778394e+07       8.977940356011e+01       3.873895749026e+01       1.808103301845e+01       9.568117796249e+01       1.782809466834e+01       5.942698222782e+00       8.111013765352e-08       2.679840560703e+01       1.971276688277e+02       1.143927812056e-03       6.748859884757e-01 
       1.922577528251e+03       1.324520360771e-04       1.681646250931e+02       1.387346931357e+01       1.313244162121e+04       6.827092450569e+00       2.526126959362e+07       9.025906300801e+01       3.767192835233e+01       1.770621286311e+01       9.369770533950e+01       1.733703611341e+01       5.779012037803e+00       8.111013765352e-08       2.606026804512e+01       1.924731507946e+02       1.149337304900e-03       6.763886320980e-01 
       1.909192635905e+03       1.341034549240e-04       1.691351856928e+02       1.370878383825e+01       1.313147106061e+04       6.874422408390e+00       2.508363931857e+07       9.074067136039e+01       3.663428651951e+01       1.733916165888e+01       9.175534443805e+01       1.685950191978e+01       5.619833973259e+00       8.111013765352e-08       2.534245970664e+01       1.879307543240e+02       1.154784497498e-03       6.778878790562e-01 
       1.895900840833e+03       1.357747125006e-04       1.701105711544e+02       1.354613320699e+01       1.313049567515e+04       6.922078050942e+00       2.490724828674e+07       9.122423139222e+01       3.562522271588e+01       1.697971840111e+01       8.985324325395e+01       1.639511964976e+01       5.465039883253e+00       8.111013765352e-08       2.464442075967e+01       1.834977248615e+02       1.160269655562e-03       6.793837039571e-01 
       1.882701495824e+03       1.374660371512e-04       1.710907996582e+02       1.338549127964e+01       1.312951544664e+04       6.970061591897e+00       2.473208788628e+07       9.170974584365e+01       3.464394994915e+01       1.662772542133e+01       8.799056743749e+01       1.594352712084e+01       5.314509040280e+00       8.111013765352e-08       2.396560678745e+01       1.791713767974e+02       1.165793046661e-03       6.808760816929e-01 
       1.869593958163e+03       1.391776597351e-04       1.720758894241e+02       1.322683226292e+01       1.312853035688e+04       7.018375259679e+00       2.455814956513e+07       9.219721741983e+01       3.368970289717e+01       1.628302831814e+01       8.616649992763e+01       1.550437212334e+01       5.168124041114e+00       8.111013765352e-08       2.330548836390e+01       1.749490917113e+02       1.171354940239e-03       6.823649874420e-01 
       1.856577589603e+03       1.409098136533e-04       1.730658587113e+02       1.307013070564e+01       1.312754038759e+04       7.067021297557e+00       2.438542483059e+07       9.268664879068e+01       3.276173731129e+01       1.594547588952e+01       8.438024059382e+01       1.507731214584e+01       5.025770715281e+00       8.111013765352e-08       2.266355064097e+01       1.708283166626e+02       1.176955607623e-03       6.838503966705e-01 
       1.843651756332e+03       1.426627348753e-04       1.740607258186e+02       1.291536149414e+01       1.312654552048e+04       7.116001963744e+00       2.421390524892e+07       9.317804259074e+01       3.185932943614e+01       1.561492006656e+01       8.263100588524e+01       1.466201410816e+01       4.887338036054e+00       8.111013765352e-08       2.203929294722e+01       1.668065625244e+02       1.182595322040e-03       6.853322851325e-01 
       1.830815828942e+03       1.444366619663e-04       1.750605090844e+02       1.276249984766e+01       1.312554573722e+04       7.165319531491e+00       2.404358244494e+07       9.367140141896e+01       3.098177544543e+01       1.529121584854e+01       8.091802848727e+01       1.425815410168e+01       4.752718033894e+00       8.111013765352e-08       2.143222839751e+01       1.628814023615e+02       1.188274358628e-03       6.868106288714e-01 
       1.818069182401e+03       1.462318361153e-04       1.760652268870e+02       1.261152131383e+01       1.312454101941e+04       7.214976289186e+00       2.387444810157e+07       9.416672783848e+01       3.012839089321e+01       1.497422123932e+01       7.924055698515e+01       1.386541713685e+01       4.621805712283e+00       8.111013765352e-08       2.084188351342e+01       1.590504698491e+02       1.193992994451e-03       6.882854042208e-01 
       1.805411196018e+03       1.480485011623e-04       1.770748976444e+02       1.246240176422e+01       1.312353134866e+04       7.264974540448e+00       2.370649395951e+07       9.466402437648e+01       2.929851018030e+01       1.466379718517e+01       7.759785553448e+01       1.348349689759e+01       4.494498965864e+00       8.111013765352e-08       2.026779785416e+01       1.553114577328e+02       1.199751508511e-03       6.897565878051e-01 
       1.792841253418e+03       1.498869036268e-04       1.780895398146e+02       1.231511738998e+01       1.312251670648e+04       7.315316604231e+00       2.353971181676e+07       9.516329352399e+01       2.849148603538e+01       1.435980751374e+01       7.598920353871e+01       1.311209550253e+01       4.370698500842e+00       8.111013765352e-08       1.970952365755e+01       1.516621163290e+02       1.205550181762e-03       6.912241565401e-01 
       1.780358742507e+03       1.517472927363e-04       1.791091718958e+02       1.216964469747e+01       1.312149707440e+04       7.366004814917e+00       2.337409352827e+07       9.566453773568e+01       2.770668901036e+01       1.406211887439e+01       7.441389533315e+01       1.275092327271e+01       4.250307757570e+00       8.111013765352e-08       1.916662549100e+01       1.481002520627e+02       1.211389297126e-03       6.926880876343e-01 
       1.767963055447e+03       1.536299204547e-04       1.801338124262e+02       1.202596050401e+01       1.312047243387e+04       7.417041522417e+00       2.320963100553e+07       9.616775942970e+01       2.694350698967e+01       1.377060067973e+01       7.287123987568e+01       1.239969850582e+01       4.133232835274e+00       8.111013765352e-08       1.863867991199e+01       1.446237260440e+02       1.217269139503e-03       6.941483585889e-01 
       1.755653588622e+03       1.555350415117e-04       1.811634799845e+02       1.188404193365e+01       1.311944276632e+04       7.468429092275e+00       2.304631621617e+07       9.667296098749e+01       2.620134471303e+01       1.348512504835e+01       7.136056044371e+01       1.205814725653e+01       4.019382418843e+00       8.111013765352e-08       1.812527513798e+01       1.412304526807e+02       1.223189995788e-03       6.956049471987e-01 
       1.743429742613e+03       1.574629134320e-04       1.821981931897e+02       1.174386641303e+01       1.311840805311e+04       7.520169905760e+00       2.288414118358e+07       9.718014475360e+01       2.547962331138e+01       1.320556674879e+01       6.988119433754e+01       1.172600312291e+01       3.908667707638e+00       8.111013765352e-08       1.762601072537e+01       1.379183983271e+02       1.229152154880e-03       6.970578315530e-01 
       1.731290922164e+03       1.594137965648e-04       1.832379707015e+02       1.160541166728e+01       1.311736827560e+04       7.572266359978e+00       2.272309798650e+07       9.768931303554e+01       2.477777985557e+01       1.293180314458e+01       6.843249258985e+01       1.140300703878e+01       3.801002346261e+00       8.111013765352e-08       1.714049725727e+01       1.346855799672e+02       1.235155907705e-03       6.985069900353e-01 
       1.719236536158e+03       1.613879541141e-04       1.842828312203e+02       1.146865571599e+01       1.311632341508e+04       7.624720867964e+00       2.256317875869e+07       9.820046810358e+01       2.409526691747e+01       1.266371414053e+01       6.701381968109e+01       1.108890707169e+01       3.696302357231e+00       8.111013765352e-08       1.666835603995e+01       1.315300639318e+02       1.241201547221e-03       6.999524013247e-01 
       1.707265997585e+03       1.633856521685e-04       1.853327934871e+02       1.133357686917e+01       1.311527345281e+04       7.677535858790e+00       2.240437568847e+07       9.871361219057e+01       2.343155214320e+01       1.240118213007e+01       6.562455326097e+01       1.078345822652e+01       3.594486075507e+00       8.111013765352e-08       1.620921880754e+01       1.284499646494e+02       1.247289368436e-03       7.013940443957e-01 
       1.695378723515e+03       1.654071597323e-04       1.863878762841e+02       1.120015372340e+01       1.311421837002e+04       7.730713777667e+00       2.224668101842e+07       9.922874749182e+01       2.278611783806e+01       1.214409194366e+01       6.426408387551e+01       1.048642225448e+01       3.495474084825e+00       8.111013765352e-08       1.576272743497e+01       1.254434434278e+02       1.253419668425e-03       7.028318985190e-01 
       1.683574135067e+03       1.674527487561e-04       1.874480984345e+02       1.106836515788e+01       1.311315814787e+04       7.784257086047e+00       2.209008704493e+07       9.974587616489e+01       2.215846056293e+01       1.189233079829e+01       6.293181469991e+01       1.019756746732e+01       3.399189155775e+00       8.111013765352e-08       1.532853365871e+01       1.225087072683e+02       1.259592746339e-03       7.042659432615e-01 
       1.671851657385e+03       1.695226941681e-04       1.885134788025e+02       1.093819033066e+01       1.311209276750e+04       7.838168261729e+00       2.193458611789e+07       1.002650003294e+02       2.154809074175e+01       1.164578824810e+01       6.162716127682e+01       9.916668556778e+00       3.305556185593e+00       8.111013765352e-08       1.490629880527e+01       1.196440077098e+02       1.265808903424e-03       7.056961584869e-01 
       1.660210719608e+03       1.716172739055e-04       1.895840362940e+02       1.080960867483e+01       1.311102221001e+04       7.892449798964e+00       2.178017064028e+07       1.007861220670e+02       2.095453227981e+01       1.140435613587e+01       6.034955126016e+01       9.643506418812e+00       3.214502139604e+00       8.111013765352e-08       1.449569352715e+01       1.168476397029e+02       1.272068443033e-03       7.071225243556e-01 
       1.648650754840e+03       1.737367689468e-04       1.906597898561e+02       1.068259989480e+01       1.310994645644e+04       7.947104208559e+00       2.162683306779e+07       1.013092434211e+02       2.037732219258e+01       1.116792854567e+01       5.909842416414e+01       9.377867982847e+00       3.125955994282e+00       8.111013765352e-08       1.409639754604e+01       1.141179405124e+02       1.278371670644e-03       7.085450213255e-01 
       1.637171200127e+03       1.758814633438e-04       1.917407584778e+02       1.055714396267e+01       1.310886548782e+04       8.002134017984e+00       2.147456590849e+07       1.018343663967e+02       1.981601024473e+01       1.093640175638e+01       5.787323111756e+01       9.119546045624e+00       3.039848681875e+00       8.111013765352e-08       1.370809940316e+01       1.114532886486e+02       1.284718893870e-03       7.099636301515e-01 
       1.625771496427e+03       1.780516442539e-04       1.928269611895e+02       1.043322111457e+01       1.310777928511e+04       8.057541771480e+00       2.132336172247e+07       1.023614929602e+02       1.927015859905e+01       1.070967419623e+01       5.667343462312e+01       8.868339109651e+00       2.956113036550e+00       8.111013765352e-08       1.333049621635e+01       1.088521028255e+02       1.291110422478e-03       7.113783318861e-01 
       1.614451088580e+03       1.802476019735e-04       1.939184170640e+02       1.031081184711e+01       1.310668782924e+04       8.113330030164e+00       2.117321312141e+07       1.028906250394e+02       1.873934147517e+01       1.048764639828e+01       5.549850832180e+01       8.624051226101e+00       2.874683742034e+00       8.111013765352e-08       1.296329344398e+01       1.063128409464e+02       1.297546568402e-03       7.127891078794e-01 
       1.603209425287e+03       1.824696299710e-04       1.950151452157e+02       1.018989691384e+01       1.310559110108e+04       8.169501372139e+00       2.102411276832e+07       1.034217645234e+02       1.822314481748e+01       1.027022095678e+01       5.434793676205e+01       8.386491842037e+00       2.795497280679e+00       8.111013765352e-08       1.260620465528e+01       1.038339991147e+02       1.304027645759e-03       7.141959397790e-01 
       1.592045959081e+03       1.847180249201e-04       1.961171648016e+02       1.007045732182e+01       1.310448908150e+04       8.226058392602e+00       2.087605337710e+07       1.039549132622e+02       1.772116597240e+01       1.005730248448e+01       5.322121517380e+01       8.155475651837e+00       2.718491883946e+00       8.111013765352e-08       1.225895130702e+01       1.014141106706e+02       1.310553970866e-03       7.155988095301e-01 
       1.580960146296e+03       1.869930867345e-04       1.972244950208e+02       9.952474328148e+00       1.310338175128e+04       8.283003703954e+00       2.072902771223e+07       1.044900730666e+02       1.723301337433e+01       9.848797570809e+00       5.211784924718e+01       7.930822452714e+00       2.643607484238e+00       8.111013765352e-08       1.192126252630e+01       9.905174525245e+01       1.317125862250e-03       7.169976993755e-01 
       1.569951447048e+03       1.892951186015e-04       1.983371551151e+02       9.835929436604e+00       1.310226909118e+04       8.340339935908e+00       2.058302858840e+07       1.050272457083e+02       1.675830624045e+01       9.644614740924e+00       5.103735491573e+01       7.712357004213e+00       2.570785668071e+00       8.111013765352e-08       1.159287489942e+01       9.674550788185e+01       1.323743640671e-03       7.183925918556e-01 
       1.559019325201e+03       1.916244270171e-04       1.994551643688e+02       9.720804394320e+00       1.310115108193e+04       8.398069735605e+00       2.043804887019e+07       1.055664329195e+02       1.629667427375e+01       9.444664415582e+00       4.997925814421e+01       7.499908891576e+00       2.499969630525e+00       8.111013765352e-08       1.127353226641e+01       9.449403807264e+01       1.330407629131e-03       7.197834698078e-01 
       1.548163248349e+03       1.939813218206e-04       2.005785421093e+02       9.607081188492e+00       1.310002770419e+04       8.456195767718e+00       2.029408147168e+07       1.061076363930e+02       1.584775737433e+01       9.248858871883e+00       4.894309472072e+01       7.293312392867e+00       2.431104130956e+00       8.111013765352e-08       1.096298552138e+01       9.229600896228e+01       1.337118152894e-03       7.211703163672e-01 
       1.537382687782e+03       1.963661162307e-04       2.017073077069e+02       9.494742043137e+00       1.309889893859e+04       8.514720714570e+00       2.015111935614e+07       1.066508577819e+02       1.541120535863e+01       9.057112204798e+00       4.792841005318e+01       7.092406349760e+00       2.364135449920e+00       8.111013765352e-08       1.066099241823e+01       9.015012646571e+01       1.343875539498e-03       7.225531149655e-01 
       1.526677118467e+03       1.987791268804e-04       2.028414805749e+02       9.383769415896e+00       1.309776476572e+04       8.573647276243e+00       2.000915553566e+07       1.071960986995e+02       1.498667768640e+01       8.869340289503e+00       4.693475897000e+01       6.897034041876e+00       2.299011347292e+00       8.111013765352e-08       1.036731738181e+01       8.805512845070e+01       1.350680118776e-03       7.239318493314e-01 
       1.516046019019e+03       2.012206738540e-04       2.039810801703e+02       9.274145994887e+00       1.309662516613e+04       8.632978170694e+00       1.986818307086e+07       1.077433607190e+02       1.457384319514e+01       8.685460744499e+00       4.596170552493e+01       6.707043064592e+00       2.235681021531e+00       8.111013765352e-08       1.008173132420e+01       8.600978393447e+01       1.357532222867e-03       7.253065034899e-01 
       1.505488871675e+03       2.036910807229e-04       2.051261259932e+02       9.165854695589e+00       1.309548012031e+04       8.692716133869e+00       1.972819507049e+07       1.082926453739e+02       1.417237984191e+01       8.505392895484e+00       4.500882280582e+01       6.522285210201e+00       2.174095070067e+00       8.111013765352e-08       9.804011466129e+00       8.401289230065e+01       1.364432186236e-03       7.266770617625e-01 
       1.495005162273e+03       2.061906745830e-04       2.062766375878e+02       9.058878657781e+00       1.309432960871e+04       8.752863919814e+00       1.958918469113e+07       1.088439541573e+02       1.378197445222e+01       8.329057739984e+00       4.407569274753e+01       6.342616352353e+00       2.114205450784e+00       8.111013765352e-08       9.533941163209e+00       8.206328253640e+01       1.371380345688e-03       7.280435087661e-01 
       1.484594380220e+03       2.087197860918e-04       2.074326345419e+02       8.953201242513e+00       1.309317361176e+04       8.813424300796e+00       1.945114513687e+07       1.093972885221e+02       1.340232247582e+01       8.156377912710e+00       4.316190594856e+01       6.167896333675e+00       2.055965444558e+00       8.111013765352e-08       9.271309737064e+00       8.015981248893e+01       1.378377040385e-03       7.294058294133e-01 
       1.474256018476e+03       2.112787495060e-04       2.085941364874e+02       8.848806029125e+00       1.309201210981e+04       8.874400067414e+00       1.931406965895e+07       1.099526498808e+02       1.303312774925e+01       7.987277651636e+00       4.226706149156e+01       5.997988856483e+00       1.999329618828e+00       8.111013765352e-08       9.015912311026e+00       7.830136814107e+01       1.385422611863e-03       7.307640089117e-01 
       1.463989573520e+03       2.138679027200e-04       2.097611631004e+02       8.745676812303e+00       1.309084508320e+04       8.935794028721e+00       1.917795155545e+07       1.105100396055e+02       1.267410226492e+01       7.821682764780e+00       4.139076676754e+01       5.832761376506e+00       1.944253792169e+00       8.111013765352e-08       8.767549650393e+00       7.648686290525e+01       1.392517404048e-03       7.321180327632e-01 
       1.453794545334e+03       2.164875873037e-04       2.109337341015e+02       8.643797599179e+00       1.308967251220e+04       8.997609012336e+00       1.904278417096e+07       1.110694590275e+02       1.232496594648e+01       7.659520597673e+00       4.053263730370e+01       5.672084999533e+00       1.890694999844e+00       8.111013765352e-08       8.526028007072e+00       7.471523693557e+01       1.399661763272e-03       7.334678867640e-01 
       1.443670437374e+03       2.191381485421e-04       2.121118692557e+02       8.543152606467e+00       1.308849437704e+04       9.059847864567e+00       1.890856089625e+07       1.116309094375e+02       1.198544643050e+01       7.500720001496e+00       3.969229659486e+01       5.515834380910e+00       1.838611460303e+00       8.111013765352e-08       8.291158968506e+00       7.298545645739e+01       1.406856038293e-03       7.348135570035e-01 
       1.433616756544e+03       2.218199354741e-04       2.132955883729e+02       8.443726257640e+00       1.308731065793e+04       9.122513450526e+00       1.877527516796e+07       1.121943920853e+02       1.165527885404e+01       7.345211301891e+00       3.886937593836e+01       5.363887627799e+00       1.787962542600e+00       8.111013765352e-08       8.062759310758e+00       7.129651311396e+01       1.414100580309e-03       7.361550298642e-01 
       1.423633013179e+03       2.245333009323e-04       2.144849113080e+02       8.345503180146e+00       1.308612133499e+04       9.185608654253e+00       1.864292046829e+07       1.127599081798e+02       1.133420564814e+01       7.192926268400e+00       3.806351427241e+01       5.216126204129e+00       1.738708734710e+00       8.111013765352e-08       7.840650855635e+00       6.964742332982e+01       1.421395742974e-03       7.374922920207e-01 
       1.413718721013e+03       2.272786015834e-04       2.156798579609e+02       8.248468202660e+00       1.308492638834e+04       9.249136378832e+00       1.851149032466e+07       1.133274588890e+02       1.102197633698e+01       7.043798084555e+00       3.727435801772e+01       5.072434838169e+00       1.690811612723e+00       8.111013765352e-08       7.624660331754e+00       6.803722769029e+01       1.428741882421e-03       7.388253304394e-01 
       1.403873397162e+03       2.300561979686e-04       2.168804482771e+02       8.152606352377e+00       1.308372579802e+04       9.313099546514e+00       1.838097830941e+07       1.138970453396e+02       1.071834734255e+01       6.897761318573e+00       3.650156092252e+01       4.932701432641e+00       1.644233810880e+00       8.111013765352e-08       7.414619239429e+00       6.646499033682e+01       1.436139357272e-03       7.401541323775e-01 
       1.394096562097e+03       2.328664545442e-04       2.180867022473e+02       8.057902852341e+00       1.308251954405e+04       9.377501098839e+00       1.825137803947e+07       1.144686686172e+02       1.042308179473e+01       6.754751894669e+00       3.574478391067e+01       4.796816977305e+00       1.598938992435e+00       8.111013765352e-08       7.210363719279e+00       6.492979837776e+01       1.443588528660e-03       7.414786853824e-01 
