# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  133       5.552127148805e-10       1.500416967260e-13      -5.968733353736e-12       6.379085901714e-16       3.888569990144e-12       8.119690911953e-13      -4.907387874736e-15 
  134       5.601929649955e-10       1.503676452254e-13      -6.016792729238e-12       6.482050611313e-16       3.805958731724e-12       7.986920965457e-13      -4.838677156467e-15 
  135       5.651649222866e-10       1.506263589508e-13      -6.062241180108e-12       6.586075772687e-16       3.725660987491e-12       7.857309866362e-13      -4.770948698984e-15 
  136       5.701273267747e-10       1.508177460127e-13      -6.105013341250e-12       6.691169280451e-16       3.647629317691e-12       7.730789458947e-13      -4.704106417386e-15 
  137       5.750788513411e-10       1.509417986430e-13      -6.145044808384e-12       6.797339092601e-16       3.571804306084e-12       7.607273225979e-13      -4.638042167878e-15 
  138       5.800181001451e-10       1.509985950445e-13      -6.182272179863e-12       6.904593230071e-16       3.498114268772e-12       7.486655836098e-13      -4.572635471830e-15 
  139       5.849436070414e-10       1.509883012420e-13      -6.216633098494e-12       7.012939776277e-16       3.426474963031e-12       7.368812691208e-13      -4.507753239846e-15 
  140       5.898538339975e-10       1.509111729330e-13      -6.248066293352e-12       7.122386876680e-16       3.356789296142e-12       7.253599473864e-13      -4.443249495824e-15 
  141       5.947471695113e-10       1.507675573376e-13      -6.276511621597e-12       7.232942738331e-16       3.288947034228e-12       7.140851694656e-13      -4.378965101020e-15 
  142       5.996219270284e-10       1.505578950496e-13      -6.301910110294e-12       7.344615629429e-16       3.222824511081e-12       7.030384239601e-13      -4.314727478117e-15 
  143       6.044763433598e-10       1.502827218867e-13      -6.324203998230e-12       7.457413878868e-16       3.158284336997e-12       6.921990917529e-13      -4.250350335284e-15 
  144       6.093087173693e-10       1.499426788900e-13      -6.343337223234e-12       7.571345250739e-16       3.095204058766e-12       6.815489567842e-13      -4.185675172053e-15 
  145       6.141178447872e-10       1.495385395260e-13      -6.359256850009e-12       7.686414999248e-16       3.033565938797e-12       6.710863351283e-13      -4.120700991247e-15 
  146       6.189026234549e-10       1.490711886963e-13      -6.371911863219e-12       7.802627620294e-16       2.973375514718e-12       6.608132592996e-13      -4.055466909902e-15 
  147       6.236619161342e-10       1.485416167108e-13      -6.381252778599e-12       7.919987455304e-16       2.914633319320e-12       6.507310283858e-13      -3.990011490242e-15 
  148       6.283945497308e-10       1.479509211844e-13      -6.387231687343e-12       8.038498687191e-16       2.857334755767e-12       6.408401889703e-13      -3.924372703875e-15 
  149       6.330993145183e-10       1.473003089349e-13      -6.389802300474e-12       8.158165336317e-16       2.801469972821e-12       6.311405160558e-13      -3.858587895974e-15 
  150       6.377749633618e-10       1.465910978801e-13      -6.388919993227e-12       8.278991256451e-16       2.747023740055e-12       6.216309939865e-13      -3.792693749473e-15 
  151       6.424202109409e-10       1.458247189352e-13      -6.384541849423e-12       8.400980130733e-16       2.693975323075e-12       6.123097973712e-13      -3.726726249253e-15 
  152       6.470337329742e-10       1.450027179101e-13      -6.376626705847e-12       8.524135467630e-16       2.642298358735e-12       6.031742720064e-13      -3.660720646332e-15 
  153       6.516141654422e-10       1.441267574069e-13      -6.365135196630e-12       8.648460596900e-16       2.591960730356e-12       5.942209157988e-13      -3.594711422055e-15 
  154       6.561601038114e-10       1.431986187173e-13      -6.350029797621e-12       8.773958665551e-16       2.542924442945e-12       5.854453596885e-13      -3.528732252283e-15 
  155       6.606701022575e-10       1.422202037198e-13      -6.331274870769e-12       8.900632633799e-16       2.495145498409e-12       5.768423485717e-13      -3.462815971584e-15 
  156       6.651426728895e-10       1.411935367772e-13      -6.308836708498e-12       9.028485271034e-16       2.448573770781e-12       5.684057222237e-13      -3.396994537420e-15 
  157       6.695762849729e-10       1.401207666336e-13      -6.282683578086e-12       9.157519151776e-16       2.403152881431e-12       5.601283962214e-13      -3.331298994337e-15 
  158       6.739693641534e-10       1.390041683126e-13      -6.252785766044e-12       9.287736651637e-16       2.358820074284e-12       5.520023428669e-13      -3.265759438155e-15 
  159       6.783202916809e-10       1.378461450135e-13      -6.219115622488e-12       9.419139943280e-16       2.315506091045e-12       5.440185721096e-13      -3.200404980158e-15 
  160       6.826274036324e-10       1.366492300099e-13      -6.181647605527e-12       9.551730992381e-16       2.273135046408e-12       5.361671124696e-13      -3.135263711282e-15 
