#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_cdm             14:theta_cdm             15:delta_ncdm[0]         16:theta_ncdm[0]         17:shear_ncdm[0]         18:cs2_ncdm[0]           19:delta_ddec[0]         20:theta_ddec[0]         21:shear_ddec[0]         22:cs2_ddec[0]        
       7.000871369421e-02       1.560400073999e-07      -1.190537483328e+00       2.083443493989e-06       4.007428901482e-14       1.001857225371e-13       1.083962703096e-23       2.003714450741e-14      -8.929031124959e-01       2.083443493989e-06       6.108169918245e-01       7.023656535023e-01      -8.929031124959e-01       2.083443589285e-06      -1.190537483496e+00       2.083443448404e-06       1.948746985075e-08       3.333333333333e-01      -1.190537483328e+00       2.083443448549e-06       2.370861296641e-10       3.333333333333e-01 
       7.000871750687e-02       1.560400158988e-07      -1.190537486648e+00       2.083443613250e-06       4.007429566923e-14       1.001857391731e-13       1.083963001170e-23       2.003714783462e-14      -8.929031149862e-01       2.083443613250e-06       6.108428093977e-01       7.023656526722e-01      -8.929031149862e-01       2.083443708546e-06      -1.190537486817e+00       2.083443567665e-06       1.948747197119e-08       3.333333333333e-01      -1.190537486648e+00       2.083443567810e-06       2.035536904665e-10       3.333333333333e-01 
       7.000872131953e-02       1.560400243978e-07      -1.190537489974e+00       2.083443732519e-06       4.007430232452e-14       1.001857558113e-13       1.083963299266e-23       2.003715116226e-14      -8.929031174804e-01       2.083443732519e-06       6.108649751357e-01       7.023656518408e-01      -8.929031174804e-01       2.083443827816e-06      -1.190537490142e+00       2.083443686934e-06       1.948747409163e-08       3.333333333333e-01      -1.190537489974e+00       2.083443687080e-06       1.747641809602e-10       3.333333333333e-01 
       7.000872513219e-02       1.560400328967e-07      -1.190537493304e+00       2.083443851797e-06       4.007430898055e-14       1.001857724514e-13       1.083963597384e-23       2.003715449027e-14      -8.929031199779e-01       2.083443851797e-06       6.108840055400e-01       7.023656510083e-01      -8.929031199779e-01       2.083443947093e-06      -1.190537493472e+00       2.083443806212e-06       1.948747621207e-08       3.333333333333e-01      -1.190537493304e+00       2.083443806357e-06       1.500467796661e-10       3.333333333333e-01 
       7.000872894485e-02       1.560400413957e-07      -1.190537496638e+00       2.083443971081e-06       4.007431563722e-14       1.001857890931e-13       1.083963895518e-23       2.003715781861e-14      -8.929031224784e-01       2.083443971081e-06       6.109003440735e-01       7.023656501748e-01      -8.929031224784e-01       2.083444066377e-06      -1.190537496806e+00       2.083443925496e-06       1.948747833251e-08       3.333333333333e-01      -1.190537496638e+00       2.083443925641e-06       1.288255265398e-10       3.333333333333e-01 
       7.000873275750e-02       1.560400498946e-07      -1.190537499975e+00       2.083444090371e-06       4.007432229445e-14       1.001858057361e-13       1.083964193668e-23       2.003716114723e-14      -8.929031249813e-01       2.083444090371e-06       6.109143714958e-01       7.023656493405e-01      -8.929031249813e-01       2.083444185667e-06      -1.190537500144e+00       2.083444044786e-06       1.948748045295e-08       3.333333333333e-01      -1.190537499975e+00       2.083444044931e-06       1.106058988476e-10       3.333333333333e-01 
       7.000873657016e-02       1.560400583935e-07      -1.190537503315e+00       2.083444209666e-06       4.007432895215e-14       1.001858223804e-13       1.083964491831e-23       2.003716447608e-14      -8.929031274863e-01       2.083444209666e-06       6.109264147104e-01       7.023656485055e-01      -8.929031274863e-01       2.083444304962e-06      -1.190537503484e+00       2.083444164081e-06       1.948748257340e-08       3.333333333333e-01      -1.190537503315e+00       2.083444164226e-06       9.496332104701e-11       3.333333333333e-01 
       7.000874038282e-02       1.560400668925e-07      -1.190537506658e+00       2.083444328965e-06       4.007433561026e-14       1.001858390257e-13       1.083964790004e-23       2.003716780513e-14      -8.929031299932e-01       2.083444328965e-06       6.109367543707e-01       7.023656476699e-01      -8.929031299932e-01       2.083444424262e-06      -1.190537506826e+00       2.083444283380e-06       1.948748469384e-08       3.333333333333e-01      -1.190537506658e+00       2.083444283526e-06       8.153328632553e-11       3.333333333333e-01 
       7.000874419548e-02       1.560400753914e-07      -1.190537510002e+00       2.083444448268e-06       4.007434226873e-14       1.001858556718e-13       1.083965088187e-23       2.003717113436e-14      -8.929031325016e-01       2.083444448268e-06       6.109456314285e-01       7.023656468337e-01      -8.929031325016e-01       2.083444543565e-06      -1.190537510171e+00       2.083444402683e-06       1.948748681428e-08       3.333333333333e-01      -1.190537510002e+00       2.083444402828e-06       7.000285138237e-11       3.333333333333e-01 
       7.000874800814e-02       1.560400838904e-07      -1.190537513349e+00       2.083444567574e-06       4.007434892749e-14       1.001858723187e-13       1.083965386379e-23       2.003717446374e-14      -8.929031350114e-01       2.083444567574e-06       6.109532527585e-01       7.023656459971e-01      -8.929031350114e-01       2.083444662871e-06      -1.190537513517e+00       2.083444521989e-06       1.948748893472e-08       3.333333333333e-01      -1.190537513349e+00       2.083444522134e-06       6.010333152093e-11       3.333333333333e-01 
