# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=9.60881e-06 to 21.9587 h/Mpc,
# number of wavenumbers equal to 853
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_ddec[0]              7:d_tot                  8:phi                    9:psi                
       3.251124792182e-03       1.286738752284e-01      -1.045250689082e+02      -1.045434608996e+02       1.303602453058e-01       7.505706259709e-01      -1.045073193699e+02       4.174810261724e-01       4.174813023851e-01 
       3.359406508800e-03       1.064717794892e-01      -1.112433319069e+02      -1.112634730240e+02       1.087312479232e-01       1.825730810352e-01      -1.112249395595e+02       4.161349503590e-01       4.161351239988e-01 
       3.468278119440e-03       1.016522711416e-01      -1.181835931803e+02      -1.182056256014e+02       1.093656002392e-01      -3.404085950660e-01      -1.181646004800e+02       4.147787902021e-01       4.147789238914e-01 
       3.577694724771e-03       1.291431651025e-01      -1.253436114869e+02      -1.253676905045e+02       1.416609966997e-01      -5.908218238024e-01      -1.253240643202e+02       4.134135938579e-01       4.134137592673e-01 
       3.687615466840e-03       1.648344507544e-01      -1.327210745280e+02      -1.327473669006e+02       1.782534012359e-01      -4.515067589591e-01      -1.327010343807e+02       4.120403621087e-01       4.120405668335e-01 
       3.798003145249e-03       1.748914401923e-01      -1.403136170498e+02      -1.403422998817e+02       1.867699675034e-01       2.786472684324e-02      -1.402931657291e+02       4.106600461851e-01       4.106602385733e-01 
       3.908823866730e-03       1.561673245982e-01      -1.481188424898e+02      -1.481501003713e+02       1.668202168996e-01       6.457935190292e-01      -1.480980734790e+02       4.092735352666e-01       4.092736719055e-01 
       4.020046726690e-03       1.397579915310e-01      -1.561343213890e+02      -1.561683453287e+02       1.490973785416e-01       1.132677983080e+00      -1.561133305231e+02       4.078816209558e-01       4.078817154757e-01 
       4.131643520835e-03       1.529600948147e-01      -1.643575978787e+02      -1.643945829161e+02       1.582242833981e-01       1.269008383734e+00      -1.643364817519e+02       4.064850235190e-01       4.064851252274e-01 
       4.243588484725e-03       1.849548268167e-01      -1.727861937439e+02      -1.728263395612e+02       1.840147609492e-01       9.860225071446e-01      -1.727650581515e+02       4.050844217496e-01       4.050845562296e-01 
       4.355858059030e-03       3.632801164078e-01      -1.814176389986e+02      -1.814611492848e+02       1.953741231065e-01       4.020678888599e-01      -1.813965728928e+02       4.036805712126e-01       4.036806255941e-01 
       4.468430678260e-03       3.620135644035e-01      -1.902494220253e+02      -1.902965066650e+02       1.794324849945e-01      -2.249069637227e-01      -1.902285740585e+02       4.022738731171e-01       4.022739152547e-01 
       4.581286580801e-03       3.607450694785e-01      -1.992790477656e+02      -1.993299246407e+02       1.579508338597e-01      -6.105038544854e-01      -1.992585342244e+02       4.008649278340e-01       4.008649560400e-01 
       4.694407638220e-03       3.594751449887e-01      -2.085040299687e+02      -2.085589274030e+02       1.609038908111e-01      -5.732459277217e-01      -2.084839694427e+02       3.994542539648e-01       3.994542803671e-01 
       4.807777201933e-03       3.582041536040e-01      -2.179218482719e+02      -2.179810065580e+02       1.896105653544e-01      -1.210066306830e-01      -2.179023702104e+02       3.980422771297e-01       3.980423122774e-01 
       4.921379965466e-03       3.569319914325e-01      -2.275299989749e+02      -2.275936734578e+02       2.167033457811e-01      -2.078359948411e+00      -2.275113059714e+02       3.966294534194e-01       3.966294898215e-01 
       5.035201840715e-03       3.556585503760e-01      -2.373259890284e+02      -2.373944508763e+02       1.990722670824e-01      -1.232401140664e+01      -2.373084203275e+02       3.952165417769e-01       3.952166066600e-01 
       5.149229846737e-03       3.543859276901e-01      -2.473073388572e+02      -2.473808748277e+02       9.576517830226e-02      -1.733954005828e+01      -2.472909828000e+02       3.938033852240e-01       3.938034434686e-01 
       5.263452009761e-03       3.531146199210e-01      -2.574716017384e+02      -2.575505135729e+02      -1.711323534083e-02      -1.447756911678e+01      -2.574564979588e+02       3.923902747735e-01       3.923903221397e-01 
       5.377857273226e-03       3.518445127126e-01      -2.678162762569e+02      -2.679008808483e+02      -5.520188475198e-02      -4.708112801969e+00      -2.678024870255e+02       3.909774875184e-01       3.909775460174e-01 
       5.492435416790e-03       3.505752283716e-01      -2.783389306738e+02      -2.784295553809e+02      -2.815953791873e-02       7.684396340177e+00      -2.783266145069e+02       3.895654725314e-01       3.895655541913e-01 
       5.607176983354e-03       3.493063631170e-01      -2.890371433201e+02      -2.891341269644e+02      -1.551556013335e-02       1.701873331757e+01      -2.890265921817e+02       3.881546907807e-01       3.881547797916e-01 
       5.722073213252e-03       3.480377265395e-01      -2.999084264366e+02      -3.000121165221e+02      -6.274303967768e-02       1.887270764490e+01      -2.999000341570e+02       3.867454202747e-01       3.867454918840e-01 
       5.837115984859e-03       3.467698358902e-01      -3.109505436164e+02      -3.110612947374e+02      -1.318436292306e-01       1.221590089472e+01      -3.109447266413e+02       3.853381139167e-01       3.853381625701e-01 
       5.952297760926e-03       3.455032707234e-01      -3.221609748860e+02      -3.222791505038e+02      -1.584996237461e-01      -2.177909223032e-02      -3.221580916285e+02       3.839327155396e-01       3.839327585651e-01 
       6.067611540054e-03       3.442387900634e-01      -3.335373578355e+02      -3.336633299028e+02      -1.342679420212e-01      -1.224145825952e+01      -3.335376618398e+02       3.825292919847e-01       3.825293483277e-01 
       6.183050812766e-03       3.429770408390e-01      -3.450774091015e+02      -3.452115596994e+02      -1.115509609135e-01      -1.876149256777e+01      -3.450810561381e+02       3.811279833945e-01       3.811280549149e-01 
       6.298609521706e-03       3.417181906916e-01      -3.567787339266e+02      -3.569214580855e+02      -1.333561939014e-01      -1.648598823316e+01      -3.567858348589e+02       3.797288379475e-01       3.797289128062e-01 
       6.414282025528e-03       3.404621355291e-01      -3.686390023700e+02      -3.687907069235e+02      -1.810771856500e-01      -6.396658383832e+00      -3.686496960544e+02       3.783320320984e-01       3.783321012732e-01 
       6.530063066118e-03       3.392086070860e-01      -3.806559634635e+02      -3.808170736836e+02      -2.033037321014e-01       6.861291826986e+00      -3.806704914245e+02       3.769378669002e-01       3.769379319562e-01 
       6.645947738794e-03       3.379571701291e-01      -3.928272258057e+02      -3.929981826979e+02      -1.830303958817e-01       1.712230307645e+01      -3.928459645288e+02       3.755464977237e-01       3.755465630364e-01 
       6.761931465189e-03       3.367076855108e-01      -4.051505559984e+02      -4.053318157402e+02      -1.567240211673e-01       1.958174944518e+01      -4.051739957483e+02       3.741581837448e-01       3.741582466868e-01 
       6.878009968562e-03       3.354602844611e-01      -4.176236766552e+02      -4.178157186759e+02      -1.649451027059e-01       1.306367196912e+01      -4.176523563664e+02       3.727730472659e-01       3.727731002948e-01 
       6.994179251274e-03       3.342154332479e-01      -4.302444052462e+02      -4.304477211696e+02      -2.009924776021e-01       5.948773311623e-01      -4.302788135811e+02       3.713911803598e-01       3.713912217646e-01 
       7.110435574241e-03       3.329736037953e-01      -4.430104148949e+02      -4.432255092501e+02      -2.222577733197e-01      -1.199619611269e+01      -4.430509306129e+02       3.700124777845e-01       3.700125164236e-01 
       7.226775438162e-03       3.317352662221e-01      -4.559195195629e+02      -4.561469171514e+02      -2.064516010267e-01      -1.880728541140e+01      -4.559664186665e+02       3.686369513332e-01       3.686369986808e-01 
       7.343195566339e-03       3.305006194168e-01      -4.689696235025e+02      -4.692098531518e+02      -1.791017727411e-01      -1.664256113961e+01      -4.690231253707e+02       3.672647050600e-01       3.672647638277e-01 
       7.459692888970e-03       3.292694123148e-01      -4.821583831569e+02      -4.824119901652e+02      -1.787843723118e-01      -6.523127105766e+00      -4.822187468268e+02       3.658957060637e-01       3.658957684158e-01 
       7.576264528736e-03       3.280414638094e-01      -4.954837860367e+02      -4.957513214729e+02      -2.072896758089e-01       6.786366516163e+00      -4.955513713374e+02       3.645302077712e-01       3.645302641143e-01 
