# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 5500, i.e. number of multipoles equal to 5499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   93       3.656416804057e-10       9.564379941088e-14      -2.779009243616e-12       3.045843896660e-16       1.038651077976e-11       1.763318336076e-12      -7.726730818815e-15 
   94       3.701114448776e-10       9.782367218925e-14      -2.872229185289e-12       3.112438337079e-16       1.009781833272e-11       1.722987197294e-12      -7.635192241211e-15 
   95       3.746113781534e-10       9.999376983313e-14      -2.965908908139e-12       3.179798928831e-16       9.818947397172e-12       1.683891999105e-12      -7.541161151203e-15 
   96       3.791415437239e-10       1.021521001516e-13      -3.059978761582e-12       3.247931706415e-16       9.549860132357e-12       1.646038482141e-12      -7.445529371285e-15 
   97       3.837018414767e-10       1.042966436736e-13      -3.154367732068e-12       3.316843055901e-16       9.290428813493e-12       1.609420816306e-12      -7.349251000901e-15 
   98       3.882920003964e-10       1.064253541961e-13      -3.249003462206e-12       3.386539723217e-16       9.040432523775e-12       1.574021161411e-12      -7.253343794109e-15 
   99       3.929115712643e-10       1.085361593320e-13      -3.343812269882e-12       3.457028822431e-16       8.799553846351e-12       1.539809227801e-12      -7.158890537241e-15 
  100       3.975599193590e-10       1.106269610579e-13      -3.438719167381e-12       3.528317844043e-16       8.567375556306e-12       1.506741836987e-12      -7.067040426570e-15 
  101       4.022362171560e-10       1.126956362624e-13      -3.533647880504e-12       3.600414663270e-16       8.343377312642e-12       1.474762482271e-12      -6.979010445974e-15 
  102       4.069394370284e-10       1.147400372938e-13      -3.628520867692e-12       3.673327548330e-16       8.126932350263e-12       1.443800889381e-12      -6.896086744600e-15 
  103       4.116683439463e-10       1.167579925083e-13      -3.723259339144e-12       3.747065168732e-16       7.917304171950e-12       1.413772577098e-12      -6.819626014526e-15 
  104       4.164217360815e-10       1.187473593622e-13      -3.817784094757e-12       3.821635972862e-16       7.713812582753e-12       1.384598261788e-12      -6.750713534298e-15 
  105       4.211992193598e-10       1.207061906769e-13      -3.912018125673e-12       3.897046207138e-16       7.516364461850e-12       1.356266002646e-12      -6.689081723567e-15 
  106       4.260005244173e-10       1.226325919604e-13      -4.005884401443e-12       3.973301643471e-16       7.324988856916e-12       1.328776671336e-12      -6.634047389225e-15 
  107       4.308252635189e-10       1.245246719800e-13      -4.099305110371e-12       4.050408187419e-16       7.139672614736e-12       1.302124639111e-12      -6.584839647784e-15 
  108       4.356729259829e-10       1.263805438873e-13      -4.192201687636e-12       4.128371879530e-16       6.960358934090e-12       1.276297555505e-12      -6.540597530136e-15 
  109       4.405428736052e-10       1.281983263445e-13      -4.284494843405e-12       4.207198896712e-16       6.786945918640e-12       1.251276127028e-12      -6.500367586314e-15 
  110       4.454343360837e-10       1.299761446488e-13      -4.376104590955e-12       4.286895553576e-16       6.619285129818e-12       1.227033895864e-12      -6.463101490256e-15 
  111       4.503464064424e-10       1.317121318586e-13      -4.466950274790e-12       4.367468303802e-16       6.457180139714e-12       1.203537018559e-12      -6.427653644562e-15 
  112       4.552780364558e-10       1.334044299181e-13      -4.556950598762e-12       4.448923741488e-16       6.300385083961e-12       1.180744044722e-12      -6.392778785262e-15 
  113       4.602280320735e-10       1.350511907836e-13      -4.646023654185e-12       4.531268602510e-16       6.148603214626e-12       1.158605695717e-12      -6.357129586571e-15 
  114       4.651950488441e-10       1.366505775479e-13      -4.734086947955e-12       4.614509765876e-16       6.001485453093e-12       1.137064643358e-12      -6.319254265655e-15 
  115       4.701775873396e-10       1.382007655665e-13      -4.821057430671e-12       4.698654255082e-16       5.858628942956e-12       1.116055288602e-12      -6.277594187389e-15 
  116       4.751741940685e-10       1.396999950689e-13      -4.906852392986e-12       4.783709202769e-16       5.719664847219e-12       1.095518409588e-12      -6.230826936417e-15 
